Basefrequencies
File	Clade	N taxa (informative)	p(A)	p(V)	p(L)	p(I)	p(P)	p(M)	p(F)	p(W)	p(G)	p(S)	p(T)	p(C)	p(N)	p(Q)	p(Y)	p(D)	p(E)	p(K)	p(R)	p(H)	p(Hydrophobic)	p(Hydrophilic)	p(Polar)	p(Nonpolar)	p(Positive)	p(Neutral)	p(Negative)	RCFV Value	csRCFV (A)	csRCFV (V)	csRCFV (L)	csRCFV (I)	csRCFV (P)	csRCFV (M)	csRCFV (F)	csRCFV (W)	csRCFV (G)	csRCFV (S)	csRCFV (T)	csRCFV (C)	csRCFV (N)	csRCFV (Q)	csRCFV (Y)	csRCFV (D)	csRCFV (E)	csRCFV (K)	csRCFV (R)	csRCFV (H)	csRCFV (Hydrophobic)	csRCFV (Hydrophilic)	csRCFV (Polar)	csRCFV (Nonpolar)	csRCFV (Positive)	csRCFV (Neutral)	csRCFV (Negative)	Chi-square value	Degrees of freedom	p-value	p(sites)	p(Gap) [-]	p(Ambiguity) [X]	p(Missing Data) [?]	csRCFV (Gap)	csRCFV (Ambiguity)	p_uninformative sites	p_inv(state)	p_inv(structure)	p_inv(polarity)	p_inv(charge)
V2META15812_42_Calc_Hmm10_BMGE05	0 All_Taxa	71	0.0649	0.0217	0.0615	0.0326	0.0563	0.0685	0.0618	0.0025	0.0513	0.0378	0.0492	0.0593	0.0677	0.0401	0.0621	0.0777	0.0641	0.0460	0.0369	0.0379	0.3176	0.6824	0.5532	0.4468	0.0996	0.7634	0.1370	0.1399	0.0102	0.0039	0.0067	0.0067	0.0074	0.0058	0.0067	0.0025	0.0072	0.0091	0.0077	0.0058	0.0084	0.0068	0.0077	0.0088	0.0078	0.0078	0.0076	0.0051	0.0177	0.0177	0.0166	0.0166	0.0086	0.0128	0.0092	640.55688	1330	1.00000	0.9013	0.0000	0.0000	0.0987	0.0000	0.0000	0.3403	0.0435	0.0683	0.0745	0.1118
V2META15825_42_Calc_Hmm10_BMGE05	0 All_Taxa	55	0.0866	0.0480	0.0418	0.0522	0.0139	0.0348	0.0424	0.0473	0.0618	0.0275	0.0237	0.0243	0.0606	0.0237	0.0395	0.0706	0.1595	0.0399	0.0529	0.0491	0.4585	0.5415	0.4391	0.5609	0.0700	0.8351	0.0949	0.2149	0.0163	0.0114	0.0109	0.0124	0.0091	0.0082	0.0127	0.0076	0.0112	0.0074	0.0082	0.0072	0.0112	0.0065	0.0118	0.0114	0.0188	0.0094	0.0118	0.0115	0.0251	0.0251	0.0222	0.0222	0.0128	0.0159	0.0127	690.531639999999	1026	1.00000	0.6609	0.0000	0.0000	0.3391	0.0000	0.0000	0.6253	0.0000	0.0000	0.0000	0.0000
V2META15830_42_Calc_Hmm10_BMGE05	0 All_Taxa	67	0.0453	0.0200	0.0564	0.0711	0.0086	0.0116	0.0221	0.0033	0.0758	0.0268	0.0464	0.0468	0.1299	0.0229	0.0664	0.0376	0.1632	0.0719	0.0388	0.0347	0.3982	0.6018	0.4154	0.5846	0.0490	0.8665	0.0845	0.1815	0.0107	0.0058	0.0118	0.0106	0.0056	0.0066	0.0062	0.0035	0.0115	0.0069	0.0103	0.0080	0.0167	0.0061	0.0128	0.0062	0.0150	0.0087	0.0110	0.0072	0.0203	0.0203	0.0148	0.0148	0.0084	0.0116	0.0100	667.353129999999	1254	1.00000	0.8755	0.0000	0.0000	0.1245	0.0000	0.0000	0.3953	0.0000	0.0000	0.0000	0.0000
V2META15832_42_Calc_Hmm10_BMGE05	0 All_Taxa	64	0.0567	0.0193	0.0691	0.0241	0.0599	0.0636	0.0632	0.0268	0.0527	0.0919	0.0201	0.0368	0.0636	0.0142	0.0483	0.0638	0.1097	0.0310	0.0657	0.0195	0.3468	0.6532	0.5205	0.4795	0.1551	0.7442	0.1007	0.1991	0.0137	0.0071	0.0062	0.0084	0.0098	0.0096	0.0124	0.0043	0.0142	0.0170	0.0074	0.0076	0.0132	0.0066	0.0115	0.0112	0.0137	0.0090	0.0119	0.0049	0.0234	0.0234	0.0224	0.0224	0.0124	0.0197	0.0124	702.482619999999	1197	1.00000	0.8581	0.0000	0.0000	0.1419	0.0000	0.0000	0.4338	0.0000	0.0000	0.0000	0.0000
V2META15865_42_Calc_Hmm10_BMGE05	0 All_Taxa	56	0.0760	0.0256	0.0894	0.0521	0.0355	0.0433	0.0459	0.0121	0.0671	0.0384	0.0168	0.0381	0.0659	0.0229	0.0731	0.0539	0.1303	0.0225	0.0421	0.0492	0.3996	0.6004	0.4452	0.5548	0.0843	0.8237	0.0920	0.1355	0.0100	0.0062	0.0089	0.0081	0.0061	0.0057	0.0063	0.0023	0.0067	0.0074	0.0050	0.0045	0.0103	0.0048	0.0110	0.0056	0.0074	0.0073	0.0060	0.0060	0.0143	0.0143	0.0145	0.0145	0.0082	0.0099	0.0066	663.55532	1045	1.00000	0.7943	0.0000	0.0000	0.2057	0.0000	0.0000	0.5414	0.0000	0.0000	0.0000	0.0000
V2META15870_42_Calc_Hmm10_BMGE05	0 All_Taxa	66	0.0586	0.0116	0.0646	0.0456	0.0206	0.0446	0.0704	0.0063	0.0776	0.0457	0.0288	0.0405	0.0696	0.0242	0.0553	0.0623	0.1190	0.0220	0.0702	0.0623	0.4006	0.5994	0.4652	0.5348	0.1161	0.7811	0.1028	0.1356	0.0086	0.0039	0.0048	0.0084	0.0054	0.0054	0.0082	0.0027	0.0116	0.0070	0.0052	0.0056	0.0079	0.0055	0.0084	0.0080	0.0109	0.0053	0.0087	0.0040	0.0134	0.0134	0.0124	0.0124	0.0106	0.0144	0.0064	700.674279999999	1235	1.00000	0.8280	0.0000	0.0000	0.1720	0.0000	0.0000	0.4366	0.0000	0.0000	0.0000	0.0000
V2META15885_42_Calc_Hmm10_BMGE05	0 All_Taxa	72	0.0854	0.0273	0.0463	0.0345	0.0554	0.0453	0.0556	0.0004	0.0486	0.1035	0.0301	0.0593	0.0358	0.0110	0.0309	0.0942	0.1225	0.0432	0.0383	0.0322	0.3398	0.6602	0.5781	0.4219	0.1592	0.6873	0.1535	0.1638	0.0128	0.0057	0.0074	0.0069	0.0088	0.0070	0.0088	0.0006	0.0110	0.0101	0.0070	0.0079	0.0080	0.0056	0.0099	0.0121	0.0108	0.0104	0.0082	0.0050	0.0145	0.0145	0.0171	0.0171	0.0107	0.0163	0.0107	864.16821	1349	1.00000	0.8983	0.0000	0.0000	0.1017	0.0000	0.0000	0.3332	0.0000	0.0000	0.0000	0.0000
V2META15934_42_Calc_Hmm10_BMGE05	0 All_Taxa	50	0.0712	0.0335	0.0510	0.0630	0.0451	0.0220	0.0551	0.0288	0.0817	0.0528	0.0259	0.0781	0.0756	0.0550	0.0400	0.0383	0.0900	0.0315	0.0378	0.0237	0.3173	0.6827	0.5561	0.4439	0.1079	0.7757	0.1165	0.1013	0.0083	0.0043	0.0044	0.0048	0.0036	0.0040	0.0057	0.0027	0.0072	0.0064	0.0045	0.0041	0.0056	0.0043	0.0073	0.0065	0.0054	0.0053	0.0041	0.0024	0.0075	0.0075	0.0090	0.0090	0.0078	0.0111	0.0045	631.22858	931	1.00000	0.8423	0.0000	0.0000	0.1577	0.0000	0.0000	0.5658	0.0000	0.0000	0.0000	0.0000
V2META15946_42_Calc_Hmm10_BMGE05	0 All_Taxa	62	0.0722	0.0195	0.0655	0.0572	0.0340	0.0460	0.0410	0.0138	0.0755	0.0642	0.0212	0.0520	0.0699	0.0240	0.0725	0.0637	0.0999	0.0273	0.0347	0.0461	0.3603	0.6397	0.5043	0.4957	0.1052	0.7791	0.1157	0.1202	0.0072	0.0039	0.0048	0.0069	0.0049	0.0041	0.0084	0.0028	0.0069	0.0090	0.0052	0.0049	0.0075	0.0042	0.0084	0.0074	0.0090	0.0051	0.0039	0.0057	0.0119	0.0119	0.0139	0.0139	0.0075	0.0117	0.0078	780.397110000001	1159	1.00000	0.8130	0.0000	0.0000	0.1870	0.0000	0.0000	0.4804	0.0000	0.0000	0.0000	0.0000
V2META15947_42_Calc_Hmm10_BMGE05	0 All_Taxa	81	0.0782	0.0238	0.0997	0.0584	0.0288	0.0290	0.0506	0.0084	0.0573	0.0564	0.0249	0.0548	0.0923	0.0287	0.0546	0.0452	0.0972	0.0320	0.0332	0.0465	0.3430	0.6570	0.4650	0.5350	0.1070	0.7929	0.1001	0.1621	0.0120	0.0062	0.0078	0.0092	0.0070	0.0055	0.0078	0.0044	0.0093	0.0116	0.0061	0.0071	0.0111	0.0087	0.0114	0.0081	0.0091	0.0067	0.0059	0.0077	0.0132	0.0132	0.0129	0.0129	0.0128	0.0119	0.0096	1021.20634	1520	1.00000	0.7856	0.0000	0.0000	0.2144	0.0000	0.0000	0.3440	0.0000	0.0000	0.0000	0.0000
V2META15956_42_Calc_Hmm10_BMGE05	0 All_Taxa	68	0.0756	0.0044	0.1189	0.0617	0.0474	0.0262	0.0423	0.0142	0.0500	0.0679	0.0147	0.0386	0.0965	0.0233	0.0745	0.0390	0.1023	0.0184	0.0386	0.0455	0.3653	0.6347	0.4192	0.5808	0.1102	0.8122	0.0776	0.2043	0.0133	0.0042	0.0093	0.0126	0.0087	0.0087	0.0114	0.0048	0.0152	0.0107	0.0081	0.0092	0.0168	0.0078	0.0145	0.0098	0.0147	0.0069	0.0103	0.0072	0.0217	0.0217	0.0191	0.0191	0.0145	0.0190	0.0134	879.454609999999	1273	1.00000	0.8494	0.0000	0.0000	0.1506	0.0000	0.0000	0.4046	0.0000	0.0000	0.0000	0.0000
V2META15997_42_Calc_Hmm10_BMGE05	0 All_Taxa	57	0.0923	0.0174	0.0736	0.0453	0.0386	0.0515	0.0569	0.0301	0.0439	0.0511	0.0192	0.0339	0.0560	0.0375	0.0277	0.0665	0.1104	0.0181	0.0486	0.0814	0.4098	0.5902	0.4606	0.5394	0.1080	0.7917	0.1004	0.2261	0.0180	0.0101	0.0109	0.0105	0.0123	0.0106	0.0139	0.0086	0.0118	0.0130	0.0088	0.0082	0.0133	0.0110	0.0090	0.0115	0.0122	0.0077	0.0101	0.0138	0.0203	0.0203	0.0207	0.0207	0.0174	0.0313	0.0173	810.99779	1064	1.00000	0.6780	0.0000	0.0000	0.3220	0.0000	0.0000	0.6016	0.0000	0.0000	0.0000	0.0000
V2META15998_42_Calc_Hmm10_BMGE05	0 All_Taxa	67	0.0544	0.0278	0.0679	0.0334	0.0237	0.0444	0.0486	0.0247	0.0243	0.0592	0.0131	0.0530	0.0756	0.0177	0.0731	0.0831	0.0976	0.0316	0.0908	0.0561	0.4098	0.5902	0.4467	0.5533	0.1078	0.7562	0.1360	0.2163	0.0094	0.0073	0.0104	0.0086	0.0092	0.0121	0.0119	0.0041	0.0104	0.0105	0.0085	0.0104	0.0155	0.0068	0.0164	0.0107	0.0147	0.0126	0.0163	0.0107	0.0243	0.0243	0.0198	0.0198	0.0155	0.0197	0.0109	687.17622	1254	1.00000	0.8356	0.0000	0.0000	0.1644	0.0000	0.0000	0.4228	0.0000	0.0000	0.0000	0.0000
V2META16006_42_Calc_Hmm10_BMGE05	0 All_Taxa	67	0.0540	0.0008	0.0973	0.0310	0.0488	0.0474	0.0724	0.0102	0.0277	0.0952	0.0505	0.0597	0.0252	0.0202	0.0357	0.1006	0.0781	0.0379	0.0422	0.0650	0.3358	0.6642	0.5417	0.4583	0.1677	0.6721	0.1603	0.1593	0.0093	0.0010	0.0076	0.0096	0.0081	0.0068	0.0111	0.0013	0.0091	0.0141	0.0076	0.0084	0.0071	0.0049	0.0073	0.0141	0.0069	0.0091	0.0077	0.0085	0.0143	0.0143	0.0140	0.0140	0.0144	0.0193	0.0165	594.12118	1254	1.00000	0.8860	0.0000	0.0000	0.1140	0.0000	0.0000	0.3880	0.0000	0.0000	0.0000	0.0000
V2META16007_42_Calc_Hmm10_BMGE05	0 All_Taxa	60	0.0578	0.0177	0.0664	0.0342	0.0366	0.0352	0.0409	0.0195	0.0452	0.0479	0.0210	0.0698	0.0875	0.0264	0.0696	0.0817	0.1088	0.0455	0.0568	0.0316	0.3650	0.6350	0.4812	0.5188	0.0888	0.7597	0.1516	0.1582	0.0111	0.0044	0.0080	0.0069	0.0054	0.0068	0.0066	0.0029	0.0074	0.0082	0.0060	0.0091	0.0129	0.0051	0.0135	0.0121	0.0110	0.0078	0.0068	0.0065	0.0157	0.0157	0.0141	0.0141	0.0087	0.0118	0.0116	709.692189999999	1121	1.00000	0.7188	0.0000	0.0000	0.2812	0.0000	0.0000	0.5554	0.0000	0.0000	0.0000	0.0000
V2META16011_42_Calc_Hmm10_BMGE05	0 All_Taxa	70	0.1158	0.0244	0.0706	0.0489	0.0047	0.0429	0.0197	0.0275	0.0452	0.0096	0.0246	0.0144	0.0989	0.0082	0.1045	0.0051	0.1724	0.0025	0.1104	0.0497	0.6049	0.3951	0.2256	0.7744	0.0293	0.9512	0.0195	0.1948	0.0121	0.0073	0.0114	0.0107	0.0047	0.0121	0.0079	0.0082	0.0111	0.0057	0.0110	0.0078	0.0142	0.0056	0.0169	0.0048	0.0173	0.0028	0.0164	0.0073	0.0203	0.0203	0.0261	0.0261	0.0095	0.0150	0.0093	865.636939999999	1311	1.00000	0.8518	0.0000	0.0000	0.1482	0.0000	0.0000	0.3853	0.0000	0.0000	0.0000	0.0000
V2META16020_42_Calc_Hmm10_BMGE05	0 All_Taxa	63	0.0352	0.0141	0.0870	0.0259	0.0103	0.0562	0.0335	0.0346	0.0810	0.0405	0.0112	0.0439	0.0969	0.0036	0.0752	0.0333	0.1845	0.0225	0.0677	0.0429	0.4513	0.5487	0.3648	0.6352	0.0740	0.8488	0.0772	0.1142	0.0064	0.0040	0.0050	0.0054	0.0033	0.0057	0.0051	0.0021	0.0081	0.0058	0.0056	0.0075	0.0086	0.0030	0.0083	0.0053	0.0093	0.0034	0.0083	0.0040	0.0109	0.0109	0.0110	0.0110	0.0058	0.0115	0.0085	607.07859	1178	1.00000	0.8792	0.0000	0.0000	0.1208	0.0000	0.0000	0.4290	0.0000	0.0000	0.0000	0.0000
V2META16023_42_Calc_Hmm10_BMGE05	0 All_Taxa	81	0.0621	0.0248	0.1185	0.0378	0.0453	0.0347	0.0240	0.0188	0.0569	0.0410	0.0196	0.0666	0.1091	0.0189	0.0648	0.0504	0.0825	0.0356	0.0473	0.0412	0.3364	0.6636	0.4361	0.5639	0.0650	0.8179	0.1171	0.1764	0.0113	0.0069	0.0095	0.0113	0.0097	0.0074	0.0057	0.0040	0.0096	0.0083	0.0068	0.0100	0.0117	0.0053	0.0127	0.0087	0.0118	0.0096	0.0101	0.0062	0.0164	0.0164	0.0159	0.0159	0.0089	0.0145	0.0121	675.128539999999	1520	1.00000	0.8915	0.0000	0.0000	0.1085	0.0000	0.0000	0.2556	0.0000	0.0000	0.0000	0.0000
V2META16024_42_Calc_Hmm10_BMGE05	0 All_Taxa	66	0.0520	0.0125	0.0367	0.0332	0.0197	0.0663	0.0620	0.0399	0.0904	0.0294	0.0267	0.0273	0.0669	0.0177	0.0593	0.0616	0.1849	0.0215	0.0491	0.0429	0.4549	0.5451	0.4416	0.5584	0.0913	0.8198	0.0888	0.1811	0.0143	0.0060	0.0095	0.0102	0.0060	0.0085	0.0096	0.0072	0.0114	0.0082	0.0082	0.0048	0.0107	0.0060	0.0120	0.0090	0.0156	0.0067	0.0106	0.0068	0.0188	0.0188	0.0154	0.0154	0.0090	0.0123	0.0106	926.010280000001	1235	1.00000	0.7597	0.0000	0.0000	0.2403	0.0000	0.0000	0.4831	0.0000	0.0000	0.0000	0.0000
V2META16030_42_Calc_Hmm10_BMGE05	0 All_Taxa	70	0.0362	0.0177	0.0302	0.0339	0.0397	0.0601	0.0976	0.0090	0.0566	0.0798	0.0184	0.0752	0.0763	0.0083	0.0584	0.0596	0.1135	0.0452	0.0688	0.0154	0.3198	0.6802	0.5738	0.4262	0.1774	0.6878	0.1348	0.2341	0.0124	0.0075	0.0072	0.0099	0.0100	0.0096	0.0165	0.0044	0.0136	0.0160	0.0094	0.0131	0.0159	0.0074	0.0199	0.0115	0.0180	0.0116	0.0158	0.0048	0.0262	0.0262	0.0215	0.0215	0.0150	0.0199	0.0147	838.670770000001	1311	1.00000	0.8303	0.0000	0.0000	0.1697	0.0000	0.0000	0.4008	0.0000	0.0000	0.0000	0.0000
V2META16032_42_Calc_Hmm10_BMGE05	0 All_Taxa	77	0.0521	0.0303	0.0129	0.0109	0.0473	0.0935	0.0445	0.0229	0.0158	0.0622	0.0069	0.0264	0.0373	0.0376	0.0284	0.0795	0.1657	0.0919	0.0970	0.0369	0.4100	0.5900	0.5399	0.4601	0.1067	0.7874	0.1059	0.1814	0.0112	0.0061	0.0043	0.0080	0.0079	0.0094	0.0092	0.0026	0.0095	0.0120	0.0066	0.0095	0.0096	0.0096	0.0117	0.0117	0.0143	0.0121	0.0105	0.0057	0.0192	0.0192	0.0210	0.0210	0.0123	0.0146	0.0119	696.210219999999	1444	1.00000	0.9157	0.0000	0.0000	0.0843	0.0000	0.0000	0.2731	0.0000	0.0000	0.0000	0.0000
V2META16039_42_Calc_Hmm10_BMGE05	0 All_Taxa	74	0.0425	0.0401	0.0847	0.0583	0.0255	0.0445	0.0151	0.0017	0.0733	0.0227	0.0168	0.0593	0.1287	0.0288	0.0626	0.0465	0.1568	0.0279	0.0286	0.0356	0.3445	0.6555	0.4420	0.5580	0.0379	0.8564	0.1058	0.2182	0.0128	0.0102	0.0113	0.0117	0.0101	0.0105	0.0083	0.0024	0.0126	0.0084	0.0099	0.0114	0.0171	0.0106	0.0178	0.0088	0.0182	0.0082	0.0098	0.0079	0.0190	0.0190	0.0199	0.0199	0.0100	0.0164	0.0126	809.543020000001	1387	1.00000	0.7319	0.0000	0.0000	0.2681	0.0000	0.0000	0.4416	0.0000	0.0000	0.0000	0.0000
V2META16042_42_Calc_Hmm10_BMGE05	0 All_Taxa	66	0.0503	0.0196	0.0392	0.0403	0.0339	0.0207	0.0557	0.0214	0.0722	0.1370	0.0247	0.0672	0.0584	0.0046	0.0511	0.1047	0.0839	0.0332	0.0541	0.0278	0.3132	0.6868	0.5892	0.4108	0.1927	0.6354	0.1719	0.1434	0.0096	0.0072	0.0058	0.0066	0.0068	0.0039	0.0079	0.0030	0.0077	0.0104	0.0075	0.0085	0.0068	0.0036	0.0067	0.0127	0.0114	0.0059	0.0078	0.0034	0.0129	0.0129	0.0150	0.0150	0.0131	0.0179	0.0091	659.031790000001	1235	1.00000	0.8107	0.0000	0.0000	0.1893	0.0000	0.0000	0.4484	0.0000	0.0000	0.0000	0.0000
V2META16043_42_Calc_Hmm10_BMGE05	0 All_Taxa	55	0.0525	0.0253	0.0877	0.0607	0.0185	0.0438	0.0532	0.0094	0.0483	0.0270	0.0284	0.0671	0.1004	0.0145	0.0424	0.0366	0.1536	0.0225	0.0560	0.0521	0.3944	0.6056	0.4176	0.5824	0.0802	0.8162	0.1036	0.1674	0.0079	0.0052	0.0067	0.0088	0.0072	0.0093	0.0083	0.0042	0.0096	0.0077	0.0090	0.0088	0.0119	0.0055	0.0101	0.0066	0.0121	0.0071	0.0162	0.0052	0.0157	0.0157	0.0148	0.0148	0.0083	0.0131	0.0109	662.493639999999	1026	1.00000	0.8913	0.0000	0.0000	0.1087	0.0000	0.0000	0.4946	0.0000	0.0000	0.0000	0.0000
V2META16060_42_Calc_Hmm10_BMGE05	0 All_Taxa	61	0.0542	0.0051	0.0556	0.0467	0.0346	0.0479	0.0576	0.0009	0.0611	0.0785	0.0262	0.0518	0.0490	0.0218	0.0454	0.0553	0.1469	0.0375	0.0900	0.0340	0.3976	0.6024	0.4979	0.5021	0.1361	0.7568	0.1072	0.1836	0.0133	0.0044	0.0086	0.0098	0.0066	0.0093	0.0109	0.0012	0.0121	0.0133	0.0096	0.0078	0.0105	0.0060	0.0124	0.0087	0.0164	0.0072	0.0111	0.0048	0.0188	0.0188	0.0194	0.0194	0.0092	0.0144	0.0098	725.839699999998	1140	1.00000	0.9178	0.0000	0.0000	0.0822	0.0000	0.0000	0.4228	0.0123	0.0247	0.0247	0.0247
V2META16105_42_Calc_Hmm10_BMGE05	0 All_Taxa	60	0.0231	0.0089	0.2007	0.0509	0.0500	0.0820	0.0487	0.0480	0.0516	0.0584	0.0241	0.0442	0.0480	0.0519	0.0261	0.0625	0.0243	0.0437	0.0434	0.0096	0.1986	0.8014	0.5528	0.4472	0.1071	0.7862	0.1067	0.1573	0.0055	0.0039	0.0099	0.0096	0.0108	0.0094	0.0071	0.0048	0.0087	0.0093	0.0081	0.0105	0.0087	0.0095	0.0067	0.0082	0.0055	0.0083	0.0099	0.0028	0.0162	0.0162	0.0141	0.0141	0.0095	0.0123	0.0103	879.89581	1121	1.00000	0.8503	0.0000	0.0000	0.1497	0.0000	0.0000	0.4741	0.0000	0.0000	0.0000	0.0000
V2META16122_42_Calc_Hmm10_BMGE05	0 All_Taxa	55	0.0900	0.0314	0.0397	0.0529	0.0368	0.0768	0.0513	0.0110	0.0953	0.0346	0.0224	0.0761	0.0619	0.0281	0.0603	0.0191	0.0977	0.0165	0.0698	0.0283	0.3795	0.6205	0.5189	0.4811	0.0859	0.8188	0.0953	0.1499	0.0127	0.0065	0.0082	0.0075	0.0062	0.0092	0.0083	0.0015	0.0104	0.0078	0.0075	0.0055	0.0105	0.0057	0.0092	0.0051	0.0116	0.0051	0.0062	0.0046	0.0171	0.0171	0.0157	0.0157	0.0061	0.0105	0.0071	560.825829999999	1026	1.00000	0.8506	0.0000	0.0000	0.1494	0.0000	0.0000	0.5177	0.0000	0.0000	0.0000	0.0000
V2META16124_42_Calc_Hmm10_BMGE05	0 All_Taxa	67	0.0760	0.0031	0.0149	0.0439	0.0247	0.0270	0.1110	0.0169	0.0309	0.0843	0.0274	0.0459	0.0458	0.0126	0.0521	0.1848	0.1062	0.0697	0.0209	0.0020	0.3015	0.6985	0.6379	0.3621	0.1953	0.5740	0.2307	0.1806	0.0149	0.0027	0.0049	0.0084	0.0076	0.0054	0.0121	0.0025	0.0098	0.0127	0.0076	0.0126	0.0122	0.0040	0.0123	0.0196	0.0116	0.0117	0.0062	0.0020	0.0193	0.0193	0.0216	0.0216	0.0099	0.0177	0.0133	798.572909999998	1254	1.00000	0.7831	0.0000	0.0000	0.2169	0.0000	0.0000	0.4591	0.0000	0.0000	0.0000	0.0000
V2META16125_42_Calc_Hmm10_BMGE05	0 All_Taxa	54	0.0427	0.0214	0.0646	0.0479	0.0651	0.0467	0.0803	0.0066	0.0680	0.0481	0.0247	0.0501	0.0706	0.0451	0.0432	0.0418	0.0968	0.0230	0.0639	0.0492	0.3271	0.6729	0.5376	0.4624	0.1284	0.7796	0.0920	0.126	0.0064	0.0049	0.0056	0.0056	0.0068	0.0077	0.0078	0.0032	0.0072	0.0059	0.0055	0.0044	0.0082	0.0071	0.0068	0.0066	0.0094	0.0051	0.0072	0.0051	0.0145	0.0145	0.0140	0.0140	0.0072	0.0114	0.0083	637.15283	1007	1.00000	0.7076	0.0000	0.0000	0.2924	0.0000	0.0000	0.6061	0.0000	0.0000	0.0000	0.0000
V2META16126_42_Calc_Hmm10_BMGE05	0 All_Taxa	65	0.0383	0.0255	0.0540	0.0516	0.0592	0.0263	0.0379	0.0070	0.0999	0.0269	0.0219	0.0693	0.0588	0.0085	0.0491	0.0591	0.2139	0.0327	0.0226	0.0375	0.3902	0.6098	0.4969	0.5031	0.0648	0.8068	0.1284	0.1568	0.0113	0.0040	0.0063	0.0102	0.0079	0.0063	0.0075	0.0021	0.0144	0.0075	0.0060	0.0078	0.0089	0.0047	0.0118	0.0071	0.0124	0.0097	0.0058	0.0052	0.0147	0.0147	0.0143	0.0143	0.0087	0.0128	0.0093	793.792290000001	1216	1.00000	0.8585	0.0000	0.0000	0.1415	0.0000	0.0000	0.4247	0.0000	0.0000	0.0000	0.0000
V2META16128_42_Calc_Hmm10_BMGE05	0 All_Taxa	56	0.0481	0.0805	0.0523	0.0534	0.0608	0.0326	0.0418	0.0089	0.0724	0.0420	0.0141	0.0665	0.0638	0.0182	0.0826	0.0363	0.0608	0.0560	0.0820	0.0271	0.3236	0.6764	0.5603	0.4397	0.0838	0.8135	0.1027	0.1321	0.0060	0.0062	0.0056	0.0093	0.0098	0.0056	0.0056	0.0016	0.0080	0.0070	0.0045	0.0068	0.0101	0.0052	0.0073	0.0060	0.0084	0.0067	0.0089	0.0032	0.0115	0.0115	0.0093	0.0093	0.0070	0.0103	0.0065	581.24179	1045	1.00000	0.9062	0.0000	0.0000	0.0938	0.0000	0.0000	0.4768	0.0000	0.0000	0.0000	0.0076
V2META16129_42_Calc_Hmm10_BMGE05	0 All_Taxa	72	0.0785	0.0018	0.0095	0.0529	0.0429	0.0217	0.0918	0.0038	0.0504	0.1000	0.0262	0.0485	0.0514	0.0221	0.0360	0.1435	0.1130	0.0648	0.0365	0.0047	0.2987	0.7013	0.6404	0.3596	0.1918	0.6162	0.1920	0.1313	0.0125	0.0019	0.0037	0.0067	0.0055	0.0051	0.0090	0.0011	0.0070	0.0128	0.0066	0.0076	0.0076	0.0053	0.0061	0.0080	0.0088	0.0089	0.0054	0.0017	0.0153	0.0153	0.0184	0.0184	0.0130	0.0205	0.0104	936.329019999999	1349	1.00000	0.8000	0.0000	0.0000	0.2000	0.0000	0.0000	0.4062	0.0000	0.0000	0.0000	0.0000
V2META16133_42_Calc_Hmm10_BMGE05	0 All_Taxa	57	0.0796	0.0217	0.0626	0.0459	0.0447	0.0447	0.0619	0.0094	0.0565	0.0855	0.0165	0.0631	0.0791	0.0162	0.0590	0.0722	0.0811	0.0265	0.0550	0.0188	0.3192	0.6808	0.5390	0.4610	0.1474	0.7173	0.1353	0.1242	0.0114	0.0037	0.0040	0.0054	0.0060	0.0051	0.0061	0.0021	0.0071	0.0091	0.0039	0.0060	0.0079	0.0026	0.0094	0.0090	0.0116	0.0050	0.0055	0.0031	0.0122	0.0122	0.0109	0.0109	0.0088	0.0096	0.0068	589.42282	1064	1.00000	0.7938	0.0000	0.0000	0.2062	0.0000	0.0000	0.5336	0.0000	0.0000	0.0000	0.0000
V2META16134_42_Calc_Hmm10_BMGE05	0 All_Taxa	63	0.0890	0.0135	0.0943	0.0553	0.0170	0.0284	0.0406	0.0117	0.0611	0.1185	0.0463	0.0474	0.0709	0.0319	0.0480	0.0718	0.0520	0.0353	0.0465	0.0205	0.3140	0.6860	0.5209	0.4791	0.1591	0.7217	0.1192	0.1214	0.0067	0.0028	0.0076	0.0092	0.0059	0.0041	0.0054	0.0011	0.0080	0.0124	0.0056	0.0064	0.0066	0.0041	0.0072	0.0067	0.0063	0.0068	0.0042	0.0040	0.0107	0.0107	0.0127	0.0127	0.0089	0.0100	0.0052	325.79879	1178	1.00000	0.9322	0.0000	0.0000	0.0678	0.0000	0.0000	0.3945	0.0000	0.0215	0.0108	0.0000
V2META16135_42_Calc_Hmm10_BMGE05	0 All_Taxa	59	0.1667	0.0154	0.0620	0.0189	0.0677	0.0298	0.0585	0.0027	0.0461	0.0643	0.0309	0.0522	0.0373	0.0106	0.0312	0.0695	0.1207	0.0582	0.0332	0.0242	0.4095	0.5905	0.4912	0.5088	0.1229	0.7555	0.1217	0.1482	0.0132	0.0035	0.0095	0.0061	0.0097	0.0058	0.0105	0.0024	0.0089	0.0108	0.0067	0.0074	0.0071	0.0044	0.0071	0.0097	0.0095	0.0072	0.0053	0.0036	0.0139	0.0139	0.0146	0.0146	0.0116	0.0180	0.0101	730.534970000001	1102	1.00000	0.8318	0.0000	0.0000	0.1682	0.0000	0.0000	0.4941	0.0000	0.0000	0.0000	0.0000
