	chang.fas	rpl14a	rpl34	tribe320	cct	stbproptase2a	cct	tribe1200	rpl20	rpl4B	rps19	rpl39	nsf1	nsf1	ef1	hsp90	tribe1244	nsf1	tribe965	rps10	tribe832	tif2a	cct	rps22a	ar21	orf2	psmb	cpn60	tribe572	cct	wrs	psmb	if2p	cct	rpl12b	vata	nsf1	rpl1	tribe1381	rpl37a	rps15	rpl6	rps5	tribe1099	mcm	rps25	rpl22	pyrdehydroe1b	rpl25	tribe1007	psmb	rpl23a	tribe495	rpl30	mcm	pace2	rpl27	l12e	ef2	hsp70	nsf1	rpl32	psma	l12e	l12e	rpl3	xpb	tribe896	tribe508	ef2	pace5	srp54	rps11	rpl19a	rpl24	rpl36	psma	nsf2	vatpased	psmb	psmb	vate	crfg	suca	psmb	u2snrnp	rps13a	w09c	rpl9	mra1	rrp46	if2g	cct	sra	rps4	psmb	rps20	rps29	rpl18	tribe942	rpl21	tribe1121	tribe629	rla2	rps16	rpo	vatb	rpl16b	vatc	tribe333	rps24	tribe1294	tribe1374	rpl43b	rps28a	pace2	cct	rpl42	yif1p	rps7	rpp0	dihydrolatransacylase	tribe852	if1a	fpps	stcproptase2a	rpl35	psma	rps18	rps1	if2b	rps8	rpl11b	rpo	ornamtrans	mcm	rpl17	tribe893	if4a	tribe801	rps23	psma	rps2	srs	rpl38	rps27	rps6	tribe717	tribe542	l12e	rpl33a	tribe961	psma	rpl24	mcm	ef1	arp23	topo1	tribe768	tribe629	rps14	tribe930	mcm	vacaatpasepl21	nsf1	glcn	rf1	rpl7	pyrdehydroe1b	sap40	tribe585	grc5	if4a	tribe340	pace2	rpl5	psma	rpl26	rps9	atpsynthalpha	nsf2	nsf2	fibri	psma	if6	cct	mcm	rps26	rpl13	rpo	ef2	rps17	arc20	rpl2	hsp70	tribe765	tribe1381	rps3	rpl31	rpl15a	hsp90
Sycon_ciliatum	0.0317	0.0000	0.0000	0.0000	0.0161	0.0000	0.0161	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0051	0.0069	0.0000	0.0000	1.0000	0.0000	0.0630	0.0000	0.0161	0.0000	0.0327	0.0000	0.0000	0.0040	0.0000	0.0161	0.0000	0.0000	0.0019	0.0161	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0633	1.1633	0.0000	0.0233	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0633	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0047	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0161	0.0029	0.0000	0.0000	0.0000	0.0000	0.0060	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0161	0.0000	1.0000	0.0375	0.0000	0.0000	0.0103	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.1562	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0114	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0051	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0140	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1562	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0161	0.0000	0.0000	0.0000	0.0000	0.0633	0.0000	0.0000	0.0000	1.1633	0.0000	0.0000	0.0000	0.0000	0.0000	0.0069
Acanthoeca_like_sp_10tr	0.0494	0.0000	0.0280	0.0103	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0102	0.0000	0.0058	0.0000	1.0000	0.0000	0.0000	0.0257	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0136	0.0000	0.0089	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0451	0.0000	0.0000	0.0000	0.0164	0.0000	0.0000	0.0000	0.0000	0.0000	0.0451	0.0000	0.0074	0.0000	0.0253	0.0000	0.0000	0.0000	0.2383	0.0000	0.0000	0.0026	0.0676	0.0323	0.0000	0.0253	0.0049	0.0564	0.0000	0.0000	0.0000	0.0000	0.2383	0.0000	0.0000	0.0000	0.0000	0.0140	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0068	0.0000	0.0029	0.0040	0.0000	0.0206	0.0000	0.0060	0.0243	0.0138	0.0000	0.0000	0.0000	0.0000	0.0519	0.0000	0.0000	0.0000	0.0000	0.0175	0.0072	0.0337	0.0000	0.0000	0.0000	0.0000	0.0000	0.0072	0.0063	0.0000	0.2347	0.1856	1.0000	0.0085	0.0000	0.0000	0.2383	0.0134	0.0182	0.0000	0.0057	0.0000	0.0519	0.0000	0.0451	0.0301	0.0093	0.0052	0.0000	0.0000	0.2383	0.0000	0.0025	0.0154	0.0119	0.0981	0.0000	0.0000	0.0000	0.0000	0.0556	0.2383	0.0000	0.0451	0.0102	0.0000	0.0099	0.0000	0.0000	0.0000	0.0784	0.0451	0.0000	0.0000	0.0035	0.0000	0.0000	0.0000	1.0000	1.0000	0.0000	0.0052	0.0000	0.0000	0.4457	0.2383	0.0630	0.0000	0.0000	0.0000	0.0000	0.0000	0.2383	0.0086	0.0000	0.0451	0.0000	0.0390	0.0519	0.0253	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Euplectella_aspergillum	0.1187	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0127	0.0000	0.0034	0.0078	0.0000	0.0000	0.0000	0.0000	0.1036	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0065	0.0281	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0968	0.0000	0.0000	0.0000	0.0000	0.0000	0.6757	0.0000	0.0000	0.0083	0.0000	0.0000	0.8120	0.0118	0.2947	0.0063	0.0000	0.0766	0.0000	0.0000	0.0268	1.0000	0.8120	0.0776	0.0000	0.0684	2.1013	0.0068	0.0000	0.0000	0.0000	0.0684	0.0684	0.0026	0.3536	0.0054	0.0574	2.1013	0.0000	0.4802	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0022	0.0000	0.0000	0.0000	0.0000	0.1719	0.0000	0.0000	0.1193	0.0068	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0072	0.0618	0.1494	0.1017	0.0776	0.0000	0.0190	0.0000	0.0063	0.0038	0.0000	0.1031	0.0000	0.0085	0.0000	0.0000	0.0000	0.0000	0.0227	0.0329	0.0172	0.0000	3.0000	0.0000	0.8120	1.0000	0.1667	0.0000	0.0000	0.0000	0.0000	0.0046	0.2306	1.0000	0.0238	0.0000	0.0000	0.0000	0.0684	0.0000	0.0000	0.0000	0.0000	0.8120	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.8120	0.0000	0.0000	0.1193	0.0000	0.0000	0.0063	0.0000	0.0000	0.0000	0.0000	0.0141	0.0776	0.0712	0.0000	0.0157	0.1221	0.0000	0.0000	0.0000	0.0000	0.0000	0.0043	0.0000	0.8120	0.0000	0.0000	3.0000	2.1013	0.0000	0.0119	0.0000	0.0068	1.0000	0.6757	0.0000	0.0000	0.0049	0.1036
Euplokamis_dunlapae	0.1753	0.0000	0.0187	0.0000	0.0322	0.0034	0.0322	0.0506	0.0130	0.0169	0.0000	0.0392	0.0000	0.0000	0.0000	0.0104	0.1570	0.0000	0.0000	0.0000	0.0042	0.0662	0.0322	0.0155	0.1699	0.0000	0.0000	0.0000	0.0068	0.0322	0.4734	0.0000	0.6319	0.0322	0.0000	0.0000	0.0000	0.0140	0.0000	0.0000	0.0580	0.0167	0.0000	0.1712	3.6654	1.0000	0.0000	2.0000	0.0000	0.3333	0.0000	0.0000	0.0491	0.0000	3.6654	3.0000	0.0148	0.0000	1.8038	0.0000	0.0000	0.0078	0.2681	0.0000	0.0000	0.0000	0.7036	0.0000	0.1675	1.8038	0.0537	0.0125	0.0000	0.0000	0.0000	0.0000	0.2681	0.0000	0.0542	0.0000	0.0000	1.0000	0.0129	0.0000	0.0000	0.3742	0.0066	0.0938	0.0289	0.0168	0.1364	0.0000	0.0322	0.1813	0.0000	0.0000	0.0000	0.0000	0.6566	0.0000	0.0966	0.0123	0.4938	0.0000	0.0000	1.9520	0.0000	0.0000	0.2374	0.0000	0.0000	0.0000	0.7584	0.0345	0.0000	3.0000	0.0322	0.0095	0.0072	0.0813	0.0000	0.0000	0.0103	0.0000	0.8077	1.0000	0.0000	0.2681	0.0000	0.1955	0.0000	0.0000	0.0000	1.9520	0.0489	3.6654	0.0120	0.0000	0.0000	0.0000	0.0559	0.2681	0.0000	0.0000	0.0154	0.0238	0.0000	1.0000	0.0000	0.0000	0.0000	0.0208	0.2681	0.0000	3.6654	0.0000	0.0000	0.0040	0.0000	0.4938	0.0000	0.0196	3.6654	0.0000	0.0000	1.0000	0.0049	0.0000	2.0000	0.1649	0.0000	0.0000	0.0000	0.0000	3.0000	0.0749	0.2681	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2681	0.0000	0.0322	3.6654	0.0000	0.0000	1.9520	1.8038	0.0000	0.2321	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0104
Trichoplax_adhaerens	0.0065	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0130	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0037	0.0000	0.0000	0.0261	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0127	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0127	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0190	0.0000	0.0000	0.0000	0.0238	0.0000	0.0000	0.0043	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0093	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0122	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0127	0.0000	0.0060	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
Ephydatia_muelleri	0.0094	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0196	0.0000	0.0000	0.1841	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0310	0.0131	0.0899	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0019	0.0000	0.0000	0.0000	0.0000	0.0000	0.2432	0.0123	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0074	0.0000	0.0063	0.0000	0.0000	0.0000	0.0298	0.0000	0.0000	0.0000	0.0381	0.0000	0.1531	0.0063	0.0000	0.0188	0.0000	0.0000	0.0000	0.0000	0.0298	0.0000	0.0000	0.0000	0.0000	0.0047	0.0172	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0079	0.0000	0.0000	0.0000	0.0904	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0115	0.0000	0.0000	0.0000	0.0190	0.0000	0.0000	0.0000	0.0646	0.0103	0.0000	0.0043	0.0000	0.0000	0.0298	0.0067	0.0000	0.0066	0.0115	0.0000	0.0000	0.0408	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0298	0.0000	0.0025	0.0000	0.0238	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0298	0.0000	0.0000	0.1841	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0491	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0298	0.0079	0.0000	0.0000	0.0000	0.0000	0.0000	0.0298	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0063	0.0000	0.0000	0.0000	0.0000	0.0000	0.2432	0.0000	0.0000	0.0000	0.0000
Tripedalia_cystophora	0.4451	0.1969	0.0000	0.0000	2.7686	1.0000	2.7686	1.0000	0.3442	0.1182	0.2946	1.0000	1.7812	1.7812	1.7852	0.0000	0.0000	1.7812	0.0000	1.0000	1.0000	0.0331	2.7686	0.0000	0.0196	0.0000	4.9890	0.4091	0.0544	2.7686	0.6657	4.9890	0.0930	2.7686	0.0127	0.8228	1.7812	0.0047	2.0000	1.0000	0.2971	0.1083	0.0000	0.2432	6.0000	0.0000	0.3263	0.1437	0.0984	1.0000	4.9890	0.0775	0.0000	0.0000	6.0000	3.0000	0.0519	1.6068	2.4241	0.2041	1.7812	0.1395	0.0000	1.6068	1.6068	0.0212	0.8423	0.1398	0.0000	2.4241	1.0000	0.1649	0.0963	0.2881	0.0531	0.0130	0.0000	1.7393	0.0000	4.9890	4.9890	0.2977	0.2953	0.4042	4.9890	1.0000	0.0066	0.2695	0.0000	1.0000	0.4489	0.3409	2.7686	0.3947	0.0000	4.9890	0.0000	0.0000	0.0000	0.1845	0.2828	0.0000	2.0000	0.0000	0.3478	2.9292	0.1504	0.3143	0.2338	0.1443	0.2544	1.0000	0.0169	1.0000	1.0000	3.0000	2.7686	0.1238	0.4565	0.0000	1.0000	0.0000	0.0000	1.0000	0.6667	1.0000	0.0667	0.0000	0.0000	0.0000	0.5855	0.4713	0.3030	2.9292	0.0000	6.0000	0.3012	0.0093	1.2135	0.0000	0.0140	0.0000	0.0000	0.5388	0.0000	1.0000	0.0047	1.0000	0.1325	1.6068	0.6882	0.2361	0.0000	0.0531	6.0000	1.7852	0.0000	0.7817	0.3443	2.0000	0.0000	0.0000	6.0000	0.1049	1.7812	1.0000	1.0000	0.1033	0.1437	0.2371	0.0670	0.2010	1.2135	0.0141	3.0000	0.0337	0.0000	0.0866	0.5988	0.1141	1.7393	1.7393	0.6018	0.0000	0.4397	2.7686	6.0000	0.0000	0.0065	2.9292	2.4241	0.0000	0.1369	0.1371	0.2041	0.3462	2.0000	0.1863	0.0693	1.0000	0.0000
Daphnia_pulex	0.0003	0.0000	0.0000	0.0000	0.0161	0.0034	0.0161	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0035	0.0000	0.0000	0.0000	0.0109	0.0000	0.0000	0.0161	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0161	0.0000	0.0000	0.0000	0.0161	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0017	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0022	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0090	0.0161	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0161	0.0190	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0040	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0161	0.0000	0.0101	0.0065	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0035
Aurelia_aurita	0.2189	0.0000	0.0093	0.0000	0.0322	0.0000	0.0322	1.0000	0.0000	0.0034	0.0000	0.0000	0.0625	0.0625	1.2685	0.0276	0.0000	0.0625	0.0000	0.0000	0.4664	0.0000	0.0322	0.0000	0.0000	0.0000	0.0000	0.0455	0.0000	0.0322	0.0000	0.0000	0.0740	0.0322	0.0000	0.7189	0.0625	0.0000	1.1261	0.0000	0.0000	0.0000	0.0000	0.0000	3.9474	0.0000	0.0000	1.7812	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3.9474	1.5776	0.0000	0.0000	2.1013	0.1463	0.0625	0.0000	0.0000	0.0000	0.0000	0.0000	0.7227	0.0000	0.0000	2.1013	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0458	0.0000	0.0000	0.0000	0.0000	0.0022	0.0000	0.0000	0.0000	0.0000	0.0000	0.0347	0.0000	0.3864	0.0000	0.0322	0.0439	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	3.0000	0.0000	0.0000	0.8345	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	1.5776	0.0322	0.0000	0.5435	0.0000	0.0000	0.3333	0.0619	0.0087	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3.0000	0.6712	3.9474	0.0000	0.0093	0.0000	0.0000	0.0000	0.0000	0.0000	0.0025	0.0154	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	3.9474	1.2685	0.0000	0.4802	0.0000	2.0000	0.0000	1.0000	3.9474	0.0000	0.0625	0.0281	0.0000	0.0000	1.7812	0.0000	0.0000	0.0000	0.0000	0.0000	1.5776	0.0000	0.0000	0.0000	0.0000	0.0000	0.0458	0.0458	0.1549	0.0000	0.0345	0.0322	3.9474	0.0000	0.0065	3.0000	2.1013	0.0000	0.0000	0.0000	0.1463	1.0000	1.1261	0.0000	0.0000	0.0000	0.0276
Sycon_coactum	0.0172	0.0000	0.0093	0.0000	0.0161	0.0302	0.0161	0.0000	0.1948	0.0034	0.0000	0.1765	0.0000	0.0000	0.0051	0.0069	0.0000	0.0000	0.1077	0.0000	0.0630	0.0000	0.0161	0.1318	0.0327	0.0000	0.0000	0.0040	0.0000	0.0161	0.0000	0.0000	0.0019	0.0161	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0353	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1111	0.0000	0.9557	0.0000	0.0000	0.0698	0.0000	0.0000	0.0000	0.0053	0.0000	0.0000	0.0000	0.9557	0.0000	0.0000	0.0000	0.1130	0.0000	0.0000	0.0000	0.0000	0.0985	0.0000	0.0000	0.0465	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1618	0.0000	0.0000	0.0000	0.0161	0.0058	0.0000	0.0000	0.0000	0.0000	0.0181	0.0000	0.0000	0.3704	0.0000	0.0741	0.1884	0.0000	0.0445	0.1086	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0161	0.0000	0.0000	0.0375	0.0420	0.0000	0.0103	0.0000	0.0000	0.0000	0.0000	0.0000	0.0403	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.4615	0.1667	0.0000	0.0000	0.0000	0.0000	0.0538	0.0000	0.0000	0.0000	0.0000	0.0051	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0140	0.0000	0.0000	0.0000	0.0000	0.0000	0.1100	0.0000	0.0000	0.0000	0.0000	0.0000	0.1575	0.0756	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0161	0.0000	0.0404	0.0000	0.0000	0.9557	0.0000	0.0000	0.0806	0.0000	0.0000	0.0000	0.0049	0.1386	0.0000	0.0069
Stomolophus_meleagris	0.0566	0.0000	0.0093	0.0000	0.0322	0.0000	0.0322	0.0000	0.0000	0.0034	0.0000	0.0000	0.0000	0.0000	0.0051	0.0276	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0322	0.0000	0.0000	0.0000	0.0000	0.0455	0.0000	0.0322	0.0000	0.0000	0.0000	0.0322	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.4211	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0536	0.0000	1.4211	0.1293	0.0000	0.0000	0.5253	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.4385	0.0000	0.0000	0.5253	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0022	0.0000	0.0000	0.0000	0.0000	0.0000	0.0347	0.0838	0.0000	0.0000	0.0322	0.0468	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0826	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1293	0.0322	0.0000	0.0000	0.0000	0.0000	0.0000	0.0619	0.0087	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0826	0.0000	1.4211	0.0000	0.0093	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0154	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.4211	0.0051	0.0000	0.0397	0.0000	0.0000	0.0000	0.0000	1.4211	0.0000	0.0000	0.0316	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.1293	1.0000	0.0000	0.0000	0.0581	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0322	1.4211	0.0000	0.0000	0.0826	0.5253	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0276
Kudoa_iwatai	0.0142	0.0000	0.0000	0.0000	0.0161	0.0000	0.0161	0.0000	0.0065	0.0236	0.0078	0.0196	0.0156	0.0156	0.0051	0.0207	0.0349	0.0156	0.0154	0.0000	0.0042	0.0000	0.0161	0.0000	0.0065	0.0000	0.0000	0.0000	0.1088	0.0161	0.0000	0.0000	0.0000	0.0161	0.0000	0.0000	0.0156	0.0000	0.0180	0.0000	0.0000	0.0083	0.0106	0.0090	0.0000	0.0000	0.0000	2.0000	0.0000	0.0045	0.0000	0.0000	0.0000	0.0000	0.0000	0.0776	0.0000	0.0000	0.0000	0.0170	0.0156	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0707	0.0049	0.0000	0.0000	0.0000	0.0302	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0161	0.0000	0.0040	0.0000	0.0000	0.0000	0.0181	0.0000	0.0345	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0103	0.0000	0.0217	0.0000	0.0115	0.0000	0.0776	0.0161	0.0095	0.0072	0.0187	0.0000	0.0000	0.0515	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0066	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0370	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0476	0.0000	0.0000	0.0000	0.0000	0.0000	0.0347	0.0000	0.0000	0.0000	0.0051	0.0000	0.0020	0.0000	0.0000	0.0000	0.0686	0.0000	0.0000	0.0156	0.0035	0.0000	0.0000	2.0000	0.0000	0.0103	0.0000	0.0000	0.0000	0.0776	0.0037	0.0000	0.0000	0.0000	0.0000	0.0707	0.0707	0.0000	0.0000	0.0000	0.0161	0.0000	0.0101	0.0065	0.0000	0.0000	0.0000	0.0060	0.0000	0.0170	0.0256	0.0180	0.0098	0.0198	0.0000	0.0207
