	chang.fas	rpl14a	rpl34	tribe320	cct	stbproptase2a	cct	tribe1200	rpl20	rpl4B	rps19	rpl39	nsf1	nsf1	ef1	hsp90	tribe1244	nsf1	tribe965	rps10	tribe832	tif2a	cct	rps22a	ar21	orf2	psmb	cpn60	tribe572	cct	wrs	psmb	if2p	cct	rpl12b	vata	nsf1	rpl1	tribe1381	rpl37a	rps15	rpl6	rps5	tribe1099	mcm	rps25	rpl22	pyrdehydroe1b	rpl25	tribe1007	psmb	rpl23a	tribe495	rpl30	mcm	pace2	rpl27	l12e	ef2	hsp70	nsf1	rpl32	psma	l12e	l12e	rpl3	xpb	tribe896	tribe508	ef2	pace5	srp54	rps11	rpl19a	rpl24	rpl36	psma	nsf2	vatpased	psmb	psmb	vate	crfg	suca	psmb	u2snrnp	rps13a	w09c	rpl9	mra1	rrp46	if2g	cct	sra	rps4	psmb	rps20	rps29	rpl18	tribe942	rpl21	tribe1121	tribe629	rla2	rps16	rpo	vatb	rpl16b	vatc	tribe333	rps24	tribe1294	tribe1374	rpl43b	rps28a	pace2	cct	rpl42	yif1p	rps7	rpp0	dihydrolatransacylase	tribe852	if1a	fpps	stcproptase2a	rpl35	psma	rps18	rps1	if2b	rps8	rpl11b	rpo	ornamtrans	mcm	rpl17	tribe893	if4a	tribe801	rps23	psma	rps2	srs	rpl38	rps27	rps6	tribe717	tribe542	l12e	rpl33a	tribe961	psma	rpl24	mcm	ef1	arp23	topo1	tribe768	tribe629	rps14	tribe930	mcm	vacaatpasepl21	nsf1	glcn	rf1	rpl7	pyrdehydroe1b	sap40	tribe585	grc5	if4a	tribe340	pace2	rpl5	psma	rpl26	rps9	atpsynthalpha	nsf2	nsf2	fibri	psma	if6	cct	mcm	rps26	rpl13	rpo	ef2	rps17	arc20	rpl2	hsp70	tribe765	tribe1381	rps3	rpl31	rpl15a	hsp90
Trichoplax_adhaerens	0.6583	0.7165	0.7757	0.7732	0.6358	0.6812	0.6358	0.6835	0.6645	0.6588	0.6822	0.6863	0.6432	0.6432	0.6624	0.6511	0.6686	0.6432	0.6769	0.6087	0.6513	0.7011	0.6358	0.6589	0.6242	0.6404	0.6851	0.6779	0.6599	0.6358	0.6065	0.6851	0.6300	0.6358	0.6646	0.6542	0.6432	0.6791	0.5991	0.8148	0.6884	0.6167	0.6702	0.6396	0.6485	0.6824	0.6737	0.6000	0.6639	0.6802	0.6851	0.6589	0.6116	0.7053	0.6485	0.6336	0.7556	0.6838	0.6081	0.6752	0.6432	0.7132	0.6894	0.6838	0.6838	0.7302	0.6603	0.6075	0.6507	0.6081	0.6976	0.6409	0.7407	0.6723	0.7522	0.7922	0.6894	0.6338	0.6552	0.6851	0.6851	0.6605	0.6530	0.6481	0.6851	0.7055	0.6490	0.6992	0.7225	0.6257	0.6136	0.6659	0.6358	0.6053	0.6508	0.6851	0.7216	0.7407	0.6627	0.6359	0.7310	0.7037	0.6543	0.5185	0.6884	0.6640	0.6377	0.6629	0.6583	0.6701	0.7281	0.6304	0.6798	0.7471	0.7627	0.6336	0.6358	0.7767	0.4855	0.6500	0.6031	0.6341	0.6495	0.6957	0.6695	0.6448	0.7333	0.6894	0.7047	0.6682	0.6908	0.7184	0.6909	0.6640	0.6440	0.6485	0.7349	0.6822	0.6667	0.5874	0.7063	0.6894	0.6528	0.6842		0.7381	0.7150	0.6477	0.7470	0.6838	0.7312	0.7292	0.6894	0.7522	0.6485	0.6624	0.6639	0.6925	0.6803	0.6543	0.6716	0.6176	0.6485	0.5105	0.6432	0.4982	0.6765	0.6479	0.6000	0.5979	0.6082	0.6699	0.6667	0.6761	0.6336	0.7079	0.6894	0.7717	0.6977	0.6392	0.6338	0.6338	0.6593	0.6894	0.6681	0.6358	0.6485	0.7273	0.6494	0.6640	0.6081	0.6893	0.5868	0.7258	0.6752	0.6282	0.5991	0.6814	0.7327	0.7635	0.6511
Ephydatia_muelleri	0.6582	0.6772	0.7477	0.7320	0.6519	0.6745	0.6519	0.6962	0.7078	0.6791	0.7442	0.6400	0.6562	0.6562	0.6479	0.6477	0.6628	0.6562	0.6923	0.6522	0.6387	0.6875	0.6519	0.6720	0.5828	0.6296	0.7017	0.6719	0.6463	0.6519	0.6213	0.7017	0.6407	0.6519	0.6582	0.6508	0.6562	0.6512	0.6308	0.8375	0.6304	0.6667	0.6543	0.6396	0.6523	0.6824	0.6947	0.6438	0.6721	0.6892	0.7017	0.6822	0.6652	0.6737	0.6523	0.6164	0.7015	0.7009	0.6512	0.6803	0.6562	0.7132	0.7137	0.7009	0.7009	0.6984	0.6414	0.6452	0.6667	0.6512	0.7024	0.6468	0.7630	0.7006	0.7257	0.7403	0.7137	0.6338	0.6355	0.7017	0.7017	0.7009	0.6491	0.6376	0.7017	0.6994	0.6358	0.6992	0.6879	0.6201	0.6648	0.6659	0.6519	0.6374	0.6640	0.7017	0.7010	0.7407	0.6689	0.6311	0.7655	0.6914	0.6543	0.5000	0.6812	0.6515	0.6271	0.6571	0.6619	0.6701	0.7632	0.6522	0.6629	0.7209	0.7797	0.6164	0.6519	0.7670	0.5000	0.6500	0.6183	0.6400	0.6250	0.7391	0.6567	0.6552	0.7167	0.7137	0.6959	0.6864	0.7086	0.7616	0.6970	0.6515	0.6176	0.6523	0.6747	0.6944	0.6589	0.5944	0.7203	0.7137	0.6250	0.6759	0.6769	0.7439	0.6916	0.6364	0.7470	0.7009	0.6882	0.7222	0.7137	0.7257	0.6523	0.6479	0.6680	0.6587	0.6557	0.6543	0.6493	0.6373	0.6523	0.5175	0.6562	0.5092	0.6691	0.6714	0.6438	0.5619	0.6031	0.6746	0.6589	0.7465	0.6164	0.7041	0.7137	0.7698	0.6860	0.6477	0.6338	0.6338	0.6460	0.7137	0.6853	0.6519	0.6523	0.7374	0.6364	0.6515	0.6512	0.7087	0.5952	0.7298	0.6803	0.6667	0.6308	0.6765	0.7327	0.7438	0.6477
Tripedalia_cystophora	0.6603	0.6961	0.7009	0.7216	0.6554		0.6554		0.6931	0.6667	0.7143		0.6259	0.6259	0.6905	0.6546	0.6977	0.6259	0.7231			0.6920	0.6554	0.6822	0.5933	0.6236	0.6154	0.6789	0.6835	0.6554	0.5398	0.6154	0.6255	0.6554	0.6731	0.6731	0.6259	0.6589			0.6186	0.6636	0.6543	0.6786		0.7176	0.7188	0.5993	0.6364		0.6154	0.6471	0.6250	0.7053			0.7188	0.6143	0.7033	0.6799	0.6259	0.7207	0.6979	0.6143	0.6143	0.7216	0.7033	0.6188	0.6603	0.7033		0.6575	0.7295	0.7302	0.7091	0.7105	0.6979	0.6139	0.6453	0.6154	0.6154	0.6689	0.6483	0.6140	0.6154		0.6467	0.7005	0.7225		0.6289	0.6336	0.6554	0.6377	0.6865	0.6154	0.7320	0.7593	0.6928	0.6310	0.7212	0.6914		0.5556	0.6556	0.6000	0.6209	0.6833	0.6432	0.7229	0.7765		0.6743				0.6554	0.8152	0.4533	0.6813		0.6497	0.6804		0.6154		0.7321	0.6979	0.6980	0.7136	0.6032	0.7174	0.7043	0.6000	0.6576		0.6983	0.7009	0.6755	0.6084	0.7021	0.6979	0.6435	0.6685	0.6923		0.7183		0.7083	0.6143	0.8276	0.7000	0.6979	0.7091		0.6905	0.6183	0.6545	0.7250		0.6642	0.6471		0.5312	0.6259			0.6492	0.5993	0.6014	0.6077	0.6587	0.6755	0.7143		0.7093	0.6979	0.7672	0.6957	0.6414	0.6139	0.6139	0.6333	0.6979	0.7231	0.6554		0.7273	0.6405	0.6000	0.7033	0.6990	0.6414	0.7150	0.6799	0.5882		0.6928	0.7128		0.6546
Daphnia_pulex	0.6528	0.6142	0.7290	0.6907	0.6371	0.6902	0.6371	0.6709	0.6688	0.6419	0.6512	0.6471	0.6510	0.6510	0.6547	0.6453	0.6744	0.6510	0.7538	0.5824	0.6471	0.6654	0.6371	0.6667	0.6078	0.6348	0.6409	0.6759	0.6599	0.6371	0.6243	0.6409	0.6319	0.6371	0.6582	0.6729	0.6510	0.6651	0.5901	0.7901	0.6667	0.6417	0.6436	0.6396	0.6504	0.6824	0.7053	0.6031	0.6721	0.6757	0.6409	0.6667	0.6295	0.6737	0.6504	0.6293	0.6963	0.6581	0.6477	0.6667	0.6510	0.7209	0.6936	0.6581	0.6581	0.6905	0.6493	0.6452	0.6555	0.6477	0.7122	0.6451	0.7333	0.7006	0.7345	0.7013	0.6936	0.6269	0.6453	0.6409	0.6409	0.6465	0.6523	0.6620	0.6409	0.7117	0.6358	0.6992	0.7225	0.5978	0.6761	0.6469	0.6371	0.6170	0.6468	0.6409	0.6907	0.7222	0.6687	0.5922	0.7034	0.6790	0.6667	0.5000	0.6812	0.6515	0.6250	0.6229	0.6619	0.6804	0.7281	0.6159	0.6798	0.7471	0.7627	0.6293	0.6371	0.8155	0.4493	0.6250	0.6145	0.6224	0.7113	0.7304	0.6068	0.6690	0.7250	0.6936	0.6913	0.7000	0.7171	0.7069	0.7030	0.6515	0.6386	0.6504	0.6867	0.7222	0.6615	0.6154	0.7133	0.6936	0.6343	0.6541	0.6462	0.7143	0.7056	0.6477	0.7470	0.6581	0.6667	0.6875	0.6936	0.7345	0.6504	0.6547	0.6058	0.6833	0.6721	0.6667	0.6493	0.6176	0.6504	0.5175	0.6510	0.4947	0.6395	0.6573	0.6031	0.5876	0.5979	0.6699	0.6615	0.6901	0.6293	0.6891	0.6936	0.7559	0.6686	0.6354	0.6269	0.6269	0.6327	0.6936	0.6853	0.6371	0.6504	0.7041	0.6144	0.6515	0.6477	0.6893	0.6310	0.7177	0.6667	0.6795	0.5901	0.6863	0.7327	0.7438	0.6453
Aurelia_aurita	0.6606	0.6850	0.7264	0.7113	0.6465	0.6779	0.6465		0.6688	0.6542	0.6977	0.6471	0.6658	0.6658	0.6853	0.6427	0.7093	0.6658	0.6769	0.6087	0.6535	0.6949	0.6465	0.6744	0.5882	0.6404	0.6685	0.6687	0.6735	0.6465	0.6302	0.6685	0.6414	0.6465	0.6266	0.6848	0.6658	0.6791	0.6495	0.7901	0.6377	0.6667	0.6543	0.6216	0.6429	0.7412	0.7053	0.6857	0.6393	0.6892	0.6685	0.6279	0.6250	0.6947	0.6429	0.6273	0.7333	0.7009	0.6197	0.6734	0.6658	0.7364	0.7064	0.7009	0.7009	0.7196	0.6125	0.5914	0.6651	0.6197	0.6927		0.6963	0.7062	0.6991	0.7403	0.7064	0.6324	0.6650	0.6685	0.6685	0.6930	0.6609	0.6446	0.6685	0.7178	0.6291	0.7266	0.7066	0.6201	0.6944	0.6433	0.6465	0.6269	0.6627	0.6685	0.7216	0.7593	0.6506	0.6214	0.7241	0.7037		0.5185	0.6812		0.6271	0.6686	0.6739	0.7010	0.7193	0.6377		0.7356	0.7288	0.6273	0.6465	0.7714	0.5873	0.6750	0.5916	0.6173	0.7033	0.7281		0.6621	0.7333	0.7064	0.6711	0.6909	0.6842	0.7299	0.7091		0.6033	0.6429	0.6988	0.6916	0.6589	0.6084	0.7063	0.7064	0.6528	0.6784	0.6719	0.7024	0.6822	0.6477	0.7470	0.7009	0.7097		0.7064	0.6991	0.6429	0.6853	0.6639	0.6794	0.6639		0.6493		0.6429	0.5664	0.6658	0.4910	0.6914	0.6479	0.6857	0.6289	0.6237	0.6459	0.6589	0.6620	0.6273	0.6592	0.7064	0.7559	0.6919	0.6375	0.6324	0.6324	0.6597	0.7064	0.7054	0.6465	0.6429	0.7475	0.6863		0.6197	0.6893	0.6190	0.6895	0.6734		0.6495	0.7010	0.7327	0.7143	0.6427
Sycon_coactum	0.6597	0.6614	0.7736	0.7216	0.6472	0.6817	0.6472	0.6582	0.7016	0.6610	0.6977	0.7143	0.6380	0.6380	0.6846	0.6499	0.6686	0.6380	0.7241	0.6196	0.6637	0.6875	0.6472	0.6786	0.6149	0.6236	0.6409	0.6687	0.6667	0.6472	0.6391	0.6409	0.6578	0.6472	0.6519	0.6763	0.6380	0.6698	0.5946		0.6739	0.6250	0.6596	0.6577	0.6936	0.7195	0.6842	0.6344	0.6803	0.6982	0.6409	0.6279	0.6250	0.6842	0.6936	0.6293	0.7417	0.7009	0.6471	0.6871	0.6380	0.7417	0.6681	0.7009	0.7009	0.6968	0.6499	0.6344	0.6411	0.6471	0.6829	0.6200	0.7333	0.6943	0.7257	0.7273	0.6681	0.6311	0.6831	0.6409	0.6409	0.7024	0.6595	0.6585	0.6409	0.7239	0.6424	0.7188	0.6690	0.6089	0.6250	0.6569	0.6472	0.6206	0.6786	0.6409	0.7010	0.7407	0.7055	0.6068	0.7103	0.6471	0.6667	0.5600	0.6875	0.6577	0.6120	0.6667	0.6763	0.7113	0.7193	0.6304	0.6685	0.7471		0.6293	0.6472	0.7905	0.5435	0.6753	0.5896	0.6599	0.7708	0.7217	0.6282	0.6621	0.7167	0.6681	0.7273	0.7136	0.7105	0.7241	0.6909	0.6577	0.6304	0.6936	0.6807	0.7130	0.6641	0.6224	0.6993	0.6681	0.6343	0.6717	0.6857	0.7714	0.7009	0.6591	0.7952	0.7009	0.8068	0.7222	0.6681	0.7257	0.6936	0.6846	0.6349	0.6825	0.6639	0.6667	0.6567	0.6176	0.6936	0.4825	0.6380	0.4911	0.6864	0.6479	0.6344	0.6392	0.5876	0.6613	0.6641	0.6761	0.6293	0.7079	0.6681	0.7664	0.6415	0.6477	0.6311	0.6311	0.6637	0.6681	0.6897	0.6472	0.6936	0.7579	0.6753	0.6577	0.6471	0.6990	0.6310	0.7193	0.6871	0.6538	0.5946	0.6847	0.7816	0.7044	0.6499
Stomolophus_meleagris	0.6567	0.7244	0.7264	0.7216	0.6444	0.6779	0.6444	0.6709	0.6818	0.6576	0.7209	0.6667	0.6615	0.6615	0.6641	0.6532	0.6919	0.6615	0.6769	0.5978	0.6387	0.6949	0.6444	0.6899	0.6078	0.6348	0.6464	0.6729	0.6667	0.6444	0.6302	0.6464	0.6281	0.6444	0.6709	0.6678	0.6615	0.6651	0.5991	0.8025	0.6449	0.6583	0.6755	0.6306	0.6650		0.7053	0.6031	0.6230	0.6667	0.6464	0.6357	0.6179	0.7053	0.6650	0.6351	0.7259	0.6923	0.6189	0.6718	0.6615	0.7132	0.7021	0.6923	0.6923	0.7354	0.6481	0.6183	0.6603	0.6189	0.7073	0.6367	0.7185	0.7232	0.7080	0.7273	0.7021	0.6311	0.6453	0.6464	0.6464	0.6884	0.6674	0.6341	0.6464	0.7117	0.6159	0.7266	0.6946	0.6341	0.6193	0.6479	0.6444	0.6411	0.6508	0.6464	0.7113	0.7593	0.6747	0.6311	0.7241	0.7037	0.6667	0.5000	0.6884	0.6513	0.6250	0.6800	0.6547		0.7018	0.6087	0.6629	0.7356	0.7458	0.6351	0.6444	0.7714	0.5000	0.6375	0.5763	0.6565	0.7033	0.7368	0.6624	0.6552	0.7500	0.7021	0.6913	0.7045	0.6645	0.7241	0.7091	0.6513	0.6495	0.6650	0.6988	0.6916	0.6510	0.6014	0.7063	0.7021	0.6528	0.6767	0.6562	0.7024	0.6963	0.6818	0.7349	0.6923	0.6989	0.7500	0.7021	0.7080	0.6650	0.6641	0.6390	0.6798	0.6639	0.6667	0.6418	0.6275	0.6650	0.5664	0.6615	0.4928	0.6840	0.6385	0.6031		0.6289	0.6172	0.6510	0.6901	0.6351		0.7021	0.7480	0.6975	0.6477	0.6311	0.6311	0.6549	0.7021	0.6983	0.6444	0.6650	0.7374	0.6494	0.6513	0.6189	0.6893	0.6190	0.6855	0.6718	0.6154	0.5991	0.7010	0.7426	0.7241	0.6532
Kudoa_iwatai	0.6543	0.6772	0.7290	0.7113	0.6492	0.6510	0.6492	0.6582	0.6993	0.6367	0.6406	0.7200	0.6423	0.6423	0.6590	0.6614	0.6687	0.6423	0.7500	0.6739	0.6624	0.6728	0.6492	0.6667	0.5921	0.6404	0.6630	0.6522	0.6794	0.6492	0.6272	0.6630	0.6565	0.6492	0.7089	0.6457	0.6423	0.6744	0.6318	0.8148	0.6159	0.6303	0.6828	0.6273	0.6560	0.6588	0.6947		0.6721	0.6561	0.6630	0.6899	0.6339	0.7053	0.6560	0.6283	0.6963	0.6923	0.6414	0.6775	0.6423	0.6899	0.6255	0.6923	0.6923	0.6852	0.6395	0.6075	0.6651	0.6414	0.6780	0.6472	0.7333	0.7175	0.7080	0.7143	0.6255	0.6193	0.6386	0.6630	0.6630	0.6791	0.6333	0.6446	0.6630	0.6810	0.5629	0.7031	0.7630	0.6425	0.6420	0.6479	0.6492	0.6345	0.6733	0.6630	0.7010	0.7963	0.6748	0.6456	0.7143	0.6790	0.6790	0.5185	0.6739	0.6420	0.6229	0.7086	0.6763	0.6458	0.6930	0.6519	0.6685	0.7558	0.7627	0.6283	0.6492	0.7981	0.5036	0.6306	0.6374	0.6361	0.6739	0.7391	0.6368	0.6448	0.7167	0.6255	0.6711	0.6955	0.7020	0.7241	0.7152	0.6420	0.6495	0.6560	0.7108	0.6827	0.6354	0.6364	0.7273	0.6255	0.6389	0.6742	0.6000	0.6250	0.7056	0.6705	0.7831	0.6923	0.6774	0.7050	0.6255	0.7080	0.6560	0.6590	0.6349	0.6799	0.6721	0.6790	0.6493	0.6211	0.6560	0.5035	0.6423	0.4894	0.6790	0.6291		0.5773	0.5885	0.6364	0.6354	0.7183	0.6283	0.6917	0.6255	0.7165	0.6686	0.6497	0.6193	0.6193	0.6372	0.6255	0.6422	0.6492	0.6560	0.7245	0.6601	0.6420	0.6414	0.6990	0.6587	0.6935	0.6775	0.6447	0.6318	0.6634	0.7172	0.7340	0.6614
Bolocera_tuediae	0.6598	0.7087	0.7196	0.7216	0.6373	0.6711	0.6373	0.6667	0.6688	0.6453	0.6899		0.6567	0.6567	0.6678	0.6565	0.6686	0.6567	0.7385	0.6522	0.6681	0.6949	0.6373	0.6667	0.6144	0.6102	0.6464	0.6713	0.6667	0.6373	0.5951	0.6464	0.6490	0.6373	0.6582	0.6587	0.6567	0.6698	0.6063	0.7654	0.6812	0.6500	0.6722	0.6306	0.6766	0.7059	0.7158	0.6200	0.6475	0.6712	0.6464	0.6202	0.6295	0.7263	0.6766	0.6171	0.7111	0.6838	0.6346	0.6746	0.6567	0.7132	0.6936	0.6838	0.6838	0.7037	0.6555	0.6183	0.6507	0.6346	0.7160	0.6507	0.7259	0.6818	0.7168	0.7532	0.6936	0.6356	0.6552	0.6464	0.6464	0.6811	0.6773	0.6481	0.6464	0.7117	0.6424	0.7371	0.7225	0.6115	0.5900	0.6484	0.6373	0.6170	0.6587	0.6464	0.7010	0.7407	0.6506	0.6408	0.7448	0.7160		0.5741	0.7174	0.6560	0.6392	0.6914	0.6500	0.6907	0.7193	0.6449	0.6836	0.7356	0.7458	0.6171	0.6373	0.7905	0.4928	0.6687	0.6221	0.6633	0.6413	0.7529	0.5735	0.6510	0.7000	0.6936	0.7114	0.6790	0.6842	0.7184	0.6909	0.6560	0.6304	0.6766	0.7108		0.6589	0.6294	0.6993	0.6936	0.6368	0.6923		0.7143	0.6995	0.6705	0.7590	0.6838	0.6882	0.7222	0.6936	0.7168	0.6766	0.6678	0.6266	0.6909	0.6803		0.6642	0.5960	0.6766	0.5175	0.6567	0.5510	0.6649	0.6667	0.6200	0.6134	0.6182	0.6507	0.6589	0.6901	0.6171	0.6742	0.6936	0.7717	0.6977	0.6395	0.6356	0.6356	0.6549	0.6936	0.6996	0.6373	0.6766	0.7273	0.6558	0.6560	0.6346	0.6796	0.6190	0.7056	0.6746	0.6410	0.6063	0.6961	0.7327	0.7413	0.6565
Nanomia_bijuga	0.6590	0.6929	0.7290	0.7320	0.6479	0.6846	0.6479	0.6456	0.6753	0.6453	0.6953	0.6471	0.6562	0.6562	0.6462	0.6477	0.6686	0.6562	0.6462	0.6304	0.6639	0.7022	0.6479	0.6744	0.6078	0.6461	0.6464	0.6614	0.6531	0.6479	0.6183	0.6464	0.6433	0.6479	0.6582	0.6661	0.6562	0.6605	0.5882	0.8025	0.6304	0.6555	0.6596	0.5856	0.6466	0.6941	0.7263	0.6438	0.6475	0.6970	0.6464	0.6279	0.6518	0.6947	0.6466	0.6509	0.7669	0.6667	0.6329	0.6786	0.6562	0.7132	0.6894	0.6667	0.6667	0.7249	0.6602	0.6774	0.6651	0.6329	0.7073	0.6367	0.7037	0.6949	0.6726	0.7273	0.6894	0.6352	0.6355	0.6464	0.6464	0.6884	0.6760	0.6202	0.6464	0.7178	0.6490	0.7031	0.6705	0.6201	0.6136	0.6569	0.6479	0.6404	0.6825	0.6464	0.7216	0.7778	0.6687	0.6165	0.7655	0.7160	0.6790	0.5185	0.6884	0.6467	0.6123	0.6686	0.6619	0.7216	0.7281	0.6087	0.6685	0.7241	0.7627	0.6509	0.6479	0.8000	0.5145	0.6625	0.5992	0.6429	0.6598	0.7304	0.6410	0.6448	0.7167	0.6894	0.7181	0.6849	0.7105	0.7241	0.6970	0.6467	0.6277	0.6466	0.6994	0.6916	0.6693	0.6224	0.6993	0.6894	0.6343	0.6859	0.6615	0.6988	0.6979	0.6705	0.7937	0.6667	0.7204	0.6875	0.6894	0.6726	0.6466	0.6462	0.6224	0.6905	0.6639	0.6790	0.6716	0.6300	0.6466	0.5315	0.6562	0.5263	0.6741	0.6808	0.6438	0.6237	0.6031	0.6699	0.6693	0.7042	0.6509	0.7079	0.6894	0.7480	0.6860	0.6456	0.6352	0.6352	0.6460	0.6894	0.6810	0.6479	0.6466	0.7172	0.7013	0.6467	0.6329	0.6602	0.6131	0.7137	0.6786	0.6154	0.5882	0.6863	0.7327	0.7291	0.6477
Pleurobrachia_pileus	0.6602	0.6825	0.7477	0.7738	0.6323	0.6902	0.6323	0.6582	0.6513	0.6667	0.6357	0.6275	0.6510	0.6510	0.6641	0.6580	0.6744	0.6510	0.6923	0.6196	0.6498	0.7279	0.6323	0.6772	0.6026	0.6067	0.6740	0.6772	0.6122	0.6323	0.6310	0.6740	0.6528	0.6323	0.6646	0.6508	0.6510	0.6837	0.6136	0.7901	0.6739	0.6356	0.6383	0.6306	0.6629	0.7059	0.6860	0.6094	0.6557	0.6878	0.6740	0.6124	0.6745	0.6737	0.6629	0.6379	0.7407	0.6667	0.6401	0.6888	0.6510	0.6875	0.6809	0.6667	0.6667	0.6931	0.6391	0.6452	0.6794	0.6401	0.7171	0.6532	0.6963	0.7006	0.7075	0.7403	0.6809	0.6283	0.6786	0.6740	0.6740	0.6855	0.6443	0.6446	0.6740	0.7089	0.6623	0.7109	0.6941	0.6250	0.6761	0.6454	0.6323	0.6462	0.6627	0.6740	0.7113	0.7778	0.6970	0.6311	0.7655	0.6625	0.6977	0.5000	0.7101	0.6612	0.6229	0.6629	0.6462	0.7356	0.7281	0.6304	0.7191	0.7468	0.7458	0.6379	0.6323	0.8077	0.4672	0.6750	0.5992	0.6122	0.6771	0.7248	0.6325	0.6517	0.7500	0.6809	0.6980	0.6849	0.7237	0.7283	0.7091	0.6612	0.6440	0.6629	0.6687	0.7130	0.6745	0.6154	0.7063	0.6809	0.6065	0.6842	0.6562	0.7073	0.6916	0.6250	0.7229	0.6667	0.7204	0.7083	0.6809	0.7075	0.6629	0.6641	0.6307	0.6938	0.6885	0.6977	0.6642	0.6200	0.6629	0.5105	0.6510	0.5352	0.6725	0.6573	0.6094	0.5938	0.6082	0.6651	0.6745	0.6620	0.6379	0.6854	0.6809	0.7460	0.6686	0.6497	0.6283	0.6283	0.6549	0.6809	0.6724	0.6323	0.6629	0.7374	0.6883	0.6612	0.6401	0.6796	0.5952	0.7016	0.6888	0.6282	0.6136	0.6961	0.7327	0.7389	0.6580
Chondrilla_nucula	0.6581	0.6977		0.6491	0.6609	0.6879	0.6609	0.6582	0.6623	0.6757	0.7364	0.6863	0.6453	0.6453	0.6522	0.6494	0.6919	0.6453	0.7077	0.6374	0.6741	0.7022	0.6609		0.6291	0.4231	0.6740	0.6719	0.6667	0.6609	0.6073	0.6740	0.6397	0.6609	0.7302	0.6735	0.6453	0.6837	0.6441	0.8125	0.6449	0.6750	0.6383	0.6126	0.6601	0.6716		0.6419	0.6639	0.6866	0.6740	0.6512	0.6571	0.6737	0.6601	0.6350	0.7556	0.6410	0.6283	0.7025	0.6453	0.6881	0.6991	0.6410	0.6410	0.6931	0.6546	0.6617	0.5750	0.6283	0.7122	0.6463		0.7006	0.7345	0.7368	0.6991	0.6335	0.6650	0.6740	0.6740	0.6698	0.6523	0.6516	0.6740			0.7070		0.6313	0.6489	0.6364	0.6609	0.6119	0.6865	0.6740	0.6804		0.6687	0.6214	0.7586			0.4894	0.6667	0.6460	0.6412	0.6549	0.6475	0.6701	0.7193	0.6377	0.6742	0.7356	0.7627	0.6350	0.6609		0.5000	0.6352	0.5916	0.6352	0.6458	0.7043	0.6649	0.6621	0.7232	0.6991	0.7047	0.6667	0.6846	0.7941	0.6970	0.6460	0.6386	0.6601	0.7317	0.7302	0.6489	0.6154	0.7037	0.6991		0.6873	0.6923	0.7317	0.7056	0.6719	0.7108	0.6410	0.7711	0.7826	0.6991	0.7345	0.6601	0.6522	0.6846	0.6667			0.6493	0.5946	0.6601		0.6453	0.5249	0.6642	0.6346	0.6419	0.6134	0.5928	0.6459	0.6489	0.6901	0.6350	0.6667	0.6991	0.7638		0.6492	0.6335	0.6335	0.6681	0.6991	0.7026	0.6609	0.6601		0.6429	0.6460	0.6283	0.7344	0.6230	0.6895	0.7025	0.6154	0.6441	0.6562	0.7426	0.7391	0.6494
Ilyanassa_obsoleta	0.6587	0.6535	0.7383	0.7216	0.6290	0.6879	0.6290	0.6154	0.6688	0.6453	0.6977	0.6667	0.7184	0.7184	0.6803	0.6531	0.6860	0.7184	0.7231	0.5870	0.6429	0.6801	0.6290	0.6744	0.5960	0.6497	0.6630	0.6621	0.6531	0.6290	0.6399	0.6630	0.6237	0.6290	0.6076	0.6508	0.7184	0.6372	0.6712	0.8395	0.6594	0.6500	0.6543	0.6126	0.6767	0.7059	0.6947	0.5745	0.6311	0.6892	0.6630	0.6279	0.6116	0.6632	0.6767	0.6530	0.7481	0.6923	0.6718	0.6803	0.7184	0.7132	0.6936	0.6923	0.6923	0.7188	0.6638	0.6613	0.6599	0.6718	0.6798	0.6404	0.7481	0.6949	0.7522	0.7403	0.6936	0.6297	0.6256	0.6630	0.6630	0.6512	0.6638	0.6530	0.6630	0.7160	0.6358	0.7216	0.7341	0.6180	0.6765	0.6637	0.6290	0.6345	0.6667	0.6630	0.7010	0.7037	0.6524	0.6214	0.7448	0.6420	0.6667	0.5370	0.6739	0.6459	0.6292	0.6686	0.5875	0.7010	0.7281	0.6014	0.6569	0.7816	0.7627	0.6530	0.6290	0.7714	0.5072	0.6562	0.6107	0.6042	0.6495	0.7304	0.6601	0.6345	0.7333	0.6936	0.7114	0.6909	0.7039	0.7184	0.6970	0.6459	0.6296	0.6767	0.6747	0.7130	0.6510	0.6084	0.7063	0.6936	0.6528	0.6667	0.6615	0.7262	0.6822	0.6250	0.7349	0.6923	0.7204	0.7014	0.6936	0.7522	0.6767	0.6803	0.6432	0.6865	0.6639	0.6667	0.6716	0.6176	0.6767	0.4825	0.7184	0.4809	0.6469	0.6338	0.5745	0.6082	0.6186	0.6507	0.6510	0.6056	0.6530	0.6816	0.6936	0.7717	0.6919	0.6456	0.6297	0.6297	0.6726	0.6936	0.6983	0.6290	0.6767	0.7172	0.6494	0.6459	0.6718	0.6796	0.6347	0.6935	0.6803	0.6667	0.6712	0.7010	0.6931	0.7438	0.6531
