Basefrequencies
File	Clade	N taxa (informative)	p(A)	p(V)	p(L)	p(I)	p(P)	p(M)	p(F)	p(W)	p(G)	p(S)	p(T)	p(C)	p(N)	p(Q)	p(Y)	p(D)	p(E)	p(K)	p(R)	p(H)	p(Hydrophobic)	p(Hydrophilic)	p(Polar)	p(Nonpolar)	p(Positive)	p(Neutral)	p(Negative)	RCFV Value	csRCFV (A)	csRCFV (V)	csRCFV (L)	csRCFV (I)	csRCFV (P)	csRCFV (M)	csRCFV (F)	csRCFV (W)	csRCFV (G)	csRCFV (S)	csRCFV (T)	csRCFV (C)	csRCFV (N)	csRCFV (Q)	csRCFV (Y)	csRCFV (D)	csRCFV (E)	csRCFV (K)	csRCFV (R)	csRCFV (H)	csRCFV (Hydrophobic)	csRCFV (Hydrophilic)	csRCFV (Polar)	csRCFV (Nonpolar)	csRCFV (Positive)	csRCFV (Neutral)	csRCFV (Negative)	Chi-square value	Degrees of freedom	p-value	p(sites)	p(Gap) [-]	p(Ambiguity) [X]	p(Missing Data) [?]	csRCFV (Gap)	csRCFV (Ambiguity)	p_uninformative sites	p_inv(state)	p_inv(structure)	p_inv(polarity)	p_inv(charge)
Gene_0884	0 All_Taxa	42	0.0627	0.0277	0.0607	0.0554	0.0401	0.0227	0.0478	0.0285	0.0712	0.0462	0.0230	0.0552	0.0849	0.0358	0.0646	0.0466	0.1162	0.0386	0.0374	0.0345	0.3670	0.6330	0.4874	0.5126	0.0940	0.8042	0.1018	0.1046	0.0062	0.0042	0.0076	0.0061	0.0041	0.0029	0.0033	0.0033	0.0069	0.0052	0.0034	0.0047	0.0072	0.0035	0.0066	0.0036	0.0125	0.0052	0.0040	0.0042	0.0178	0.0178	0.0114	0.0114	0.0055	0.0063	0.0044	718.83663	779	0.93923	0.6980	0.3020	0.0000	0.0000	0.1585	0.0000	0.6143	0.0000	0.0000	0.0000	0.0000
Gene_0893	0 All_Taxa	40	0.0927	0.0098	0.0511	0.0489	0.0353	0.0300	0.0420	0.0054	0.0679	0.1150	0.0335	0.0555	0.0601	0.0228	0.0582	0.0808	0.1103	0.0306	0.0260	0.0242	0.3503	0.6497	0.5385	0.4615	0.1571	0.7067	0.1363	0.0624	0.0054	0.0019	0.0027	0.0038	0.0036	0.0022	0.0028	0.0005	0.0039	0.0066	0.0022	0.0032	0.0032	0.0015	0.0047	0.0039	0.0033	0.0029	0.0021	0.0022	0.0064	0.0064	0.0063	0.0063	0.0061	0.0062	0.0033	346.16518	741	1.00000	0.9261	0.0739	0.0000	0.0000	0.0527	0.0000	0.5126	0.0374	0.0599	0.0723	0.0898
Gene_0902	0 All_Taxa	48	0.0987	0.0309	0.0783	0.0581	0.0403	0.0242	0.0314	0.0140	0.0473	0.0625	0.0317	0.0560	0.0737	0.0289	0.0660	0.0714	0.0936	0.0368	0.0271	0.0291	0.3602	0.6398	0.4878	0.5122	0.0939	0.7788	0.1273	0.0689	0.0054	0.0029	0.0032	0.0037	0.0032	0.0021	0.0034	0.0006	0.0038	0.0041	0.0028	0.0040	0.0039	0.0041	0.0054	0.0037	0.0042	0.0036	0.0028	0.0024	0.0062	0.0062	0.0065	0.0065	0.0036	0.0055	0.0044	269.89508	893	1.00000	0.9192	0.0808	0.0000	0.0000	0.0850	0.0000	0.4194	0.0315	0.0544	0.0630	0.0688
Gene_0906	0 All_Taxa	48	0.0859	0.0174	0.0565	0.0478	0.0472	0.0419	0.0450	0.0182	0.0691	0.0580	0.0229	0.0590	0.0689	0.0224	0.0473	0.0750	0.1020	0.0418	0.0408	0.0329	0.3500	0.6500	0.5246	0.4754	0.1029	0.7630	0.1340	0.1027	0.0129	0.0026	0.0076	0.0052	0.0037	0.0030	0.0029	0.0024	0.0040	0.0037	0.0027	0.0048	0.0083	0.0035	0.0054	0.0070	0.0116	0.0035	0.0040	0.0039	0.0161	0.0161	0.0065	0.0065	0.0043	0.0074	0.0048	753.260399999999	893	0.99975	0.7447	0.2553	0.0000	0.0000	0.1891	0.0000	0.5297	0.0027	0.0122	0.0136	0.0149
Gene_0915	0 All_Taxa	43	0.0607	0.0156	0.0318	0.0352	0.0308	0.0244	0.0568	0.0170	0.0459	0.1106	0.0283	0.0729	0.0523	0.0275	0.0430	0.1360	0.0912	0.0480	0.0379	0.0339	0.3121	0.6879	0.6038	0.3962	0.1674	0.6237	0.2089	0.0811	0.0065	0.0020	0.0038	0.0042	0.0046	0.0025	0.0050	0.0018	0.0044	0.0054	0.0032	0.0050	0.0046	0.0027	0.0050	0.0061	0.0048	0.0043	0.0026	0.0024	0.0113	0.0113	0.0117	0.0117	0.0069	0.0091	0.0052	396.24041	798	1.00000	0.9152	0.0848	0.0000	0.0000	0.0621	0.0000	0.4822	0.0209	0.1010	0.1045	0.1254
Gene_0934	0 All_Taxa	40	0.0476	0.0075	0.0928	0.0474	0.0292	0.0542	0.0579	0.0086	0.0558	0.0689	0.0205	0.0591	0.0728	0.0208	0.0825	0.0511	0.1101	0.0332	0.0445	0.0355	0.3493	0.6507	0.4851	0.5149	0.1268	0.7631	0.1101	0.0756	0.0045	0.0021	0.0038	0.0040	0.0030	0.0038	0.0052	0.0005	0.0040	0.0047	0.0026	0.0041	0.0065	0.0030	0.0070	0.0040	0.0042	0.0028	0.0037	0.0019	0.0069	0.0069	0.0056	0.0056	0.0046	0.0064	0.0037	331.16154	741	1.00000	0.9279	0.0721	0.0000	0.0000	0.0544	0.0000	0.5116	0.0000	0.0218	0.0218	0.0480
Gene_0961	0 All_Taxa	38	0.0568	0.0200	0.0482	0.0485	0.0487	0.0308	0.0490	0.0203	0.0609	0.0693	0.0201	0.0515	0.0451	0.0305	0.0411	0.0989	0.1192	0.0626	0.0556	0.0230	0.3360	0.6640	0.5707	0.4293	0.1183	0.7313	0.1504	0.0896	0.0063	0.0028	0.0037	0.0055	0.0046	0.0037	0.0051	0.0021	0.0060	0.0050	0.0029	0.0045	0.0034	0.0033	0.0038	0.0083	0.0043	0.0066	0.0053	0.0025	0.0103	0.0103	0.0113	0.0113	0.0053	0.0094	0.0097	518.396720000001	703	1.00000	0.8566	0.1434	0.0000	0.0000	0.0878	0.0000	0.5717	0.0182	0.0517	0.0547	0.0790
Gene_0980	0 All_Taxa	38	0.0660	0.0032	0.0259	0.0552	0.0379	0.0181	0.0559	0.0085	0.0719	0.1210	0.0216	0.0603	0.0499	0.0163	0.0376	0.1258	0.0896	0.0589	0.0332	0.0430	0.2996	0.7004	0.6246	0.3754	0.1769	0.6370	0.1861	0.105	0.0103	0.0018	0.0043	0.0050	0.0061	0.0031	0.0076	0.0013	0.0066	0.0132	0.0029	0.0057	0.0050	0.0029	0.0044	0.0061	0.0060	0.0052	0.0046	0.0032	0.0078	0.0078	0.0098	0.0098	0.0121	0.0126	0.0074	798.512330000001	703	0.0069928	0.7630	0.2370	0.0000	0.0000	0.0985	0.0000	0.6185	0.0078	0.0260	0.0234	0.0312
Gene_0985	0 All_Taxa	50	0.0843	0.0151	0.1052	0.0248	0.0494	0.0155	0.0839	0.0103	0.0310	0.1374	0.0072	0.0355	0.0983	0.0331	0.0491	0.0476	0.0761	0.0245	0.0358	0.0358	0.2986	0.7014	0.4978	0.5022	0.2213	0.6956	0.0831	0.0764	0.0051	0.0014	0.0045	0.0037	0.0032	0.0028	0.0055	0.0025	0.0077	0.0061	0.0015	0.0033	0.0052	0.0038	0.0045	0.0040	0.0048	0.0028	0.0031	0.0008	0.0081	0.0081	0.0097	0.0097	0.0079	0.0083	0.0043	232.54026	931	1.00000	0.9642	0.0358	0.0000	0.0000	0.0388	0.0000	0.3657	0.0504	0.1151	0.1079	0.1583
Gene_0986	0 All_Taxa	44	0.0598	0.0203	0.0752	0.0658	0.0346	0.0499	0.0578	0.0064	0.0640	0.0776	0.0243	0.0549	0.0652	0.0287	0.0513	0.0526	0.0923	0.0378	0.0481	0.0335	0.3157	0.6843	0.5440	0.4560	0.1354	0.7571	0.1075	0.0954	0.0058	0.0028	0.0049	0.0056	0.0049	0.0037	0.0050	0.0007	0.0085	0.0061	0.0038	0.0044	0.0072	0.0035	0.0071	0.0042	0.0054	0.0048	0.0038	0.0031	0.0105	0.0105	0.0076	0.0076	0.0046	0.0086	0.0052	345.17493	817	1.00000	0.9562	0.0438	0.0000	0.0000	0.0353	0.0000	0.4464	0.0281	0.0955	0.1124	0.1742
Gene_0989	0 All_Taxa	56	0.0736	0.0141	0.0283	0.0461	0.0370	0.0452	0.0732	0.0184	0.0455	0.0668	0.0248	0.0628	0.0631	0.0270	0.0591	0.0903	0.1001	0.0406	0.0536	0.0304	0.3600	0.6400	0.5486	0.4514	0.1400	0.7069	0.1530	0.0948	0.0088	0.0030	0.0052	0.0050	0.0036	0.0038	0.0047	0.0011	0.0045	0.0054	0.0034	0.0049	0.0041	0.0043	0.0064	0.0063	0.0083	0.0053	0.0043	0.0027	0.0072	0.0072	0.0081	0.0081	0.0050	0.0068	0.0061	644.775260000001	1045	1.00000	0.7751	0.2249	0.0000	0.0000	0.1807	0.0000	0.4289	0.0000	0.0156	0.0156	0.0234
Gene_0992	0 All_Taxa	41	0.0847	0.0108	0.0302	0.0464	0.0377	0.0461	0.0723	0.0019	0.0627	0.0617	0.0172	0.0541	0.0637	0.0327	0.0685	0.0642	0.1312	0.0476	0.0434	0.0230	0.3698	0.6302	0.5364	0.4636	0.1340	0.7477	0.1183	0.0753	0.0077	0.0021	0.0034	0.0044	0.0028	0.0038	0.0052	0.0007	0.0035	0.0055	0.0028	0.0031	0.0057	0.0030	0.0048	0.0037	0.0043	0.0036	0.0031	0.0023	0.0085	0.0085	0.0100	0.0100	0.0034	0.0058	0.0037	496.84643	760	1.00000	0.9307	0.0693	0.0000	0.0000	0.0578	0.0000	0.4979	0.0602	0.1335	0.1466	0.1832
Gene_0995	0 All_Taxa	40	0.0596	0.0137	0.0491	0.0453	0.0336	0.0497	0.0530	0.0102	0.0469	0.0757	0.0315	0.0523	0.0740	0.0361	0.0565	0.0564	0.1081	0.0312	0.0596	0.0576	0.3831	0.6169	0.4938	0.5062	0.1287	0.7626	0.1087	0.0875	0.0049	0.0026	0.0040	0.0047	0.0031	0.0036	0.0049	0.0011	0.0076	0.0054	0.0039	0.0050	0.0058	0.0028	0.0052	0.0052	0.0067	0.0034	0.0039	0.0039	0.0063	0.0063	0.0080	0.0080	0.0059	0.0091	0.0065	320.466639999999	741	1.00000	0.8936	0.1064	0.0000	0.0000	0.0690	0.0000	0.5297	0.0750	0.1150	0.1250	0.1600
Gene_0997	0 All_Taxa	45	0.0658	0.0222	0.0289	0.0493	0.0382	0.0265	0.0513	0.0089	0.0664	0.0495	0.0276	0.0509	0.0744	0.0276	0.0657	0.0501	0.1724	0.0412	0.0514	0.0317	0.4235	0.5765	0.4732	0.5268	0.1008	0.7982	0.1010	0.0914	0.0056	0.0026	0.0036	0.0052	0.0056	0.0036	0.0039	0.0011	0.0066	0.0051	0.0035	0.0048	0.0060	0.0034	0.0054	0.0053	0.0090	0.0030	0.0041	0.0040	0.0110	0.0110	0.0085	0.0085	0.0056	0.0094	0.0052	595.269199999999	836	1.00000	0.7313	0.2687	0.0000	0.0000	0.1618	0.0000	0.5670	0.0036	0.0091	0.0091	0.0128
Gene_1015	0 All_Taxa	42	0.0692	0.0268	0.0408	0.0511	0.0433	0.0368	0.0623	0.0036	0.0799	0.0397	0.0265	0.0518	0.0674	0.0224	0.0591	0.0438	0.1268	0.0397	0.0532	0.0556	0.3940	0.6060	0.4977	0.5023	0.1021	0.8023	0.0956	0.08	0.0060	0.0031	0.0028	0.0043	0.0045	0.0032	0.0039	0.0010	0.0058	0.0044	0.0035	0.0027	0.0051	0.0030	0.0057	0.0040	0.0063	0.0032	0.0036	0.0040	0.0092	0.0092	0.0088	0.0088	0.0058	0.0070	0.0040	652.050829999999	779	0.99965	0.8040	0.1960	0.0000	0.0000	0.1272	0.0000	0.5557	0.0000	0.0066	0.0066	0.0279
Gene_1018	0 All_Taxa	51	0.0900	0.0123	0.0657	0.0567	0.0305	0.0390	0.0601	0.0159	0.0631	0.0519	0.0250	0.0590	0.0800	0.0245	0.0627	0.0648	0.0981	0.0310	0.0297	0.0400	0.3614	0.6386	0.4930	0.5070	0.1120	0.7642	0.1238	0.0938	0.0077	0.0030	0.0038	0.0047	0.0042	0.0032	0.0050	0.0018	0.0052	0.0071	0.0030	0.0044	0.0052	0.0035	0.0059	0.0072	0.0071	0.0033	0.0035	0.0046	0.0093	0.0093	0.0108	0.0108	0.0050	0.0082	0.0072	607.991390000001	950	1.00000	0.7533	0.2467	0.0000	0.0000	0.1455	0.0000	0.4945	0.0121	0.0294	0.0311	0.0346
Gene_1019	0 All_Taxa	43	0.0543	0.0139	0.0549	0.0607	0.0431	0.0652	0.0604	0.0119	0.0823	0.0484	0.0230	0.0569	0.0613	0.0326	0.0579	0.0523	0.0903	0.0445	0.0520	0.0340	0.3235	0.6765	0.5603	0.4397	0.1088	0.7820	0.1092	0.0977	0.0050	0.0023	0.0040	0.0066	0.0043	0.0064	0.0053	0.0021	0.0089	0.0047	0.0030	0.0059	0.0060	0.0037	0.0042	0.0047	0.0057	0.0044	0.0062	0.0041	0.0115	0.0115	0.0137	0.0137	0.0047	0.0089	0.0083	620.07799	798	1.00000	0.7430	0.2570	0.0000	0.0000	0.1485	0.0000	0.5796	0.0019	0.0019	0.0019	0.0019
Gene_1023	0 All_Taxa	42	0.0653	0.0215	0.0822	0.0575	0.0327	0.0234	0.0414	0.0096	0.0468	0.0882	0.0282	0.0588	0.0835	0.0253	0.0640	0.0791	0.0765	0.0277	0.0407	0.0477	0.3319	0.6681	0.5024	0.4976	0.1296	0.7325	0.1379	0.0712	0.0055	0.0031	0.0028	0.0042	0.0031	0.0025	0.0034	0.0012	0.0034	0.0049	0.0026	0.0034	0.0047	0.0024	0.0057	0.0039	0.0046	0.0041	0.0024	0.0035	0.0075	0.0075	0.0082	0.0082	0.0051	0.0061	0.0035	470.456500000001	779	1.00000	0.8892	0.1108	0.0000	0.0000	0.0790	0.0000	0.5086	0.0024	0.0342	0.0342	0.0538
Gene_1034	0 All_Taxa	39	0.0844	0.0090	0.0689	0.0399	0.0345	0.0356	0.0627	0.0308	0.0446	0.0564	0.0372	0.0586	0.0814	0.0194	0.0644	0.0692	0.0788	0.0384	0.0391	0.0469	0.3814	0.6186	0.4683	0.5317	0.1190	0.7532	0.1277	0.088	0.0077	0.0040	0.0044	0.0041	0.0041	0.0034	0.0051	0.0028	0.0033	0.0061	0.0028	0.0053	0.0052	0.0029	0.0050	0.0049	0.0049	0.0035	0.0050	0.0034	0.0106	0.0106	0.0141	0.0141	0.0077	0.0128	0.0056	495.294630000001	722	1.00000	0.6767	0.3233	0.0000	0.0000	0.1289	0.0000	0.6527	0.0039	0.0214	0.0175	0.0214
