Basefrequencies
File	Clade	N taxa (informative)	p(A)	p(V)	p(L)	p(I)	p(P)	p(M)	p(F)	p(W)	p(G)	p(S)	p(T)	p(C)	p(N)	p(Q)	p(Y)	p(D)	p(E)	p(K)	p(R)	p(H)	p(Hydrophobic)	p(Hydrophilic)	p(Polar)	p(Nonpolar)	p(Positive)	p(Neutral)	p(Negative)	RCFV Value	csRCFV (A)	csRCFV (V)	csRCFV (L)	csRCFV (I)	csRCFV (P)	csRCFV (M)	csRCFV (F)	csRCFV (W)	csRCFV (G)	csRCFV (S)	csRCFV (T)	csRCFV (C)	csRCFV (N)	csRCFV (Q)	csRCFV (Y)	csRCFV (D)	csRCFV (E)	csRCFV (K)	csRCFV (R)	csRCFV (H)	csRCFV (Hydrophobic)	csRCFV (Hydrophilic)	csRCFV (Polar)	csRCFV (Nonpolar)	csRCFV (Positive)	csRCFV (Neutral)	csRCFV (Negative)	Chi-square value	Degrees of freedom	p-value	p(sites)	p(Gap) [-]	p(Ambiguity) [X]	p(Missing Data) [?]	csRCFV (Gap)	csRCFV (Ambiguity)	p_uninformative sites	p_inv(state)	p_inv(structure)	p_inv(polarity)	p_inv(charge)
Gene_0541	0 All_Taxa	62	0.0743	0.0318	0.0799	0.0627	0.0459	0.0430	0.0582	0.0055	0.0367	0.0774	0.0240	0.0596	0.0584	0.0295	0.0663	0.0735	0.0730	0.0279	0.0326	0.0398	0.3156	0.6844	0.5462	0.4538	0.1356	0.7313	0.1331	0.1022	0.0068	0.0041	0.0056	0.0049	0.0054	0.0037	0.0062	0.0025	0.0053	0.0090	0.0041	0.0047	0.0079	0.0036	0.0072	0.0054	0.0052	0.0038	0.0033	0.0034	0.0116	0.0116	0.0110	0.0110	0.0078	0.0111	0.0059	461.000699999999	1159	1.00000	0.9161	0.0831	0.0007	0.0000	0.1019	0.0012	0.1886	0.0140	0.0197	0.0197	0.0337
Gene_0542	0 All_Taxa	64	0.1025	0.0058	0.0860	0.0358	0.0327	0.0297	0.0534	0.0048	0.0497	0.0700	0.0183	0.0493	0.1169	0.0452	0.0737	0.0585	0.0600	0.0257	0.0337	0.0482	0.3412	0.6588	0.4559	0.5441	0.1233	0.7688	0.1078	0.094	0.0082	0.0015	0.0065	0.0049	0.0031	0.0026	0.0040	0.0004	0.0057	0.0049	0.0058	0.0037	0.0098	0.0038	0.0069	0.0039	0.0079	0.0051	0.0025	0.0028	0.0091	0.0091	0.0092	0.0092	0.0046	0.0058	0.0035	261.61472	1197	1.00000	0.9794	0.0206	0.0000	0.0000	0.0303	0.0000	0.1046	0.1226	0.1698	0.2028	0.2264
Gene_0548	0 All_Taxa	60	0.0567	0.0166	0.0476	0.0509	0.0342	0.0463	0.0693	0.0084	0.0691	0.0668	0.0260	0.0718	0.0622	0.0243	0.0539	0.0739	0.1000	0.0344	0.0508	0.0367	0.3325	0.6675	0.5577	0.4423	0.1361	0.7183	0.1457	0.1462	0.0108	0.0055	0.0074	0.0096	0.0062	0.0054	0.0094	0.0022	0.0084	0.0109	0.0052	0.0068	0.0084	0.0048	0.0084	0.0098	0.0083	0.0063	0.0075	0.0047	0.0128	0.0128	0.0138	0.0138	0.0124	0.0197	0.0100	856.40947	1121	1.00000	0.7961	0.2039	0.0000	0.0000	0.1946	0.0000	0.3176	0.0046	0.0091	0.0137	0.0251
Gene_0557	0 All_Taxa	44	0.0754	0.0291	0.0517	0.0637	0.0292	0.0318	0.0446	0.0121	0.0698	0.0522	0.0298	0.0330	0.0907	0.0211	0.0604	0.0503	0.1173	0.0360	0.0591	0.0428	0.3969	0.6031	0.4608	0.5392	0.0968	0.8198	0.0834	0.0822	0.0063	0.0032	0.0031	0.0037	0.0036	0.0031	0.0042	0.0021	0.0059	0.0066	0.0027	0.0034	0.0053	0.0027	0.0061	0.0040	0.0050	0.0037	0.0039	0.0033	0.0090	0.0090	0.0083	0.0083	0.0054	0.0063	0.0043	619.67418	817	1.00000	0.8417	0.1583	0.0000	0.0000	0.1185	0.0000	0.4709	0.0015	0.0015	0.0015	0.0015
Gene_0563	0 All_Taxa	50	0.0624	0.0183	0.0401	0.0512	0.0303	0.0418	0.0597	0.0138	0.0611	0.0751	0.0255	0.0610	0.0686	0.0255	0.0461	0.0605	0.1255	0.0438	0.0449	0.0450	0.3631	0.6369	0.5282	0.4718	0.1348	0.7437	0.1216	0.1422	0.0086	0.0052	0.0110	0.0090	0.0041	0.0069	0.0064	0.0023	0.0084	0.0096	0.0047	0.0071	0.0071	0.0046	0.0102	0.0080	0.0093	0.0072	0.0070	0.0057	0.0150	0.0150	0.0113	0.0113	0.0114	0.0155	0.0086	822.73311	931	0.99531	0.6718	0.3282	0.0000	0.0000	0.2214	0.0000	0.5201	0.0000	0.0018	0.0091	0.0127
Gene_0565	0 All_Taxa	57	0.0597	0.0115	0.0489	0.0536	0.0436	0.0339	0.0415	0.0096	0.0664	0.0869	0.0222	0.0604	0.0753	0.0233	0.0678	0.0788	0.0928	0.0361	0.0572	0.0305	0.3398	0.6602	0.5360	0.4640	0.1284	0.7324	0.1392	0.1208	0.0101	0.0026	0.0050	0.0045	0.0056	0.0042	0.0061	0.0019	0.0084	0.0106	0.0044	0.0074	0.0064	0.0054	0.0085	0.0065	0.0080	0.0044	0.0061	0.0048	0.0097	0.0097	0.0099	0.0099	0.0070	0.0098	0.0086	920.305459999999	1064	0.99943	0.7530	0.2470	0.0000	0.0000	0.2260	0.0000	0.3868	0.0000	0.0042	0.0056	0.0153
Gene_0568	0 All_Taxa	53	0.0767	0.0141	0.0275	0.0494	0.0401	0.0320	0.0414	0.0117	0.0626	0.0566	0.0264	0.0429	0.0748	0.0234	0.0703	0.0661	0.1420	0.0448	0.0568	0.0404	0.4243	0.5757	0.4734	0.5266	0.0980	0.7931	0.1089	0.0974	0.0082	0.0032	0.0037	0.0052	0.0046	0.0029	0.0050	0.0018	0.0059	0.0069	0.0030	0.0047	0.0064	0.0040	0.0057	0.0052	0.0076	0.0053	0.0048	0.0033	0.0101	0.0101	0.0134	0.0134	0.0077	0.0124	0.0055	836.212329999999	988	0.99984	0.8214	0.1786	0.0000	0.0000	0.1603	0.0000	0.3781	0.0000	0.0000	0.0000	0.0042
Gene_0576	0 All_Taxa	59	0.0765	0.0167	0.0591	0.0661	0.0379	0.0316	0.0657	0.0005	0.0705	0.0652	0.0240	0.0700	0.0676	0.0291	0.0626	0.0608	0.0976	0.0320	0.0247	0.0419	0.3278	0.6722	0.5456	0.4544	0.1309	0.7383	0.1308	0.1289	0.0101	0.0051	0.0057	0.0076	0.0071	0.0051	0.0060	0.0006	0.0069	0.0082	0.0060	0.0078	0.0097	0.0045	0.0084	0.0056	0.0078	0.0053	0.0064	0.0051	0.0153	0.0153	0.0118	0.0118	0.0105	0.0123	0.0084	859.421160000002	1102	1.00000	0.7610	0.2390	0.0000	0.0000	0.2323	0.0000	0.3586	0.0000	0.0056	0.0037	0.0093
Gene_0601	0 All_Taxa	55	0.0591	0.0119	0.0730	0.0698	0.0324	0.0255	0.0293	0.0011	0.0728	0.0509	0.0260	0.0483	0.0904	0.0354	0.0640	0.0640	0.1389	0.0432	0.0397	0.0243	0.3531	0.6469	0.4835	0.5165	0.0803	0.8074	0.1123	0.195	0.0158	0.0068	0.0077	0.0130	0.0076	0.0089	0.0127	0.0015	0.0118	0.0135	0.0068	0.0095	0.0109	0.0066	0.0115	0.0116	0.0141	0.0093	0.0079	0.0070	0.0198	0.0198	0.0186	0.0186	0.0140	0.0189	0.0128	755.071369999999	1026	1.00000	0.9345	0.0655	0.0000	0.0000	0.0673	0.0000	0.2657	0.0156	0.0703	0.0781	0.1328
Gene_0604	0 All_Taxa	35	0.0926	0.0333	0.0518	0.0536	0.0325	0.0561	0.0301	0.0234	0.0736	0.0202	0.0259	0.0145	0.0804	0.0189	0.0589	0.0186	0.1464	0.0281	0.0974	0.0439	0.4884	0.5116	0.3795	0.6205	0.0503	0.9167	0.0331	0.1088	0.0132	0.0040	0.0057	0.0051	0.0040	0.0059	0.0042	0.0028	0.0081	0.0044	0.0041	0.0028	0.0073	0.0034	0.0084	0.0025	0.0109	0.0023	0.0062	0.0032	0.0139	0.0139	0.0174	0.0174	0.0054	0.0062	0.0036	647.38991	646	0.47720	0.8421	0.1567	0.0011	0.0000	0.0746	0.0011	0.5789	0.0036	0.0036	0.0036	0.0145
Gene_0608	0 All_Taxa	48	0.0921	0.0020	0.0561	0.0516	0.0340	0.0131	0.0566	0.0121	0.0853	0.0833	0.0171	0.0390	0.0607	0.0063	0.0481	0.0785	0.1389	0.0483	0.0335	0.0433	0.3851	0.6149	0.4981	0.5019	0.1399	0.7425	0.1175	0.2257	0.0210	0.0021	0.0115	0.0134	0.0097	0.0056	0.0114	0.0035	0.0198	0.0152	0.0081	0.0114	0.0112	0.0050	0.0132	0.0145	0.0189	0.0107	0.0076	0.0120	0.0210	0.0210	0.0180	0.0180	0.0152	0.0194	0.0126	727.070889999999	893	0.99999	0.8713	0.1285	0.0002	0.0000	0.1031	0.0003	0.4026	0.0000	0.0526	0.0737	0.0842
Gene_0614	0 All_Taxa	58	0.0599	0.0129	0.0427	0.0498	0.0404	0.0207	0.0591	0.0073	0.0636	0.0654	0.0245	0.0447	0.0644	0.0271	0.0549	0.0793	0.1168	0.0940	0.0239	0.0486	0.3359	0.6641	0.5570	0.4430	0.1245	0.7515	0.1239	0.1684	0.0087	0.0051	0.0066	0.0100	0.0091	0.0052	0.0100	0.0019	0.0140	0.0104	0.0061	0.0084	0.0112	0.0078	0.0106	0.0097	0.0107	0.0105	0.0058	0.0064	0.0107	0.0107	0.0122	0.0122	0.0103	0.0200	0.0128	941.178639999998	1083	0.99925	0.8380	0.1620	0.0000	0.0000	0.1588	0.0000	0.3056	0.0000	0.0000	0.0000	0.0100
Gene_0615	0 All_Taxa	50	0.0614	0.0132	0.0304	0.0448	0.0294	0.0414	0.0695	0.0171	0.0646	0.0426	0.0295	0.0560	0.0806	0.0373	0.0626	0.0388	0.1530	0.0423	0.0431	0.0423	0.4091	0.5909	0.4800	0.5200	0.1121	0.7931	0.0948	0.1642	0.0160	0.0050	0.0059	0.0092	0.0109	0.0072	0.0088	0.0031	0.0127	0.0082	0.0059	0.0071	0.0084	0.0057	0.0105	0.0092	0.0109	0.0076	0.0073	0.0048	0.0207	0.0207	0.0189	0.0189	0.0113	0.0151	0.0093	834.237669999999	931	0.98954	0.8614	0.1386	0.0000	0.0000	0.1169	0.0000	0.3847	0.0000	0.0000	0.0092	0.0737
Gene_0622	0 All_Taxa	55	0.0430	0.0192	0.0908	0.0603	0.0335	0.0353	0.0420	0.0006	0.0426	0.0602	0.0162	0.0603	0.1027	0.0223	0.0905	0.0528	0.0771	0.0346	0.0626	0.0533	0.3433	0.6567	0.4632	0.5368	0.1022	0.7847	0.1131	0.1279	0.0059	0.0027	0.0067	0.0095	0.0067	0.0053	0.0063	0.0008	0.0072	0.0067	0.0042	0.0111	0.0094	0.0048	0.0085	0.0062	0.0086	0.0057	0.0040	0.0070	0.0164	0.0164	0.0126	0.0126	0.0061	0.0119	0.0111	435.009649999999	1026	1.00000	0.9288	0.0712	0.0000	0.0000	0.0778	0.0000	0.2702	0.0123	0.0429	0.0491	0.0675
Gene_0623	0 All_Taxa	48	0.0765	0.0227	0.0394	0.0382	0.0284	0.0622	0.0484	0.0344	0.0540	0.0379	0.0240	0.0288	0.0897	0.0234	0.0719	0.0155	0.1472	0.0356	0.0939	0.0279	0.4758	0.5242	0.3951	0.6049	0.0863	0.8694	0.0443	0.1549	0.0101	0.0057	0.0075	0.0080	0.0051	0.0076	0.0095	0.0052	0.0073	0.0086	0.0073	0.0046	0.0103	0.0052	0.0119	0.0043	0.0136	0.0075	0.0116	0.0038	0.0167	0.0167	0.0200	0.0200	0.0138	0.0189	0.0066	590.782200000001	893	1.00000	0.8485	0.1514	0.0001	0.0000	0.1306	0.0001	0.4182	0.0054	0.0109	0.0272	0.1033
Gene_0624	0 All_Taxa	57	0.0588	0.0106	0.0433	0.0690	0.0980	0.0518	0.0355	0.0273	0.0509	0.0484	0.0188	0.0409	0.0735	0.0187	0.0530	0.0237	0.1351	0.0263	0.0842	0.0321	0.4094	0.5906	0.4738	0.5262	0.0839	0.8514	0.0647	0.1912	0.0125	0.0040	0.0071	0.0139	0.0135	0.0063	0.0080	0.0033	0.0107	0.0100	0.0083	0.0074	0.0122	0.0091	0.0099	0.0083	0.0140	0.0091	0.0168	0.0064	0.0132	0.0132	0.0140	0.0140	0.0117	0.0165	0.0083	676.539420000002	1064	1.00000	0.9552	0.0448	0.0000	0.0000	0.0451	0.0000	0.2222	0.0244	0.1301	0.1382	0.2358
Gene_0625	0 All_Taxa	45	0.0572	0.0198	0.0311	0.0511	0.0383	0.0298	0.0587	0.0061	0.0755	0.0690	0.0351	0.0518	0.0695	0.0230	0.0636	0.0789	0.1210	0.0496	0.0511	0.0198	0.3539	0.6461	0.5455	0.4545	0.1277	0.7416	0.1307	0.1438	0.0099	0.0046	0.0052	0.0083	0.0062	0.0053	0.0084	0.0020	0.0094	0.0104	0.0046	0.0074	0.0071	0.0054	0.0071	0.0141	0.0096	0.0063	0.0072	0.0051	0.0156	0.0156	0.0175	0.0175	0.0135	0.0228	0.0125	873.027400000001	836	0.18173	0.7038	0.2961	0.0001	0.0000	0.2135	0.0001	0.5476	0.0000	0.0090	0.0090	0.0158
Gene_0626	0 All_Taxa	60	0.0673	0.0037	0.0426	0.0369	0.0295	0.0169	0.0414	0.0003	0.0315	0.1143	0.0293	0.0796	0.0602	0.0104	0.0521	0.1263	0.1351	0.0868	0.0146	0.0211	0.3198	0.6802	0.5774	0.4226	0.1558	0.6384	0.2059	0.1531	0.0140	0.0030	0.0053	0.0084	0.0067	0.0031	0.0083	0.0005	0.0082	0.0134	0.0069	0.0126	0.0080	0.0034	0.0081	0.0142	0.0104	0.0106	0.0040	0.0043	0.0152	0.0152	0.0169	0.0169	0.0108	0.0165	0.0098	637.167419999999	1121	1.00000	0.9739	0.0261	0.0000	0.0000	0.0327	0.0000	0.1652	0.0301	0.1627	0.1867	0.1807
Gene_0628	0 All_Taxa	55	0.0698	0.0218	0.0633	0.0426	0.0435	0.0252	0.0468	0.0504	0.0585	0.0562	0.0134	0.0331	0.1023	0.0176	0.0695	0.0346	0.1306	0.0137	0.0892	0.0179	0.4408	0.5592	0.3935	0.6065	0.1030	0.8294	0.0676	0.1741	0.0135	0.0060	0.0084	0.0090	0.0073	0.0052	0.0073	0.0040	0.0118	0.0095	0.0064	0.0066	0.0134	0.0045	0.0176	0.0061	0.0129	0.0068	0.0119	0.0058	0.0246	0.0246	0.0193	0.0193	0.0107	0.0152	0.0076	636.275090000001	1026	1.00000	0.9382	0.0618	0.0000	0.0000	0.0698	0.0000	0.2628	0.0210	0.0280	0.0559	0.1469
Gene_0629	0 All_Taxa	62	0.0724	0.0251	0.0213	0.0457	0.0355	0.0465	0.0529	0.0057	0.0751	0.0651	0.0320	0.0475	0.0522	0.0336	0.0565	0.0758	0.1223	0.0423	0.0582	0.0343	0.3814	0.6186	0.5452	0.4548	0.1181	0.7586	0.1233	0.2016	0.0174	0.0073	0.0079	0.0084	0.0109	0.0095	0.0094	0.0027	0.0144	0.0090	0.0087	0.0085	0.0127	0.0078	0.0144	0.0090	0.0186	0.0104	0.0088	0.0055	0.0245	0.0245	0.0235	0.0235	0.0131	0.0179	0.0105	986.282100000001	1159	0.99992	0.8677	0.1321	0.0002	0.0000	0.1281	0.0004	0.2315	0.0046	0.0046	0.0231	0.0509
Gene_0631	0 All_Taxa	40	0.0749	0.0451	0.0484	0.0416	0.0278	0.0558	0.0404	0.0500	0.0624	0.0281	0.0318	0.0454	0.0718	0.0353	0.0565	0.0244	0.1257	0.0270	0.0717	0.0357	0.4463	0.5537	0.4334	0.5666	0.0685	0.8617	0.0698	0.1316	0.0124	0.0074	0.0061	0.0048	0.0042	0.0045	0.0053	0.0038	0.0070	0.0070	0.0051	0.0050	0.0100	0.0050	0.0106	0.0061	0.0095	0.0050	0.0076	0.0053	0.0159	0.0159	0.0149	0.0149	0.0063	0.0119	0.0072	603.209829999999	741	0.99993	0.8332	0.1668	0.0000	0.0000	0.1288	0.0000	0.5239	0.0042	0.0254	0.0212	0.0169
Gene_0639	0 All_Taxa	60	0.0481	0.0047	0.0500	0.0370	0.0508	0.0294	0.0505	0.0079	0.0567	0.1067	0.0198	0.0810	0.0558	0.0240	0.0642	0.0816	0.1245	0.0409	0.0371	0.0292	0.3309	0.6691	0.5633	0.4367	0.1572	0.6802	0.1626	0.1734	0.0121	0.0048	0.0075	0.0086	0.0108	0.0053	0.0090	0.0024	0.0123	0.0127	0.0066	0.0125	0.0087	0.0062	0.0097	0.0102	0.0120	0.0098	0.0067	0.0055	0.0187	0.0187	0.0154	0.0154	0.0114	0.0169	0.0113	764.134479999999	1121	1.00000	0.9253	0.0747	0.0000	0.0000	0.0473	0.0000	0.2069	0.0056	0.0395	0.0452	0.0847
Gene_0641	0 All_Taxa	56	0.0601	0.0128	0.0184	0.0344	0.0376	0.0396	0.0584	0.0073	0.0621	0.0692	0.0291	0.0470	0.0783	0.0318	0.0631	0.0970	0.1300	0.0461	0.0406	0.0371	0.3674	0.6326	0.5360	0.4640	0.1276	0.7285	0.1440	0.1834	0.0091	0.0043	0.0067	0.0086	0.0081	0.0082	0.0125	0.0013	0.0108	0.0121	0.0086	0.0093	0.0113	0.0074	0.0113	0.0116	0.0143	0.0097	0.0094	0.0086	0.0165	0.0165	0.0158	0.0158	0.0095	0.0141	0.0100	714.580069999999	1045	1.00000	0.9458	0.0542	0.0000	0.0000	0.0629	0.0000	0.2433	0.0066	0.0263	0.0197	0.0724
Gene_0644	0 All_Taxa	49	0.0620	0.0238	0.0340	0.0464	0.0428	0.0351	0.0485	0.0066	0.0700	0.0482	0.0351	0.0346	0.0900	0.0232	0.0901	0.0395	0.1380	0.0332	0.0772	0.0217	0.4308	0.5692	0.4452	0.5548	0.0966	0.8293	0.0741	0.1284	0.0091	0.0042	0.0051	0.0065	0.0070	0.0054	0.0062	0.0021	0.0081	0.0060	0.0057	0.0041	0.0095	0.0037	0.0131	0.0067	0.0094	0.0040	0.0083	0.0041	0.0109	0.0109	0.0115	0.0115	0.0074	0.0137	0.0092	626.54662	912	1.00000	0.8252	0.1748	0.0000	0.0000	0.1320	0.0000	0.4223	0.0099	0.0231	0.0363	0.0792
Gene_0645	0 All_Taxa	58	0.0967	0.0110	0.1157	0.0436	0.0285	0.0439	0.0560	0.0039	0.0569	0.0674	0.0092	0.0699	0.0953	0.0237	0.0646	0.0292	0.0840	0.0257	0.0320	0.0428	0.3333	0.6667	0.4557	0.5443	0.1234	0.7776	0.0991	0.1946	0.0153	0.0058	0.0104	0.0103	0.0090	0.0109	0.0073	0.0042	0.0137	0.0096	0.0050	0.0090	0.0134	0.0061	0.0124	0.0095	0.0144	0.0082	0.0140	0.0062	0.0191	0.0191	0.0184	0.0184	0.0085	0.0143	0.0093	718.153769999999	1083	1.00000	0.9481	0.0519	0.0000	0.0000	0.0576	0.0000	0.2144	0.0086	0.0345	0.0345	0.0517
Gene_0651	0 All_Taxa	56	0.0662	0.0398	0.0162	0.0407	0.0347	0.0547	0.0386	0.0140	0.0650	0.0613	0.0231	0.0403	0.0682	0.0284	0.0754	0.0603	0.1238	0.0454	0.0524	0.0517	0.4064	0.5936	0.5092	0.4908	0.0999	0.7995	0.1005	0.1483	0.0098	0.0074	0.0046	0.0063	0.0085	0.0075	0.0043	0.0029	0.0106	0.0075	0.0079	0.0060	0.0083	0.0074	0.0101	0.0053	0.0099	0.0086	0.0076	0.0077	0.0159	0.0159	0.0136	0.0136	0.0067	0.0079	0.0071	586.769959999999	1045	1.00000	0.8961	0.1039	0.0000	0.0000	0.1050	0.0000	0.2831	0.0203	0.0558	0.0660	0.1066
Gene_0652	0 All_Taxa	58	0.0635	0.0131	0.0868	0.0526	0.0233	0.0202	0.0620	0.0261	0.0765	0.0433	0.0414	0.0502	0.0784	0.0474	0.0533	0.0556	0.0928	0.0470	0.0439	0.0225	0.3436	0.6564	0.4912	0.5088	0.1053	0.7889	0.1058	0.1772	0.0148	0.0050	0.0088	0.0087	0.0083	0.0066	0.0092	0.0053	0.0109	0.0116	0.0074	0.0078	0.0127	0.0078	0.0116	0.0092	0.0104	0.0086	0.0068	0.0057	0.0205	0.0205	0.0185	0.0185	0.0130	0.0178	0.0096	696.314540000001	1083	1.00000	0.8398	0.1602	0.0000	0.0000	0.1433	0.0000	0.3042	0.0272	0.0435	0.0707	0.1033
Gene_0654	0 All_Taxa	59	0.0431	0.0047	0.0763	0.0385	0.0280	0.0193	0.0879	0.0003	0.0332	0.0685	0.0104	0.0660	0.0890	0.0130	0.0882	0.1021	0.1296	0.0555	0.0266	0.0199	0.3181	0.6819	0.5167	0.4833	0.1564	0.6755	0.1681	0.1667	0.0097	0.0041	0.0064	0.0088	0.0075	0.0073	0.0092	0.0005	0.0089	0.0112	0.0053	0.0093	0.0116	0.0061	0.0121	0.0127	0.0110	0.0118	0.0075	0.0056	0.0218	0.0218	0.0169	0.0169	0.0101	0.0133	0.0088	628.295440000001	1102	1.00000	0.9726	0.0274	0.0000	0.0000	0.0260	0.0000	0.1802	0.0439	0.2281	0.2895	0.3596
Gene_0657	0 All_Taxa	51	0.0597	0.0906	0.0366	0.0681	0.0452	0.0364	0.0516	0.0207	0.0536	0.0824	0.0360	0.0569	0.0563	0.0229	0.0333	0.0649	0.0522	0.0409	0.0468	0.0448	0.2936	0.7064	0.6135	0.3865	0.1340	0.7443	0.1217	0.1479	0.0078	0.0046	0.0062	0.0072	0.0103	0.0065	0.0086	0.0018	0.0088	0.0118	0.0060	0.0077	0.0085	0.0055	0.0071	0.0093	0.0066	0.0092	0.0081	0.0059	0.0156	0.0156	0.0136	0.0136	0.0117	0.0175	0.0118	347.23913	950	1.00000	0.9396	0.0604	0.0000	0.0000	0.0488	0.0000	0.3154	0.0098	0.0098	0.0196	0.0392
Gene_0658	0 All_Taxa	66	0.0704	0.0068	0.0258	0.0653	0.0486	0.0383	0.0447	0.0129	0.0469	0.0822	0.0376	0.0682	0.0659	0.0158	0.0453	0.0785	0.1269	0.0542	0.0345	0.0311	0.3588	0.6412	0.5495	0.4505	0.1268	0.7264	0.1468	0.18	0.0114	0.0040	0.0068	0.0106	0.0098	0.0058	0.0098	0.0018	0.0144	0.0114	0.0067	0.0110	0.0118	0.0065	0.0096	0.0126	0.0118	0.0108	0.0072	0.0058	0.0160	0.0160	0.0203	0.0203	0.0133	0.0198	0.0117	634.108879999999	1235	1.00000	0.9510	0.0490	0.0000	0.0000	0.0645	0.0000	0.1034	0.0000	0.0461	0.0592	0.0855
Gene_0661	0 All_Taxa	49	0.0675	0.0174	0.0410	0.0421	0.0354	0.0354	0.0674	0.0129	0.0491	0.0708	0.0253	0.0649	0.0688	0.0244	0.0642	0.0804	0.1015	0.0476	0.0466	0.0371	0.3552	0.6448	0.5350	0.4650	0.1382	0.7165	0.1453	0.113	0.0067	0.0050	0.0064	0.0041	0.0051	0.0047	0.0058	0.0022	0.0067	0.0070	0.0051	0.0051	0.0079	0.0033	0.0088	0.0061	0.0065	0.0077	0.0031	0.0055	0.0093	0.0093	0.0135	0.0135	0.0052	0.0122	0.0088	963.319360000001	912	0.11597	0.7576	0.2424	0.0000	0.0000	0.2016	0.0000	0.4697	0.0013	0.0039	0.0039	0.0026
Gene_0664	0 All_Taxa	56	0.0727	0.0173	0.0444	0.0526	0.0200	0.0836	0.0372	0.0293	0.0627	0.0338	0.0292	0.0053	0.1058	0.0144	0.0780	0.0276	0.1407	0.0299	0.0708	0.0448	0.4655	0.5345	0.3843	0.6157	0.0710	0.8961	0.0329	0.1553	0.0118	0.0062	0.0077	0.0089	0.0065	0.0066	0.0051	0.0040	0.0111	0.0061	0.0066	0.0038	0.0138	0.0035	0.0142	0.0052	0.0135	0.0043	0.0109	0.0054	0.0176	0.0176	0.0195	0.0195	0.0070	0.0104	0.0073	668.68254	1045	1.00000	0.9676	0.0324	0.0000	0.0000	0.0261	0.0000	0.2259	0.0730	0.1011	0.1236	0.3539
Gene_0667	0 All_Taxa	51	0.0830	0.0157	0.0913	0.0631	0.0303	0.0738	0.0523	0.0149	0.0593	0.0515	0.0252	0.0180	0.0847	0.0284	0.0555	0.0257	0.1072	0.0363	0.0520	0.0319	0.3697	0.6303	0.4544	0.5456	0.1038	0.8525	0.0437	0.1382	0.0110	0.0049	0.0084	0.0083	0.0054	0.0105	0.0088	0.0030	0.0072	0.0071	0.0064	0.0041	0.0071	0.0051	0.0081	0.0051	0.0112	0.0061	0.0063	0.0042	0.0146	0.0146	0.0143	0.0143	0.0074	0.0101	0.0061	570.796760000001	950	1.00000	0.8585	0.1415	0.0000	0.0000	0.1254	0.0000	0.3745	0.0000	0.0135	0.0090	0.0135
Gene_0668	0 All_Taxa	58	0.0642	0.0034	0.0502	0.0334	0.0452	0.0476	0.0800	0.0221	0.0518	0.1319	0.0241	0.0347	0.0570	0.0220	0.0665	0.0696	0.0781	0.0436	0.0394	0.0354	0.3297	0.6703	0.5631	0.4369	0.2119	0.6838	0.1043	0.17	0.0126	0.0034	0.0074	0.0095	0.0087	0.0061	0.0129	0.0026	0.0093	0.0156	0.0067	0.0073	0.0087	0.0068	0.0110	0.0101	0.0090	0.0073	0.0077	0.0072	0.0149	0.0149	0.0177	0.0177	0.0120	0.0157	0.0127	656.556699999998	1083	1.00000	0.9094	0.0906	0.0000	0.0000	0.0594	0.0000	0.2465	0.0316	0.1582	0.1835	0.1962
Gene_0674	0 All_Taxa	50	0.0781	0.0239	0.0402	0.0562	0.0534	0.0247	0.0352	0.0354	0.0698	0.0503	0.0193	0.0671	0.0913	0.0404	0.0637	0.0465	0.0884	0.0390	0.0453	0.0318	0.3621	0.6379	0.5064	0.4936	0.0855	0.8009	0.1136	0.1715	0.0104	0.0067	0.0073	0.0080	0.0075	0.0067	0.0089	0.0046	0.0123	0.0082	0.0066	0.0100	0.0125	0.0078	0.0122	0.0088	0.0106	0.0078	0.0091	0.0055	0.0183	0.0183	0.0201	0.0201	0.0105	0.0176	0.0108	799.23305	931	0.99930	0.7732	0.2268	0.0000	0.0000	0.1670	0.0000	0.4477	0.0000	0.0126	0.0042	0.0209
Gene_0677	0 All_Taxa	50	0.0547	0.0132	0.0255	0.0502	0.0272	0.0413	0.0696	0.0158	0.0726	0.0413	0.0239	0.0891	0.0880	0.0357	0.0702	0.0272	0.1312	0.0235	0.0605	0.0395	0.3958	0.6042	0.4908	0.5092	0.1109	0.7729	0.1163	0.1403	0.0076	0.0049	0.0065	0.0066	0.0065	0.0072	0.0077	0.0022	0.0079	0.0074	0.0082	0.0071	0.0087	0.0066	0.0117	0.0062	0.0098	0.0061	0.0064	0.0049	0.0147	0.0147	0.0148	0.0148	0.0091	0.0058	0.0077	554.907829999999	931	1.00000	0.9149	0.0847	0.0004	0.0000	0.0754	0.0005	0.3465	0.0178	0.0592	0.0533	0.0710
Gene_0678	0 All_Taxa	57	0.0720	0.0295	0.0763	0.0545	0.0324	0.0336	0.0377	0.0148	0.0414	0.0809	0.0138	0.0572	0.0524	0.0159	0.0569	0.0748	0.1007	0.0315	0.0602	0.0638	0.3821	0.6179	0.4892	0.5108	0.1186	0.7495	0.1319	0.15	0.0121	0.0051	0.0073	0.0088	0.0076	0.0092	0.0076	0.0028	0.0089	0.0092	0.0048	0.0072	0.0082	0.0052	0.0074	0.0082	0.0105	0.0066	0.0068	0.0065	0.0160	0.0160	0.0154	0.0154	0.0075	0.0140	0.0098	515.37514	1064	1.00000	0.9245	0.0754	0.0001	0.0000	0.0718	0.0002	0.2472	0.0915	0.1220	0.1402	0.1646
