	Dataset10_CertainPruned_LBAtaxa_LBAandHeteroGenesPruned.phy	Gene_0007	Gene_0016	Gene_0017	Gene_0020	Gene_0030	Gene_0035	Gene_0037	Gene_0041	Gene_0044	Gene_0045	Gene_0051	Gene_0053	Gene_0058	Gene_0059	Gene_0062	Gene_0063	Gene_0064	Gene_0066	Gene_0068	Gene_0070	Gene_0073	Gene_0076	Gene_0084	Gene_0086	Gene_0088	Gene_0090	Gene_0092	Gene_0094	Gene_0098	Gene_0101	Gene_0105	Gene_0120	Gene_0121	Gene_0123	Gene_0128	Gene_0129	Gene_0131	Gene_0135	Gene_0140	Gene_0141	Gene_0143	Gene_0144	Gene_0146	Gene_0152	Gene_0156	Gene_0157	Gene_0158	Gene_0169	Gene_0171	Gene_0177	Gene_0178	Gene_0180	Gene_0181	Gene_0208	Gene_0251	Gene_0253	Gene_0257	Gene_0268	Gene_0270	Gene_0272	Gene_0277	Gene_0278	Gene_0281	Gene_0289	Gene_0305	Gene_0311	Gene_0314	Gene_0315	Gene_0319	Gene_0327	Gene_0328	Gene_0340	Gene_0346	Gene_0348	Gene_0352	Gene_0363	Gene_0366	Gene_0372	Gene_0379	Gene_0380	Gene_0384	Gene_0390	Gene_0394	Gene_0395	Gene_0401	Gene_0407	Gene_0408	Gene_0411	Gene_0412	Gene_0414	Gene_0415	Gene_0443	Gene_0446	Gene_0448	Gene_0450	Gene_0455	Gene_0457	Gene_0470	Gene_0484	Gene_0487	Gene_0498	Gene_0503	Gene_0511	Gene_0513	Gene_0519	Gene_0524	Gene_0529	Gene_0536	Gene_0541	Gene_0542	Gene_0548	Gene_0557	Gene_0563	Gene_0565	Gene_0568	Gene_0576	Gene_0601	Gene_0604	Gene_0608	Gene_0614	Gene_0615	Gene_0622	Gene_0623	Gene_0624	Gene_0625	Gene_0626	Gene_0628	Gene_0629	Gene_0631	Gene_0639	Gene_0641	Gene_0644	Gene_0645	Gene_0651	Gene_0652	Gene_0654	Gene_0657	Gene_0658	Gene_0661	Gene_0664	Gene_0667	Gene_0668	Gene_0674	Gene_0677	Gene_0678	Gene_0681	Gene_0687	Gene_0690	Gene_0691	Gene_0695	Gene_0696	Gene_0703	Gene_0709	Gene_0727	Gene_0741	Gene_0745	Gene_0766	Gene_0773	Gene_0775	Gene_0786	Gene_0787	Gene_0793	Gene_0802	Gene_0806	Gene_0807	Gene_0808	Gene_0813	Gene_0819	Gene_0822	Gene_0834	Gene_0835	Gene_0843	Gene_0848	Gene_0857	Gene_0863	Gene_0873	Gene_0874	Gene_0891	Gene_0894	Gene_0895	Gene_0896	Gene_0904	Gene_0909	Gene_0910	Gene_0911	Gene_0912	Gene_0917	Gene_0920	Gene_0921	Gene_0925	Gene_0927	Gene_0930	Gene_0933	Gene_0941	Gene_0942	Gene_0945	Gene_0947	Gene_0950	Gene_0951	Gene_0958	Gene_0963	Gene_0964	Gene_0966	Gene_0969	Gene_0974	Gene_0975	Gene_0983	Gene_0989	Gene_1021	Gene_1033
Pleurobrachia_atlantica	0.0464	0.0571	0.2013	0.1111	0.1776	0.5697	0.1358	0.3250	0.0301	0.0161	0.1012	0.5133	0.0057		0.2169	0.2531	0.0161	0.0272	0.0500	0.0077	0.0507	0.1486	0.5433	0.0549	0.6075	0.0728	0.1011	0.0202		0.1593	0.2328	0.0895	0.0242	0.1295	0.0551	0.0105	0.0012	0.2499	0.1151	0.3981	0.0274	0.0616	0.0700		0.0305	0.1500	0.1890		0.0652	0.0451	0.2170	0.0493	0.1165	0.1018	0.0723	0.0872	0.0087	0.1433		0.1207	0.1349	0.0144	0.1970	0.0692	0.1862	0.0035	0.1129		0.3156		0.1129	0.0804	0.0118	0.2021	0.3020	0.1255		0.2785	0.1534	0.1485	0.1127	0.0712	0.1478	0.4825	0.0806	0.0850	0.0760	0.5794	0.0464	0.0674	0.0646		0.0680	0.2539	0.0510	0.1317	0.1609	0.0497	0.0137	0.0563	0.0604		0.3891	0.0305	0.1457	0.7115	0.2964	0.0667		0.0321	0.0030	0.4863	0.3157	0.2992	0.2010	0.1786	0.3184	0.0421	0.0353	0.0969	0.1223	0.1017	0.0589	0.1514	0.0285	0.5800	0.2088	0.0408	0.1781	0.4179	0.0126	0.1366	0.1583		0.0024		0.0186	0.3121	0.0424	0.1537	0.0069	0.5071	0.0906			0.0571	0.1015		0.0238	0.0485	0.1100	0.3857	0.0501	0.0938	0.0922	0.1942	0.1799	0.2247	0.5166	0.1752	0.2761	0.0307		0.3031	0.0961	0.0025	0.1242		0.0559	0.0729	0.0463		0.0098	0.3178	0.2031	0.3491			0.0760	0.1696		0.5393	0.6090		0.1146	0.1610		0.1194		0.1755	0.0775	0.1315	0.5166	0.0061	0.4458	0.1612	0.0697	0.0943	0.0051	0.1401	0.1062	0.0051	0.0582	0.0912		0.0468	0.0089		0.1491	0.1147	
Crella_elegans	0.1466	0.3497		0.6512	0.6085						0.6104	0.5794	0.0210		0.0504	0.1217	0.0975		0.0652		0.0439		0.4756		0.1779	0.2442	0.0074		0.3285		0.5668		0.3684		0.0166		0.0012			0.1274	0.0030		0.0140			0.5271			0.0261			0.0994	0.6759	0.5670				0.5788	0.1210	0.3379	0.0536		0.4679	0.0736		0.1479	0.0091				0.3667			0.4391				0.3217	0.2030	0.6428				0.4576	0.5144	0.0106	0.2007		0.4474		0.3632	0.1128	0.3764		0.0364		0.0375		0.2647			0.4379	0.1508	0.0226	0.6185	0.5991		0.0906	0.1718	0.0129		0.5364		0.0232	0.3736		0.5814	0.2470			0.1553		0.2601	0.3106		0.2758	0.3293		0.2846		0.0578	0.0542		0.2498	0.0988		0.0186	0.0376	0.2734	0.5511	0.0013		0.0336	0.3213	0.0847	0.5953		0.3164						0.4040		0.5548		0.4753		0.2592	0.0316	0.0145	0.0166	0.1123			0.3611	0.0931	0.0238	0.3147	0.4778	0.0943	0.0176				0.2006		0.0760	0.6199	0.4413		0.5569	0.0746		0.5380				0.2282		0.1010	0.5508	0.1749	0.1913	0.6030	0.4914			0.1401			0.2123	0.2458	0.2617	0.0471	0.0089	0.4959	0.7065	0.6649	0.4788
Ephydatia_muelleri	0.0891	0.0571	0.1250	0.1085	0.1163	0.2313	0.1399	0.3269	0.0495		0.1012	0.1818		0.0154	0.2235	0.0754	0.0161	0.0333	0.0291	0.0683	0.0439	0.1620	0.1598	0.0445	0.1659	0.0696	0.0317		0.1907	0.1982	0.2328	0.0843	0.0250		0.0487		0.0012	0.2539	0.1151	0.1062		0.0678	0.0540	0.0461	0.0097	0.1366	0.0272	0.0188	0.0652	0.0451	0.2263	0.0910	0.1165	0.1515	0.0851	0.1646	0.0595	0.1760	0.0086	0.1335	0.1521		0.2129	0.1121	0.2251	0.0521	0.1184		0.1447	0.1066	0.1582	0.0841	0.0515	0.1096	0.2151	0.1289	0.3040		0.1534	0.1989	0.1387	0.0988	0.1516	0.3181	0.5094	0.1976	0.0760	0.2385	0.0499	0.0649	0.0860	0.0967	0.0680	0.0783	0.1064		0.1710	0.0541	0.0762	0.1637	0.1567	0.2227	0.1277	0.0226	0.1278	0.1127	0.2933	0.0906	0.1068	0.0831	0.0206	0.1105	0.1674	0.3210	0.2470	0.1772	0.2390	0.0577	0.1313	0.0969	0.1553	0.1386	0.0651	0.1514	0.0285	0.2961	0.0261	0.0548	0.1321	0.1668	0.0578	0.0542	0.0100	0.0433	0.0988	0.1548	0.0186		0.0424	0.2411	0.0324	0.1415	0.0400	0.2226	0.0847	0.0571	0.0950	0.1205	0.0238	0.0458	0.1916	0.1261	0.0836	0.0894	0.0879	0.1441	0.2429	0.2459	0.2641	0.2496		0.0145	0.0166	0.1123	0.0378		0.1209	0.1310		0.0791	0.1516	0.0900	0.0098	0.0266	0.2208	0.1384	0.1786	0.2689	0.0812	0.2194	0.1051	0.3741	0.2886	0.2630	0.0782	0.0903	0.0038			0.1817	0.0775	0.0704	0.1782	0.0061	0.2096	0.1778		0.0383	0.0100	0.1401	0.1173	0.1811	0.0664	0.0912	0.1167	0.1410		0.1681	0.2151	0.1994	0.3301
Rhizopus_oryzae	0.0161	0.0571	0.1250	0.3669	0.1898	0.0737	0.1372	0.2845	0.3255	0.0161			0.0210	0.0154	0.1179	0.0560	0.0142	0.0333	0.0285		0.0507		0.1546	0.3005	0.0255	0.0303	0.0777	0.0341	0.1406	0.1683	0.2258	0.0687	0.3848		0.2462	0.0105	0.0012		0.0598	0.2011	0.1555	0.0741			0.0097		0.1228	0.0252	0.0208		0.0073	0.0047		0.0356	0.0851	0.0665	0.0368	0.1793		0.4907		0.0209	0.0352		0.0662	0.0521	0.1166	0.1745	0.0219	0.1066	0.1224	0.1705	0.0473	0.1096	0.1545	0.1121	0.1974	0.3243	0.1534		0.1011	0.0988	0.6499		0.1856	0.0311	0.0697		0.0339	0.0674	0.0860	0.0933	0.0495		0.1314	0.1317	0.1710	0.0594	0.0762	0.4193	0.0371	0.0517	0.1243	0.0226	0.1129	0.1242	0.1432	0.0747	0.1083	0.0775	0.0206	0.1766			0.2344		0.2353			0.0443	0.1658	0.1702	0.1313			0.0303			0.0395	0.1668	0.1117		0.1220	0.0433		0.1550	0.0340	0.1553	0.0234	0.1548	0.1080	0.0784	0.0906	0.1874	0.0336	0.0770	0.3545	0.1698	0.0309	0.0347	0.1032	0.1295	0.0778	0.3647	0.0879	0.0846	0.1775	0.1247	0.1836	0.2477	0.2132	0.0307	0.0276	0.1390	0.4800	0.0125	0.0265	0.0827	0.1515	0.0459	0.0463	0.0645	0.0098	0.0313	0.1749	0.0253		0.1431	0.0609	0.2173		0.2765	0.2712	0.3544	0.0902	0.0746	0.0185	0.0925		0.0451	0.0290		0.3822	0.0061	0.2096		0.3547	0.2379		0.1401	0.1357	0.2483	0.0664	0.1298	0.1167	0.0858	0.0405	0.0456	0.0683	0.1907	0.3314
Mertensiidae_sp	0.0196	0.3200	0.1145		0.1558			0.2980			0.2895				0.1410		0.0161	0.0272	0.0861	0.4549	0.0236	0.4634					0.1089	0.0955			0.1150	0.4209			0.0551		0.0012		0.0944	0.2741		0.0741		0.2295	0.0305				0.0652	0.0451				0.0207	0.0723	0.3559	0.0314	0.3272		0.0576			0.5866			0.0521	0.0310		0.1572		0.1129	0.3513	0.0455	0.1031		0.4946		0.3910	0.2228		0.2833	0.1426					0.0760			0.0674			0.4197	0.0818		0.1161		0.2996			0.1667			0.0305		0.1127			0.0560	0.0466	0.0159	0.4430			0.4043			0.0421	0.1803		0.1587	0.3361		0.0823	0.0285		0.0703	0.0431	0.0068		0.0126	0.0213		0.0519	0.0379	0.4757	0.0954		0.0102		0.0043	0.2053	0.2195	0.5263		0.0022	0.1015		0.1452		0.3708	0.5654	0.0836		0.1621		0.4036		0.1200	0.5519	0.0663	0.0307	0.2251		0.0157	0.0025	0.4751	0.1310		0.0978			0.0098	0.0313					0.0244	0.4148						0.3705			0.1486	0.1755	0.4846	0.3418			0.2865	0.0681		0.3650			0.3181		0.0664			0.0247	0.0089		0.1580		
Euplokamis_dunlapae	0.0907	0.0571	0.1250	0.2998	0.1858				0.0698	0.0161	0.3081		0.0057		0.5818	0.0122	0.0161	0.0272	0.0500		0.0304	0.3798		0.3122	0.6310	0.0696	0.0317	0.0202		0.1473	0.3208	0.0895		0.6671	0.0551	0.0105	0.0012	0.6449	0.2683	0.1865		0.6134	0.0700		0.0305	0.1500	0.5647		0.1926	0.3204	0.3625	0.6165	0.5720		0.5987		0.0595	0.0369	0.0323		0.5793	0.0144	0.2964			0.0354	0.4390	0.1745	0.0511	0.2369			0.0473	0.0982		0.1255	0.5748	0.5383	0.6288	0.5421	0.0607		0.0927		0.4094	0.0550	0.1944	0.6331	0.0285	0.3737			0.0680	0.4322		0.1007		0.0541	0.1681					0.1276	0.1427			0.5588	0.0504	0.0550	0.0206			0.3693	0.4085		0.5647	0.0421		0.3662	0.4801	0.1017	0.1067	0.1514	0.0285		0.0201	0.0618			0.0239		0.4292		0.5408	0.1493	0.0186	0.0506	0.0424	0.5877	0.0013		0.0550		0.5839		0.2666		0.0309			0.6468	0.0836	0.2512	0.0922		0.4811	0.2247						0.2518	0.0557	0.0125				0.0978			0.0098	0.0313		0.0922		0.6113	0.0760	0.5692			0.5065	0.3689			0.0038	0.4142	0.2948		0.0775		0.1668	0.0061	0.1115		0.0913	0.0383	0.4788	0.4035	0.0340		0.0664			0.0471	0.0089				
Chondrilla_nucula	0.0504	0.0571	0.0750	0.1085			0.1385		0.0722	0.0333	0.1012	0.6583				0.0535	0.0161	0.0333		0.3283	0.0507			0.0679	0.2169	0.0696		0.0539	0.1102	0.0395	0.6618		0.0979		0.3936	0.0105		0.2043	0.1151	0.1274	0.0092	0.0741	0.1620	0.0461	0.3445				0.0652	0.0997		0.1384	0.6297		0.0851	0.5542	0.0519	0.0723		0.1494				0.0451	0.5516	0.3757	0.2040		0.6281		0.1495	0.4288	0.0515		0.5707	0.4543		0.2921	0.1534	0.5061			0.3599	0.1717	0.3644	0.2017	0.0760		0.0339	0.1237	0.0913	0.0967	0.0680		0.0469	0.3595	0.0123		0.0649	0.1637	0.0271	0.0697	0.5200		0.0752			0.0906		0.0803	0.0206			0.0094		0.5808						0.1386	0.3153	0.0497	0.0285	0.2848			0.0716		0.0352	0.0542	0.6272	0.0433	0.2210		0.0428	0.0474	0.0424	0.2424	0.0268			0.3841	0.0847	0.0632	0.0321	0.5072	0.3424	0.0485	0.3753		0.0836	0.0894	0.3518	0.0363	0.0791	0.6003	0.2221	0.0939		0.0145	0.0166	0.4877	0.0068	0.2675			0.0400	0.4459		0.1375	0.1762	0.0219	0.0724				0.0812	0.1687	0.4674		0.4579	0.2021		0.0955		0.1284	0.0514	0.3027			0.4915	0.0251	0.3935	0.5598		0.0383		0.1450	0.2259		0.3598	0.0194		0.0195			0.2240		
Hydra_viridissima	0.0040	0.0571		0.1111				0.0527	0.0552	0.0161	0.1012		0.0057				0.0161	0.0333	0.0652		0.0439	0.4500	0.1546	0.0679	0.1659	0.0696	0.0317	0.0017		0.2958			0.2701		0.0423	0.0105	0.0012	0.2024		0.4857	0.0030	0.4884	0.2180	0.0461	0.0007	0.1321		0.0252	0.0652	0.0382			0.1489		0.3978		0.0898	0.1051	0.1511		0.1178	0.0209	0.2102	0.1641		0.0521	0.1184		0.1553		0.3124		0.0515	0.1096	0.2151				0.1534	0.0205						0.0140	0.0446		0.0499	0.0674	0.0485	0.0959	0.0680			0.3285		0.0541			0.4978			0.0226				0.0906		0.0831		0.0148		0.5504		0.1529	0.0927	0.0577			0.1520				0.0367	0.4922	0.0261	0.0618	0.2614	0.6129		0.0542		0.0433	0.3936	0.4105		0.0310	0.0424	0.5772		0.1558	0.0273	0.3339	0.4833	0.0632	0.0917		0.0309	0.0485			0.0836	0.0894	0.0879	0.4619		0.2459	0.2618			0.2113			0.0378	0.0125	0.4523			0.0334			0.0098	0.0266	0.4046	0.5128			0.0812	0.3261			0.3624			0.0955		0.1239	0.0563	0.4083		0.1315	0.1827	0.0061	0.3048	0.6362	0.0913	0.0383		0.1304	0.4436		0.1631	0.0912	0.1167	0.1187		0.3102	0.6708		
Drosophila_melanogaster	0.1088	0.0571	0.1250	0.1085	0.1803	0.2362	0.1385	0.2961	0.0438		0.0733	0.1370	0.0057	0.0154	0.2268	0.0754	0.0161	0.0333	0.0291	0.2033	0.0439	0.1620	0.1442	0.0679	0.1503	0.0696	0.0317	0.0341	0.0373	0.2012	0.2328	0.0895	0.0250	0.1489	0.0551	0.0105	0.0012	0.2499	0.1151	0.1274	0.0092	0.0741	0.0700	0.0461	0.0097	0.1500	0.1963	0.1094	0.0652	0.0451	0.2107	0.1384	0.1203	0.1449	0.0851	0.1820	0.0898	0.1760	0.0382	0.1494	0.1178	0.0144	0.2102	0.0549	0.2251	0.0521	0.1184	0.1745	0.1386	0.1066	0.1582	0.0804	0.0515	0.0836	0.2151	0.1289	0.3391	0.3367	0.1501	0.1773	0.1242	0.1057	0.1516	0.2558	0.1906	0.0474	0.0760	0.2266	0.0499	0.0674	0.0806	0.0933	0.0680	0.0608	0.1204	0.0830	0.1710	0.0541	0.0762	0.1670	0.1534	0.2227	0.1377	0.0147	0.1457	0.1386	0.2964	0.0906	0.1123	0.0803	0.0206	0.2039	0.1552	0.3282	0.2442	0.1786	0.2390	0.0499	0.1422	0.0969	0.1587	0.1110	0.0651	0.1514	0.0367		0.0261	0.0618	0.1321	0.1668	0.0578	0.0542	0.1649	0.0433	0.0836	0.1548	0.0186	0.0506	0.0424	0.2424	0.0324	0.1415	0.0147	0.2268	0.0847	0.0571	0.1015	0.2559	0.0238	0.0485	0.1938	0.1295	0.0778	0.0894	0.0879	0.1441	0.2429	0.2459	0.2618	0.2592	0.0316	0.0145	0.0386	0.1123	0.0378	0.0125	0.1242	0.1310	0.0985	0.0978	0.1516	0.0943	0.0098	0.0219	0.2173	0.1384	0.1734	0.2767	0.0786	0.2173	0.2659	0.3741	0.2886	0.2630	0.0782	0.0903	0.0038	0.1239	0.0514	0.2066	0.0834	0.1315	0.1736	0.0061	0.2096	0.1745	0.0913	0.0383	0.0325	0.1401	0.1320	0.1871	0.0664	0.0912	0.1167	0.1134	0.0405	0.1681	0.2204	0.1994	0.3314
Daphnia_pulex	0.1023	0.0571	0.1092	0.1085	0.1680	0.2163	0.1385	0.3173	0.0722		0.1012	0.1050	0.0057	0.0154	0.2235	0.0754	0.0161	0.0333	0.0448	0.2033	0.0439	0.0449	0.1546	0.0679	0.1659	0.0696	0.0317	0.0341	0.0727	0.2042	0.2310	0.0895		0.1489	0.0166	0.0105	0.0012	0.2539	0.1151	0.1274		0.0741	0.0700	0.0461	0.0097	0.1500	0.2000	0.0252	0.0652	0.0451	0.2076	0.0186	0.1203	0.1515	0.0851	0.1820	0.0898		0.1571	0.1494	0.1235	0.0144	0.2102	0.1073	0.2251	0.0521	0.1129		0.0178	0.1066	0.0813	0.0804	0.0515	0.1031	0.2212	0.1289			0.1534	0.0565	0.1271	0.0505	0.1516	0.0626	0.1756	0.0815	0.0446	0.2266	0.0499	0.0674	0.0860	0.0933	0.0680	0.0643	0.1553	0.0078	0.1710	0.0541	0.0762	0.1637	0.1667	0.2191	0.0874	0.0226	0.0950	0.1415	0.2933	0.0707	0.1146	0.0606	0.0206	0.2039	0.1583	0.3282	0.2428	0.1786	0.2390	0.0577	0.1060	0.0548	0.1587	0.0833	0.0651	0.1514	0.0367		0.0261	0.0618	0.1321	0.1668	0.0465	0.0542	0.1385	0.0433	0.0836	0.1385	0.0186		0.0424	0.1980	0.0324	0.1415		0.2142	0.0847	0.0571	0.0917	0.2590	0.0238	0.3354	0.1984	0.1227	0.0836	0.0894	0.0879	0.1441	0.2405	0.2459	0.2596		0.0174	0.0145	0.0166	0.0815	0.0378	0.0125	0.1242	0.1310	0.0985	0.0978		0.0943	0.0098	0.0266	0.1996	0.1064	0.1786	0.2748	0.0812	0.2173	0.3413	0.3741	0.2886	0.2601	0.0062	0.0955	0.0038	0.1060	0.0514	0.2066	0.5616	0.0933	0.1827	0.0061	0.2096	0.1246	0.0913	0.0383		0.1401	0.1468	0.1871	0.0664	0.0912			0.0405	0.1681	0.2240	0.1976	0.3289
Sycon_ciliatum	0.0742	0.0571	0.1250	0.1111	0.1898	0.2362	0.1385	0.3186	0.0722	0.0285	0.1012	0.1882		0.0154	0.1608	0.0754	0.0161	0.0333	0.0710	0.2033	0.0439	0.1219	0.1546	0.0679	0.1659	0.0696	0.0317	0.0341	0.1760	0.2042	0.2328	0.0843	0.0906	0.1489	0.0551		0.0012	0.2241	0.1151	0.1274		0.0741	0.0780	0.0461	0.0097	0.1366	0.1963	0.0252	0.0652	0.0451	0.2232	0.1273	0.1165	0.1515	0.0808	0.1820	0.0898	0.1760	0.1985	0.1462	0.1349		0.2155	0.1073	0.2251	0.0521	0.1184	0.1745	0.1553	0.1066	0.1359	0.0804	0.0431	0.1096	0.2212	0.1272	0.1928	0.3454	0.1534	0.1989	0.1127	0.0988	0.1516	0.3735	0.0344	0.0167	0.0697	0.2385	0.0499	0.0601	0.0860	0.0933	0.0680	0.0678	0.0749	0.0830	0.1685	0.0541	0.0762	0.1637	0.1434	0.2538	0.1277	0.0226	0.1397	0.1415	0.2949	0.0946	0.1146	0.0719	0.0159	0.0444	0.1552	0.3282	0.2386	0.1688	0.2390	0.0577	0.1386	0.0653	0.1486	0.1386	0.0651	0.1514	0.0367	0.2938	0.0261	0.0548	0.0997	0.1668	0.0521	0.0542	0.1682	0.0433	0.0988	0.1548	0.0186		0.0424	0.2424	0.0043	0.1415	0.0336	0.2226	0.0314	0.0632	0.1015	0.2590	0.0238	0.0485	0.1961	0.1160	0.0778	0.0894	0.0879	0.1441	0.2017	0.2305	0.2243	0.2534	0.0314	0.0145	0.0166	0.0867	0.0468	0.0125	0.1242	0.1310	0.0985	0.0791	0.1516	0.0771	0.0098	0.0313	0.2031	0.1384	0.1786	0.1142	0.0786	0.2194	0.0022	0.2226	0.2886	0.2601	0.0902	0.0955		0.0970	0.0514	0.1942	0.0775	0.0364	0.1736	0.0061	0.1678	0.1778	0.0913	0.0383	0.0325	0.1401	0.1357	0.1871	0.0664	0.0912	0.1167	0.1410	0.0405	0.1681	0.2222	0.1239	0.3314
Dryodora_glandiformis	0.0184	0.0571	0.1118	0.0982	0.1789	0.1467	0.6128	0.3166	0.1835	0.0161	0.1012		0.0323		0.1905	0.0754	0.0161	0.0272	0.0500	0.3959	0.0507	0.0483			0.1542	0.0728	0.0317	0.0202		0.1084	0.2328	0.0895			0.0551	0.0105	0.0012					0.0678	0.0220	0.0461	0.0305					0.0451	0.2170		0.1203	0.1250		0.1527	0.0595	0.1664	0.1329	0.0698		0.0144	0.0493	0.2594	0.1862	0.0521	0.4608		0.1594		0.5568		0.0473	0.4553	0.6414	0.1222		0.3848	0.1534		0.0722	0.0988	0.0982			0.1327	0.0760	0.4033	0.0339	0.0674	0.0699		0.4937			0.1007	0.1659	0.0541	0.0762	0.1637	0.1401			0.0305		0.0378	0.2887	0.0667	0.0677	0.0269	0.0159	0.1925	0.7393		0.1407	0.0228	0.2390	0.0577	0.4411	0.3031	0.1520	0.0557		0.0481	0.0285	0.4629	0.0261	0.0408	0.1182		0.0326	0.0542		0.2240	0.0785	0.0678	0.0186	0.1063	0.0424	0.1156	0.0519		0.0423			0.0571	0.0396	0.1964	0.0466	0.0979		0.2434	0.0836	0.0459	0.0922	0.1106	0.5077	0.6445	0.1268	0.6168		0.0307		0.0354	0.0378	0.0025	0.1242	0.2138					0.0176	0.0206	0.3622		0.1734		0.0760				0.2886			0.0903		0.1194	0.2640	0.3835	0.0775		0.1258	0.0251			0.1173	0.0383	0.0626		0.4805		0.0664	0.1077		0.1023			0.2187		0.0839
Coeloplana_astericola	0.0135	0.0571	0.1158			0.6626		0.3134		0.0161	0.0314				0.4927	0.1582	0.0161		0.0238				0.5642	0.0725	0.1857		0.2105	0.0724				0.3845		0.1101	0.0551	0.0105			0.6517		0.1311	0.0741		0.0248	0.0305				0.0832	0.0451				0.1349	0.0637		0.0595		0.1447	0.1181		0.0144	0.0985	0.1216					0.1594		0.1491	0.0214	0.0473	0.1096		0.2224			0.1271		0.0838	0.5150	0.2492	0.3735			0.1441		0.1266		0.0210		0.0680	0.0056	0.0889			0.0541	0.2022		0.0637			0.0265	0.0442	0.0983					0.0159	0.0672		0.5667	0.1686		0.1112	0.2157			0.1587		0.1067		0.1991		0.0141		0.1275		0.0126	0.4655	0.1451		0.0734	0.1876	0.0186		0.1155	0.4687	0.0069	0.4801	0.0423			0.1990	0.1015		0.1452	0.0233	0.1530	0.5620				0.4433	0.2332	0.1536	0.5814			0.0307			0.3907			0.0380		0.0834			0.0098	0.0313	0.6308		0.4811			0.2173	0.0036		0.3468			0.0903		0.0925	0.4178	0.1321	0.0775	0.3341	0.7102	0.0061		0.1246	0.0697	0.0501		0.3938	0.1136	0.3054	0.0664	0.0912		0.2623					
Beroe_abyssicola	0.0086	0.0571	0.1250	0.1111	0.1789		0.2928	0.1959	0.0016	0.0161	0.0523				0.6313	0.0316	0.0748	0.0272	0.0500	0.2033	0.0507	0.0520		0.0211	0.1659		0.0317	0.0202		0.1563		0.1345	0.0242	0.3499	0.0551	0.0105	0.0012	0.2539	0.1151	0.4784	0.0274	0.0741		0.0461	0.0305		0.0824		0.3411	0.0451	0.1320		0.0857	0.0886	0.0424	0.6335	0.0595	0.1664	0.1807	0.0762	0.0035	0.0209	0.0457	0.1216	0.1851	0.0521	0.0310		0.1594	0.3819	0.0858	0.0930	0.0473	0.1096	0.5465	0.1255			0.1468	0.1737	0.0693	0.0988	0.1478	0.1000	0.1906	0.0986	0.0697	0.2385	0.0339	0.0674	0.0753		0.0680	0.0818	0.0399	0.1273	0.1659	0.0541	0.0364	0.1507	0.4911			0.0305	0.1427	0.0954	0.2856	0.3755	0.1068	0.0494	0.0159	0.1902	0.1522	0.5051	0.2400	0.1255	0.2390		0.1803				0.0589	0.3812	0.0285	0.2893	0.0261	0.0408	0.0438	0.6001	0.0439	0.0542	0.2674	0.0519	0.0531	0.1115	0.0186	0.0082	0.0424		0.0324		0.0336	0.2142	0.0847	0.0571	0.0885		0.0309	0.0485	0.1598	0.0685	0.0836	0.0938	0.0922	0.1441	0.2381	0.2228	0.1302	0.2534	0.4649	0.3564	0.0166	0.0918	0.0378	0.0025	0.1242	0.1310	0.0985		0.1060		0.0176	0.0112				0.6132	0.0760	0.2194	0.2645		0.2660					0.1194	0.0101	0.2406	0.0775	0.4029	0.0337	0.0156	0.6129	0.1113	0.0769	0.0383	0.0626	0.1401	0.1247	0.0520	0.3352	0.0912		0.0637	0.0089	0.1365	0.2151	0.0521	
Hemithiris_psittacea	0.0038	0.0571	0.1250	0.0414		0.3691	0.1385	0.1047	0.0211		0.1012	0.1882	0.0057		0.2202	0.0754	0.0161	0.0333	0.0710	0.2186	0.0439	0.0449	0.1546	0.0679	0.1659	0.0696	0.0317	0.0341	0.0432		0.2328	0.0791	0.0250	0.1489	0.0551	0.0105	0.0012	0.2539	0.1151	0.0405	0.0030	0.0741	0.0620	0.0461	0.0201	0.5764	0.5463		0.0652	0.0451		0.1384	0.1203	0.1515	0.0723	0.0596	0.0898	0.5433	0.0323	0.1303	0.1521	0.0144	0.2155	0.1073	0.2251	0.0521	0.1184	0.1745	0.2406	0.1066	0.1224	0.0804	0.0515	0.1096	0.2212	0.1289	0.4706	0.3885	0.1336	0.1989		0.1057	0.1516			0.1976	0.0446	0.2385	0.0499	0.0674	0.0753	0.0967	0.0680	0.0643	0.3761	0.1317	0.0198	0.0541	0.0762	0.1637	0.1667		0.0233	0.0226	0.1397	0.0695	0.5101	0.0946	0.1146	0.0831	0.0030	0.0513			0.2442	0.1786	0.0427	0.0577	0.1531	0.0548	0.0989	0.1386	0.0651	0.1514	0.1422		0.0261	0.0618	0.1321	0.1668	0.0213	0.0542	0.1649		0.0988	0.1222	0.0186		0.0424		0.0125	0.1415	0.0297	0.2268		0.0632	0.1015	0.0590	0.0238	0.0458	0.0692	0.1295	0.0836	0.0590	0.0879	0.3615	0.0444	0.2459	0.0973	0.2630	0.0735	0.0145	0.0166	0.1123	0.0378	0.0125	0.0615	0.1310	0.5238	0.0978	0.1529	0.0943	0.0176	0.0266	0.2208	0.1384	0.1786	0.2276	0.0299	0.2732	0.2268		0.4527	0.2572	0.0782	0.0903	0.0038		0.0514	0.3959			0.0223	0.0251	0.2096	0.1745		0.0052		0.1401	0.0804	0.1871	0.0664	0.0912	0.1167		0.2227	0.1681	0.2240		0.5208
