Basefrequencies
File	Clade	N taxa (informative)	p(A)	p(V)	p(L)	p(I)	p(P)	p(M)	p(F)	p(W)	p(G)	p(S)	p(T)	p(C)	p(N)	p(Q)	p(Y)	p(D)	p(E)	p(K)	p(R)	p(H)	p(Hydrophobic)	p(Hydrophilic)	p(Polar)	p(Nonpolar)	p(Positive)	p(Neutral)	p(Negative)	RCFV Value	csRCFV (A)	csRCFV (V)	csRCFV (L)	csRCFV (I)	csRCFV (P)	csRCFV (M)	csRCFV (F)	csRCFV (W)	csRCFV (G)	csRCFV (S)	csRCFV (T)	csRCFV (C)	csRCFV (N)	csRCFV (Q)	csRCFV (Y)	csRCFV (D)	csRCFV (E)	csRCFV (K)	csRCFV (R)	csRCFV (H)	csRCFV (Hydrophobic)	csRCFV (Hydrophilic)	csRCFV (Polar)	csRCFV (Nonpolar)	csRCFV (Positive)	csRCFV (Neutral)	csRCFV (Negative)	Chi-square value	Degrees of freedom	p-value	p(sites)	p(Gap) [-]	p(Ambiguity) [X]	p(Missing Data) [?]	csRCFV (Gap)	csRCFV (Ambiguity)	p_uninformative sites	p_inv(state)	p_inv(structure)	p_inv(polarity)	p_inv(charge)
Gene_0644	0 All_Taxa	49	0.0620	0.0238	0.0340	0.0464	0.0428	0.0351	0.0485	0.0066	0.0700	0.0482	0.0351	0.0346	0.0900	0.0232	0.0901	0.0395	0.1380	0.0332	0.0772	0.0217	0.4308	0.5692	0.4452	0.5548	0.0966	0.8293	0.0741	0.1284	0.0091	0.0042	0.0051	0.0065	0.0070	0.0054	0.0062	0.0021	0.0081	0.0060	0.0057	0.0041	0.0095	0.0037	0.0131	0.0067	0.0094	0.0040	0.0083	0.0041	0.0109	0.0109	0.0115	0.0115	0.0074	0.0137	0.0092	626.54662	912	1.00000	0.8252	0.1748	0.0000	0.0000	0.1320	0.0000	0.4223	0.0099	0.0231	0.0363	0.0792
Gene_0645	0 All_Taxa	49	0.0988	0.0114	0.1169	0.0432	0.0279	0.0434	0.0559	0.0043	0.0548	0.0666	0.0095	0.0694	0.0960	0.0238	0.0664	0.0296	0.0816	0.0262	0.0314	0.0430	0.3350	0.6650	0.4521	0.5479	0.1225	0.7785	0.0990	0.1678	0.0122	0.0050	0.0091	0.0097	0.0075	0.0097	0.0063	0.0037	0.0111	0.0085	0.0043	0.0082	0.0121	0.0056	0.0108	0.0086	0.0120	0.0066	0.0115	0.0055	0.0166	0.0166	0.0153	0.0153	0.0076	0.0128	0.0084	623.53314	912	1.00000	0.9405	0.0595	0.0000	0.0000	0.0554	0.0000	0.3416	0.0086	0.0345	0.0345	0.0517
Gene_0651	0 All_Taxa	56	0.0662	0.0398	0.0162	0.0407	0.0347	0.0547	0.0386	0.0140	0.0650	0.0613	0.0231	0.0403	0.0682	0.0284	0.0754	0.0603	0.1238	0.0454	0.0524	0.0517	0.4064	0.5936	0.5092	0.4908	0.0999	0.7995	0.1005	0.1483	0.0098	0.0074	0.0046	0.0063	0.0085	0.0075	0.0043	0.0029	0.0106	0.0075	0.0080	0.0060	0.0083	0.0074	0.0101	0.0053	0.0099	0.0086	0.0076	0.0077	0.0159	0.0159	0.0136	0.0136	0.0067	0.0079	0.0071	586.769959999999	1045	1.00000	0.8961	0.1039	0.0000	0.0000	0.1050	0.0000	0.2831	0.0203	0.0558	0.0660	0.1066
Gene_0652	0 All_Taxa	40	0.0635	0.0130	0.0848	0.0554	0.0242	0.0216	0.0606	0.0261	0.0785	0.0396	0.0392	0.0505	0.0780	0.0482	0.0542	0.0546	0.0921	0.0477	0.0442	0.0240	0.3432	0.6568	0.4940	0.5060	0.1003	0.7945	0.1052	0.1188	0.0090	0.0036	0.0054	0.0062	0.0065	0.0046	0.0050	0.0037	0.0085	0.0060	0.0049	0.0058	0.0085	0.0062	0.0080	0.0055	0.0076	0.0058	0.0041	0.0038	0.0125	0.0125	0.0100	0.0100	0.0064	0.0093	0.0067	483.579919999999	741	1.00000	0.8603	0.1397	0.0000	0.0000	0.0844	0.0000	0.5084	0.0272	0.0435	0.0707	0.1033
Gene_0654	0 All_Taxa	59	0.0431	0.0047	0.0763	0.0385	0.0280	0.0193	0.0879	0.0003	0.0332	0.0685	0.0104	0.0660	0.0890	0.0130	0.0882	0.1021	0.1296	0.0555	0.0266	0.0199	0.3181	0.6819	0.5167	0.4833	0.1564	0.6755	0.1681	0.1667	0.0097	0.0041	0.0064	0.0088	0.0075	0.0073	0.0092	0.0005	0.0089	0.0112	0.0053	0.0093	0.0116	0.0061	0.0121	0.0127	0.0110	0.0118	0.0075	0.0056	0.0218	0.0218	0.0169	0.0169	0.0101	0.0133	0.0089	628.295440000001	1102	1.00000	0.9726	0.0274	0.0000	0.0000	0.0260	0.0000	0.1802	0.0439	0.2281	0.2895	0.3596
Gene_0657	0 All_Taxa	51	0.0597	0.0906	0.0366	0.0681	0.0452	0.0364	0.0516	0.0207	0.0536	0.0824	0.0360	0.0569	0.0563	0.0229	0.0333	0.0649	0.0522	0.0409	0.0468	0.0448	0.2936	0.7064	0.6135	0.3865	0.1340	0.7443	0.1217	0.1479	0.0078	0.0046	0.0062	0.0072	0.0103	0.0065	0.0086	0.0018	0.0088	0.0118	0.0060	0.0077	0.0085	0.0055	0.0071	0.0093	0.0066	0.0092	0.0081	0.0059	0.0156	0.0156	0.0136	0.0136	0.0117	0.0175	0.0118	347.23913	950	1.00000	0.9396	0.0604	0.0000	0.0000	0.0488	0.0000	0.3154	0.0098	0.0098	0.0196	0.0392
Gene_0658	0 All_Taxa	66	0.0704	0.0068	0.0258	0.0653	0.0486	0.0383	0.0447	0.0129	0.0469	0.0822	0.0376	0.0682	0.0659	0.0158	0.0453	0.0785	0.1269	0.0542	0.0345	0.0311	0.3588	0.6412	0.5495	0.4505	0.1268	0.7264	0.1468	0.18	0.0114	0.0040	0.0068	0.0106	0.0098	0.0058	0.0098	0.0018	0.0144	0.0114	0.0067	0.0110	0.0118	0.0065	0.0096	0.0126	0.0118	0.0108	0.0072	0.0058	0.0160	0.0160	0.0203	0.0203	0.0133	0.0198	0.0117	634.108879999999	1235	1.00000	0.9510	0.0490	0.0000	0.0000	0.0645	0.0000	0.1034	0.0000	0.0461	0.0592	0.0855
Gene_0664	0 All_Taxa	56	0.0727	0.0173	0.0444	0.0526	0.0200	0.0836	0.0372	0.0293	0.0627	0.0338	0.0292	0.0053	0.1058	0.0144	0.0780	0.0276	0.1407	0.0299	0.0708	0.0448	0.4655	0.5345	0.3843	0.6157	0.0710	0.8961	0.0329	0.1553	0.0118	0.0062	0.0077	0.0089	0.0065	0.0066	0.0051	0.0040	0.0111	0.0061	0.0066	0.0038	0.0138	0.0035	0.0142	0.0052	0.0135	0.0043	0.0109	0.0054	0.0176	0.0176	0.0195	0.0195	0.0070	0.0104	0.0073	668.68254	1045	1.00000	0.9676	0.0324	0.0000	0.0000	0.0261	0.0000	0.2259	0.0730	0.1011	0.1236	0.3539
Gene_0667	0 All_Taxa	38	0.0864	0.0158	0.0914	0.0630	0.0298	0.0708	0.0513	0.0153	0.0579	0.0507	0.0254	0.0182	0.0840	0.0285	0.0552	0.0267	0.1078	0.0374	0.0511	0.0332	0.3744	0.6256	0.4501	0.5499	0.1020	0.8531	0.0449	0.1054	0.0076	0.0038	0.0069	0.0064	0.0041	0.0076	0.0066	0.0025	0.0049	0.0054	0.0048	0.0032	0.0055	0.0040	0.0057	0.0040	0.0095	0.0048	0.0044	0.0034	0.0117	0.0117	0.0108	0.0108	0.0065	0.0087	0.0048	427.76079	703	1.00000	0.8393	0.1607	0.0000	0.0000	0.1047	0.0000	0.5444	0.0000	0.0135	0.0090	0.0135
Gene_0668	0 All_Taxa	58	0.0642	0.0034	0.0502	0.0334	0.0452	0.0476	0.0800	0.0221	0.0518	0.1319	0.0241	0.0347	0.0570	0.0220	0.0665	0.0696	0.0781	0.0436	0.0394	0.0354	0.3297	0.6703	0.5631	0.4369	0.2119	0.6838	0.1043	0.17	0.0126	0.0034	0.0074	0.0095	0.0087	0.0061	0.0129	0.0026	0.0093	0.0156	0.0067	0.0073	0.0087	0.0068	0.0110	0.0101	0.0089	0.0073	0.0077	0.0072	0.0149	0.0149	0.0177	0.0177	0.0120	0.0157	0.0127	656.556699999998	1083	1.00000	0.9094	0.0906	0.0000	0.0000	0.0594	0.0000	0.2465	0.0316	0.1582	0.1835	0.1962
Gene_0674	0 All_Taxa	44	0.0784	0.0247	0.0394	0.0578	0.0534	0.0260	0.0352	0.0350	0.0707	0.0512	0.0177	0.0670	0.0900	0.0399	0.0651	0.0463	0.0882	0.0375	0.0449	0.0318	0.3610	0.6390	0.5097	0.4903	0.0864	0.8003	0.1133	0.1558	0.0096	0.0062	0.0067	0.0068	0.0070	0.0060	0.0081	0.0043	0.0114	0.0078	0.0052	0.0096	0.0119	0.0069	0.0112	0.0078	0.0096	0.0065	0.0083	0.0050	0.0164	0.0164	0.0183	0.0183	0.0095	0.0159	0.0099	711.102929999999	817	0.99679	0.7536	0.2464	0.0000	0.0000	0.1551	0.0000	0.5263	0.0000	0.0126	0.0042	0.0209
Gene_0678	0 All_Taxa	57	0.0720	0.0295	0.0763	0.0545	0.0324	0.0336	0.0377	0.0148	0.0414	0.0809	0.0138	0.0572	0.0524	0.0159	0.0569	0.0748	0.1007	0.0315	0.0602	0.0638	0.3821	0.6179	0.4892	0.5108	0.1186	0.7495	0.1319	0.15	0.0122	0.0051	0.0073	0.0088	0.0076	0.0092	0.0076	0.0028	0.0089	0.0092	0.0048	0.0072	0.0082	0.0052	0.0074	0.0082	0.0105	0.0066	0.0068	0.0065	0.0160	0.0160	0.0154	0.0154	0.0075	0.0140	0.0098	515.37514	1064	1.00000	0.9245	0.0754	0.0001	0.0000	0.0718	0.0002	0.2472	0.0915	0.1220	0.1402	0.1646
Gene_0681	0 All_Taxa	35	0.0598	0.0254	0.0567	0.0525	0.0468	0.0234	0.0457	0.0283	0.0840	0.0493	0.0092	0.0728	0.0927	0.0219	0.0724	0.0728	0.0798	0.0238	0.0468	0.0357	0.3319	0.6681	0.5186	0.4814	0.0950	0.7593	0.1457	0.0801	0.0055	0.0024	0.0029	0.0064	0.0037	0.0032	0.0036	0.0019	0.0056	0.0050	0.0026	0.0047	0.0053	0.0028	0.0058	0.0065	0.0042	0.0029	0.0032	0.0022	0.0070	0.0070	0.0088	0.0088	0.0057	0.0103	0.0097	492.99737	646	1.00000	0.8892	0.1108	0.0000	0.0000	0.0560	0.0000	0.5554	0.0000	0.0098	0.0033	0.0130
Gene_0687	0 All_Taxa	37	0.0492	0.0248	0.0426	0.0519	0.0425	0.0516	0.0565	0.0250	0.0678	0.0410	0.0251	0.0572	0.0773	0.0365	0.0571	0.0437	0.1028	0.0395	0.0677	0.0402	0.3671	0.6329	0.5129	0.4871	0.0974	0.8017	0.1009	0.1153	0.0052	0.0043	0.0048	0.0062	0.0066	0.0068	0.0049	0.0030	0.0085	0.0046	0.0047	0.0051	0.0101	0.0048	0.0072	0.0054	0.0083	0.0033	0.0072	0.0043	0.0136	0.0136	0.0119	0.0119	0.0056	0.0085	0.0063	557.15343	684	0.99987	0.7410	0.2590	0.0000	0.0000	0.1300	0.0000	0.6084	0.0000	0.0031	0.0031	0.0062
Gene_0690	0 All_Taxa	45	0.0426	0.0709	0.0560	0.0358	0.0307	0.0456	0.0885	0.0209	0.0409	0.1076	0.0157	0.0418	0.0332	0.0283	0.0571	0.1010	0.0770	0.0275	0.0254	0.0534	0.2921	0.7079	0.6187	0.3813	0.1961	0.6611	0.1427	0.0811	0.0056	0.0038	0.0036	0.0042	0.0044	0.0044	0.0047	0.0011	0.0038	0.0054	0.0025	0.0046	0.0045	0.0016	0.0065	0.0062	0.0032	0.0027	0.0037	0.0046	0.0116	0.0116	0.0088	0.0088	0.0042	0.0077	0.0047	212.944000000001	836	1.00000	0.9670	0.0326	0.0005	0.0000	0.0239	0.0006	0.3784	0.0986	0.2887	0.3169	0.3873
Gene_0691	0 All_Taxa	53	0.0991	0.0108	0.0568	0.0480	0.0397	0.0238	0.0659	0.0014	0.0654	0.0835	0.0308	0.0394	0.0715	0.0141	0.0603	0.0693	0.0975	0.0431	0.0308	0.0492	0.3690	0.6310	0.5028	0.4972	0.1493	0.7420	0.1087	0.0991	0.0089	0.0023	0.0051	0.0046	0.0054	0.0032	0.0052	0.0014	0.0066	0.0068	0.0043	0.0046	0.0063	0.0022	0.0075	0.0060	0.0063	0.0056	0.0033	0.0032	0.0102	0.0102	0.0138	0.0138	0.0074	0.0099	0.0053	562.757329999999	988	1.00000	0.9487	0.0513	0.0000	0.0000	0.0582	0.0000	0.2817	0.0359	0.0829	0.0994	0.1354
Gene_0695	0 All_Taxa	50	0.0736	0.0200	0.0591	0.0633	0.0432	0.0291	0.0457	0.0146	0.0775	0.0537	0.0166	0.0641	0.0874	0.0234	0.0580	0.0523	0.0975	0.0420	0.0453	0.0337	0.3393	0.6607	0.5143	0.4857	0.0994	0.7842	0.1164	0.1349	0.0134	0.0042	0.0056	0.0069	0.0076	0.0054	0.0058	0.0022	0.0093	0.0071	0.0041	0.0064	0.0085	0.0041	0.0089	0.0065	0.0105	0.0068	0.0068	0.0048	0.0142	0.0142	0.0149	0.0149	0.0064	0.0138	0.0094	911.84481	931	0.66696	0.7971	0.2029	0.0000	0.0000	0.1523	0.0000	0.4306	0.0023	0.0045	0.0068	0.0068
Gene_0696	0 All_Taxa	52	0.0903	0.0268	0.0533	0.0629	0.0426	0.0318	0.0515	0.0106	0.0869	0.0499	0.0251	0.0427	0.0830	0.0237	0.0676	0.0495	0.0891	0.0372	0.0342	0.0415	0.3583	0.6417	0.5054	0.4946	0.1014	0.8064	0.0922	0.133	0.0102	0.0054	0.0056	0.0059	0.0046	0.0052	0.0075	0.0024	0.0091	0.0096	0.0042	0.0047	0.0100	0.0044	0.0079	0.0097	0.0088	0.0067	0.0056	0.0054	0.0137	0.0137	0.0139	0.0139	0.0079	0.0127	0.0101	630.949769999999	969	1.00000	0.8637	0.1363	0.0000	0.0000	0.1281	0.0000	0.3584	0.0136	0.0305	0.0305	0.0576
Gene_0703	0 All_Taxa	61	0.0471	0.0117	0.0254	0.0501	0.0375	0.0381	0.0878	0.0111	0.0466	0.1052	0.0392	0.0739	0.0934	0.0313	0.0501	0.0586	0.0991	0.0334	0.0347	0.0257	0.3070	0.6930	0.5742	0.4258	0.1931	0.6744	0.1325	0.1692	0.0106	0.0039	0.0049	0.0107	0.0083	0.0060	0.0104	0.0015	0.0090	0.0181	0.0078	0.0070	0.0145	0.0057	0.0125	0.0074	0.0116	0.0066	0.0075	0.0051	0.0149	0.0149	0.0171	0.0171	0.0134	0.0162	0.0087	588.379459999999	1140	1.00000	0.9157	0.0836	0.0007	0.0000	0.1070	0.0012	0.2020	0.0058	0.0116	0.0116	0.0407
Gene_0709	0 All_Taxa	59	0.0513	0.0133	0.0805	0.0544	0.0399	0.0338	0.0793	0.0096	0.0747	0.0518	0.0244	0.0474	0.1074	0.0275	0.0621	0.0582	0.1053	0.0310	0.0207	0.0275	0.3008	0.6992	0.5113	0.4887	0.1311	0.7634	0.1055	0.14	0.0109	0.0040	0.0076	0.0076	0.0072	0.0049	0.0075	0.0016	0.0089	0.0084	0.0065	0.0052	0.0124	0.0052	0.0096	0.0079	0.0086	0.0070	0.0050	0.0038	0.0171	0.0171	0.0122	0.0122	0.0076	0.0101	0.0070	585.055340000001	1102	1.00000	0.9062	0.0938	0.0000	0.0000	0.1102	0.0000	0.2362	0.0175	0.0349	0.0437	0.0655
Gene_0727	0 All_Taxa	50	0.0708	0.0226	0.0632	0.0562	0.0377	0.0345	0.0526	0.0108	0.0552	0.0590	0.0277	0.0590	0.0877	0.0181	0.0713	0.0684	0.1097	0.0373	0.0317	0.0265	0.3486	0.6514	0.5006	0.4994	0.1116	0.7610	0.1274	0.1122	0.0062	0.0038	0.0055	0.0048	0.0059	0.0045	0.0069	0.0024	0.0086	0.0082	0.0042	0.0062	0.0061	0.0026	0.0086	0.0060	0.0071	0.0050	0.0041	0.0051	0.0092	0.0092	0.0107	0.0107	0.0067	0.0090	0.0055	436.34388	931	1.00000	0.9077	0.0922	0.0001	0.0000	0.0863	0.0001	0.3517	0.0690	0.1509	0.1552	0.1983
Gene_0741	0 All_Taxa	40	0.0909	0.0457	0.0442	0.0443	0.0351	0.0424	0.0704	0.0162	0.0442	0.0687	0.0266	0.0474	0.0766	0.0224	0.0557	0.0563	0.1010	0.0402	0.0408	0.0312	0.3623	0.6377	0.5169	0.4831	0.1391	0.7572	0.1037	0.0987	0.0082	0.0034	0.0043	0.0039	0.0050	0.0043	0.0045	0.0025	0.0050	0.0090	0.0036	0.0054	0.0069	0.0026	0.0059	0.0070	0.0057	0.0048	0.0045	0.0026	0.0114	0.0114	0.0115	0.0115	0.0081	0.0124	0.0071	394.606279999999	741	1.00000	0.8398	0.1600	0.0002	0.0000	0.1048	0.0002	0.5201	0.0297	0.0595	0.0855	0.1078
Gene_0745	0 All_Taxa	52	0.0907	0.0273	0.0683	0.0546	0.0226	0.0298	0.0485	0.0401	0.0948	0.0397	0.0148	0.0490	0.0857	0.0425	0.0461	0.0403	0.0981	0.0385	0.0441	0.0246	0.3583	0.6417	0.4877	0.5123	0.0882	0.8225	0.0893	0.1373	0.0111	0.0059	0.0078	0.0080	0.0044	0.0056	0.0068	0.0035	0.0118	0.0060	0.0035	0.0063	0.0095	0.0052	0.0084	0.0055	0.0112	0.0056	0.0067	0.0043	0.0157	0.0157	0.0127	0.0127	0.0068	0.0099	0.0076	791.877299999999	969	0.99999	0.7567	0.2429	0.0004	0.0000	0.1827	0.0006	0.4379	0.0048	0.0048	0.0073	0.0121
Gene_0766	0 All_Taxa	49	0.0828	0.0152	0.0485	0.0463	0.0382	0.0381	0.0524	0.0193	0.0643	0.0760	0.0258	0.0633	0.0646	0.0323	0.0515	0.0693	0.0995	0.0347	0.0470	0.0309	0.3568	0.6432	0.5301	0.4699	0.1285	0.7390	0.1325	0.1408	0.0122	0.0037	0.0060	0.0073	0.0067	0.0133	0.0101	0.0017	0.0065	0.0102	0.0034	0.0053	0.0080	0.0041	0.0058	0.0126	0.0072	0.0072	0.0053	0.0041	0.0159	0.0159	0.0165	0.0165	0.0082	0.0139	0.0123	848.53789	912	0.93399	0.7216	0.2784	0.0000	0.0000	0.2417	0.0000	0.4949	0.0212	0.0308	0.0346	0.0442
Gene_0773	0 All_Taxa	56	0.0705	0.0157	0.0563	0.0534	0.0386	0.0341	0.0486	0.0228	0.0545	0.0817	0.0219	0.0671	0.0720	0.0242	0.0612	0.0709	0.0848	0.0352	0.0430	0.0435	0.3476	0.6524	0.5241	0.4759	0.1303	0.7317	0.1380	0.1084	0.0100	0.0028	0.0040	0.0058	0.0059	0.0046	0.0046	0.0029	0.0051	0.0067	0.0041	0.0062	0.0070	0.0033	0.0068	0.0071	0.0073	0.0057	0.0053	0.0034	0.0115	0.0115	0.0107	0.0107	0.0071	0.0120	0.0084	810.47289	1045	1.00000	0.7359	0.2641	0.0000	0.0000	0.2145	0.0000	0.4113	0.0023	0.0114	0.0114	0.0125
Gene_0786	0 All_Taxa	48	0.0597	0.0370	0.0576	0.0600	0.0195	0.0380	0.0587	0.0156	0.0924	0.0418	0.0245	0.0221	0.0997	0.0193	0.0780	0.0440	0.1147	0.0285	0.0430	0.0461	0.3814	0.6186	0.4612	0.5388	0.1006	0.8334	0.0660	0.1605	0.0103	0.0060	0.0072	0.0079	0.0054	0.0075	0.0068	0.0040	0.0105	0.0091	0.0068	0.0028	0.0161	0.0054	0.0150	0.0068	0.0118	0.0058	0.0093	0.0063	0.0202	0.0202	0.0151	0.0151	0.0090	0.0131	0.0073	577.673839999999	893	1.00000	0.8983	0.1015	0.0001	0.0000	0.0693	0.0002	0.3840	0.0000	0.0070	0.0140	0.0140
Gene_0787	0 All_Taxa	62	0.0532	0.0993	0.0991	0.0243	0.0366	0.0368	0.0188	0.0191	0.0701	0.0516	0.0401	0.0644	0.0197	0.0210	0.0336	0.0925	0.0308	0.0379	0.0843	0.0666	0.3278	0.6722	0.5535	0.4465	0.0704	0.7727	0.1569	0.2457	0.0149	0.0014	0.0108	0.0135	0.0148	0.0124	0.0118	0.0046	0.0162	0.0155	0.0114	0.0180	0.0111	0.0109	0.0110	0.0191	0.0097	0.0170	0.0094	0.0123	0.0206	0.0206	0.0217	0.0217	0.0140	0.0229	0.0218	604.887979999999	1159	1.00000	0.9532	0.0468	0.0000	0.0000	0.0278	0.0000	0.1558	0.0484	0.0968	0.1129	0.1935
Gene_0793	0 All_Taxa	47	0.1266	0.0655	0.0566	0.0462	0.0335	0.0437	0.0424	0.0022	0.0898	0.0444	0.0154	0.0189	0.0926	0.0104	0.0563	0.0581	0.0752	0.0218	0.0516	0.0486	0.3760	0.6240	0.4748	0.5252	0.0869	0.8362	0.0769	0.1613	0.0122	0.0080	0.0079	0.0106	0.0053	0.0065	0.0065	0.0025	0.0132	0.0076	0.0080	0.0076	0.0129	0.0054	0.0102	0.0073	0.0092	0.0063	0.0081	0.0057	0.0161	0.0161	0.0174	0.0174	0.0099	0.0134	0.0089	492.367159999999	874	1.00000	0.9420	0.0580	0.0000	0.0000	0.0200	0.0000	0.3675	0.0659	0.1209	0.1868	0.3626
Gene_0802	0 All_Taxa	45	0.0526	0.0153	0.0300	0.0554	0.0411	0.0341	0.0609	0.0060	0.0648	0.0825	0.0297	0.0728	0.0796	0.0187	0.0580	0.0785	0.1106	0.0456	0.0358	0.0281	0.3208	0.6792	0.5696	0.4304	0.1434	0.7053	0.1514	0.1517	0.0103	0.0020	0.0074	0.0086	0.0075	0.0071	0.0086	0.0016	0.0116	0.0136	0.0067	0.0090	0.0098	0.0044	0.0081	0.0069	0.0095	0.0071	0.0070	0.0049	0.0146	0.0146	0.0142	0.0142	0.0123	0.0137	0.0096	685.52677	836	0.99995	0.8966	0.1034	0.0000	0.0000	0.0803	0.0000	0.4236	0.0051	0.0359	0.0513	0.0667
Gene_0806	0 All_Taxa	60	0.0548	0.0774	0.0326	0.0561	0.0536	0.0462	0.0522	0.0095	0.0488	0.0512	0.0263	0.0663	0.0665	0.0362	0.0443	0.0799	0.0459	0.0586	0.0384	0.0552	0.2743	0.7257	0.6265	0.3735	0.1034	0.7504	0.1462	0.1671	0.0111	0.0055	0.0100	0.0098	0.0098	0.0042	0.0109	0.0010	0.0137	0.0110	0.0060	0.0090	0.0084	0.0076	0.0080	0.0110	0.0065	0.0111	0.0047	0.0077	0.0147	0.0147	0.0139	0.0139	0.0117	0.0217	0.0131	410.450390000001	1121	1.00000	0.9443	0.0557	0.0000	0.0000	0.0523	0.0000	0.1906	0.0714	0.1071	0.1250	0.1875
Gene_0807	0 All_Taxa	63	0.0956	0.0032	0.0707	0.0601	0.0585	0.0103	0.0699	0.0023	0.0527	0.1207	0.0148	0.0473	0.0665	0.0206	0.0580	0.0772	0.0743	0.0691	0.0048	0.0233	0.2731	0.7269	0.5896	0.4104	0.1906	0.6849	0.1244	0.1964	0.0161	0.0040	0.0128	0.0127	0.0107	0.0008	0.0113	0.0031	0.0122	0.0148	0.0078	0.0101	0.0126	0.0060	0.0147	0.0119	0.0110	0.0135	0.0052	0.0053	0.0194	0.0194	0.0272	0.0272	0.0121	0.0205	0.0126	604.636589999999	1178	1.00000	0.9875	0.0125	0.0000	0.0000	0.0189	0.0000	0.1113	0.0100	0.2100	0.2200	0.3500
Gene_0808	0 All_Taxa	50	0.0542	0.0125	0.0305	0.0439	0.0340	0.0710	0.0669	0.0081	0.0534	0.0716	0.0205	0.0566	0.0624	0.0273	0.0555	0.0757	0.1056	0.0504	0.0601	0.0397	0.3437	0.6563	0.5634	0.4366	0.1386	0.7291	0.1323	0.128	0.0080	0.0038	0.0043	0.0071	0.0066	0.0059	0.0093	0.0021	0.0066	0.0069	0.0048	0.0064	0.0087	0.0053	0.0094	0.0075	0.0081	0.0062	0.0066	0.0040	0.0124	0.0124	0.0137	0.0137	0.0110	0.0171	0.0087	695.523839999998	931	1.00000	0.8758	0.1242	0.0000	0.0000	0.1074	0.0000	0.3744	0.0000	0.0195	0.0293	0.0489
Gene_0813	0 All_Taxa	52	0.0569	0.0264	0.0421	0.0549	0.0318	0.0289	0.0549	0.0082	0.0618	0.0455	0.0247	0.0525	0.0825	0.0244	0.0612	0.0607	0.1189	0.0337	0.0659	0.0640	0.3998	0.6002	0.4756	0.5244	0.1004	0.7865	0.1132	0.1352	0.0079	0.0052	0.0056	0.0076	0.0057	0.0042	0.0088	0.0020	0.0105	0.0063	0.0051	0.0069	0.0079	0.0049	0.0108	0.0084	0.0098	0.0044	0.0079	0.0055	0.0126	0.0126	0.0153	0.0153	0.0069	0.0128	0.0089	709.888370000001	969	1.00000	0.8689	0.1310	0.0001	0.0000	0.1222	0.0001	0.3545	0.0034	0.0103	0.0138	0.0345
Gene_0819	0 All_Taxa	50	0.0562	0.0294	0.0330	0.0598	0.0417	0.0342	0.0710	0.0064	0.0772	0.0584	0.0238	0.0486	0.0680	0.0190	0.0634	0.0643	0.1120	0.0369	0.0417	0.0550	0.3584	0.6416	0.5406	0.4594	0.1295	0.7576	0.1129	0.1607	0.0148	0.0056	0.0050	0.0084	0.0075	0.0068	0.0074	0.0016	0.0102	0.0100	0.0050	0.0071	0.0107	0.0060	0.0123	0.0066	0.0123	0.0079	0.0072	0.0085	0.0178	0.0178	0.0179	0.0179	0.0077	0.0112	0.0071	694.01288	931	1.00000	0.9015	0.0985	0.0000	0.0000	0.0953	0.0000	0.3561	0.0000	0.0000	0.0000	0.0000
Gene_0822	0 All_Taxa	62	0.0675	0.0140	0.0329	0.0281	0.0559	0.0243	0.0855	0.0510	0.0666	0.0549	0.0366	0.0738	0.0495	0.0248	0.0568	0.0541	0.0578	0.0444	0.0435	0.0779	0.3911	0.6089	0.5265	0.4735	0.1404	0.7316	0.1279	0.1832	0.0102	0.0049	0.0077	0.0108	0.0100	0.0057	0.0104	0.0079	0.0114	0.0132	0.0075	0.0094	0.0128	0.0057	0.0097	0.0098	0.0089	0.0090	0.0082	0.0097	0.0170	0.0170	0.0149	0.0149	0.0121	0.0170	0.0110	622.933509999999	1159	1.00000	0.8959	0.1041	0.0000	0.0000	0.1039	0.0000	0.2065	0.0125	0.0250	0.0187	0.0312
Gene_0834	0 All_Taxa	50	0.0996	0.0274	0.0996	0.0499	0.0258	0.0304	0.0458	0.0117	0.0627	0.0478	0.0201	0.0475	0.0853	0.0298	0.0641	0.0336	0.1172	0.0228	0.0350	0.0440	0.3917	0.6083	0.4234	0.5766	0.0936	0.8253	0.0810	0.1577	0.0143	0.0064	0.0091	0.0094	0.0065	0.0061	0.0066	0.0030	0.0117	0.0078	0.0069	0.0062	0.0093	0.0053	0.0123	0.0067	0.0087	0.0073	0.0080	0.0057	0.0184	0.0184	0.0157	0.0157	0.0079	0.0127	0.0076	634.678090000001	931	1.00000	0.8382	0.1618	0.0000	0.0000	0.1297	0.0000	0.4013	0.0102	0.0305	0.0305	0.0558
Gene_0835	0 All_Taxa	37	0.0986	0.0174	0.0718	0.0715	0.0126	0.0381	0.0436	0.0208	0.0810	0.0429	0.0352	0.0258	0.0877	0.0108	0.0672	0.0323	0.1066	0.0430	0.0430	0.0502	0.4215	0.5785	0.4190	0.5810	0.0865	0.8554	0.0581	0.0916	0.0075	0.0030	0.0041	0.0048	0.0032	0.0030	0.0060	0.0026	0.0073	0.0047	0.0050	0.0020	0.0070	0.0030	0.0069	0.0031	0.0070	0.0039	0.0040	0.0036	0.0099	0.0099	0.0068	0.0068	0.0039	0.0055	0.0035	426.5701	684	1.00000	0.9203	0.0797	0.0000	0.0000	0.0539	0.0000	0.5135	0.0172	0.0687	0.1030	0.1931
