gene_id	tree_supported	tr1_log-likelihood	tr2_log-likelihood	tr3_log-likelihood
V2META14394-42-Calc_Hmm10-BMGE05	tr1	-4333.871815	-4333.939254	-4337.439698
V2META14399-42-Calc_Hmm10-BMGE05	tr1	-5233.132314	-5235.340954	-5234.825369
V2META14403-42-Calc_Hmm10-BMGE05	tr3	-6879.378006	-6879.287121	-6877.860019
V2META14406-42-Calc_Hmm10-BMGE05	tr2	-17225.607438	-17221.763461	-17227.138886
V2META14408-42-Calc_Hmm10-BMGE05	tr3	-12659.654684	-12658.496624	-12657.987166
V2META14412-42-Calc_Hmm10-BMGE05	tr2	-6946.004645	-6945.211213	-6945.890887
V2META14413-42-Calc_Hmm10-BMGE05	tr2	-10303.302233	-10298.508249	-10303.885706
V2META14417-42-Calc_Hmm10-BMGE05	tr2	-4199.010398	-4197.537215	-4198.241437
V2META14419-42-Calc_Hmm10-BMGE05	tr3	-9421.977392	-9421.519352	-9420.430718
V2META14421-42-Calc_Hmm10-BMGE05	tr1	-4490.58757	-4491.615323	-4491.179192
V2META14423-42-Calc_Hmm10-BMGE05	tr1	-8068.119907	-8069.060733	-8068.85200600001
V2META14430-42-Calc_Hmm10-BMGE05	tr3	-4969.385655	-4968.897381	-4967.587395
V2META14436-42-Calc_Hmm10-BMGE05	tr1	-8632.459556	-8633.520583	-8632.921001
V2META14437-42-Calc_Hmm10-BMGE05	tr2	-7956.999459	-7955.644677	-7957.52323
V2META14440-42-Calc_Hmm10-BMGE05	tr1	-6033.226988	-6037.811632	-6039.034571
V2META14445-42-Calc_Hmm10-BMGE05	tr1	-5393.32333	-5395.471374	-5395.542806
V2META14446-42-Calc_Hmm10-BMGE05	tr1	-4962.427108	-4963.310244	-4962.647334
V2META14448-42-Calc_Hmm10-BMGE05	tr1	-9457.057767	-9459.349383	-9460.068413
V2META14450-42-Calc_Hmm10-BMGE05	tr2	-6969.8807	-6966.456154	-6971.081055
V2META14451-42-Calc_Hmm10-BMGE05	tr3	-5641.106399	-5642.25483	-5638.385636
V2META14464-42-Calc_Hmm10-BMGE05	tr3	-12327.039289	-12328.304946	-12323.893757
V2META14466-42-Calc_Hmm10-BMGE05	tr1	-9186.661137	-9188.717695	-9186.989042
V2META14473-42-Calc_Hmm10-BMGE05	tr2	-6136.556714	-6135.613139	-6135.757996
V2META14480-42-Calc_Hmm10-BMGE05	tr2	-9313.777465	-9312.41025199999	-9312.929481
V2META14482-42-Calc_Hmm10-BMGE05	tr3	-6588.145256	-6588.714494	-6588.05484
V2META14485-42-Calc_Hmm10-BMGE05	tr3	-17766.604286	-17766.88293	-17762.08181
V2META14489-42-Calc_Hmm10-BMGE05	tr3	-9986.038708	-9984.647947	-9983.552929
V2META14490-42-Calc_Hmm10-BMGE05	tr2	-4014.780731	-4014.624607	-4014.910307
V2META14492-42-Calc_Hmm10-BMGE05	tr1	-7552.936172	-7554.544203	-7553.464962
V2META14497-42-Calc_Hmm10-BMGE05	tr2	-5493.628454	-5491.246736	-5493.024632
V2META14498-42-Calc_Hmm10-BMGE05	tr2	-10056.391456	-10054.158169	-10057.36194
V2META14499-42-Calc_Hmm10-BMGE05	tr2	-3340.48598	-3338.56603	-3340.326881
V2META14501-42-Calc_Hmm10-BMGE05	tr3	-8356.67155	-8357.819908	-8355.894466
V2META14502-42-Calc_Hmm10-BMGE05	tr2	-9634.154412	-9632.868529	-9635.04586900001
V2META14503-42-Calc_Hmm10-BMGE05	tr2	-7894.930398	-7892.44472	-7894.07977600001
V2META14504-42-Calc_Hmm10-BMGE05	tr1	-10354.709108	-10359.417565	-10359.061433
V2META14506-42-Calc_Hmm10-BMGE05	tr2	-5144.256448	-5142.284311	-5142.616833
V2META14507-42-Calc_Hmm10-BMGE05	tr1	-9864.563561	-9864.917716	-9864.903136
V2META14509-42-Calc_Hmm10-BMGE05	tr1	-7617.711619	-7618.478	-7617.79837999999
V2META14511-42-Calc_Hmm10-BMGE05	tr2	-4933.644819	-4933.073618	-4933.974398
V2META14513-42-Calc_Hmm10-BMGE05	tr2	-5444.206541	-5443.160943	-5444.130746
V2META14523-42-Calc_Hmm10-BMGE05	tr2	-14936.175293	-14932.465268	-14934.533105
V2META14524-42-Calc_Hmm10-BMGE05	tr3	-11417.544481	-11415.905972	-11413.578923
V2META14527-42-Calc_Hmm10-BMGE05	tr1	-6325.444786	-6325.892268	-6326.877715
V2META14530-42-Calc_Hmm10-BMGE05	tr2	-8288.163361	-8286.085266	-8286.444891
V2META14531-42-Calc_Hmm10-BMGE05	tr2	-7325.415322	-7322.999058	-7323.033405
V2META14532-42-Calc_Hmm10-BMGE05	tr2	-6066.225374	-6065.150857	-6065.413121
V2META14533-42-Calc_Hmm10-BMGE05	tr1	-9703.77779899999	-9706.430371	-9704.849754
V2META14537-42-Calc_Hmm10-BMGE05	tr2	-3840.519627	-3838.271914	-3840.050758
V2META14538-42-Calc_Hmm10-BMGE05	tr3	-8087.286467	-8087.382044	-8087.062469
V2META14543-42-Calc_Hmm10-BMGE05	tr1	-8300.015286	-8301.618375	-8301.649336
V2META14544-42-Calc_Hmm10-BMGE05	tr3	-9431.864176	-9433.089022	-9430.368465
V2META14546-42-Calc_Hmm10-BMGE05	tr2	-7790.177363	-7788.832817	-7789.301373
V2META14547-42-Calc_Hmm10-BMGE05	tr1	-14605.454811	-14610.204646	-14608.189209
V2META14550-42-Calc_Hmm10-BMGE05	tr1	-5407.8514	-5409.449054	-5409.462557
V2META14554-42-Calc_Hmm10-BMGE05	tr2	-8194.73693700001	-8188.092549	-8195.190096
V2META14555-42-Calc_Hmm10-BMGE05	tr2	-10952.077686	-10948.989318	-10955.206015
V2META14559-42-Calc_Hmm10-BMGE05	tr2	-10455.265707	-10452.914136	-10457.078976
V2META14560-42-Calc_Hmm10-BMGE05	tr3	-15626.470354	-15626.620715	-15625.018716
V2META14562-42-Calc_Hmm10-BMGE05	tr3	-11412.0389	-11412.888379	-11411.957012
V2META14565-42-Calc_Hmm10-BMGE05	tr2	-6839.221299	-6834.988274	-6838.582402
V2META14568-42-Calc_Hmm10-BMGE05	tr3	-5213.124188	-5214.003596	-5210.787154
V2META14570-42-Calc_Hmm10-BMGE05	tr1	-9587.696268	-9588.523338	-9589.002534
V2META14571-42-Calc_Hmm10-BMGE05	tr2	-7319.720674	-7317.145419	-7320.707639
V2META14574-42-Calc_Hmm10-BMGE05	tr1	-3985.212406	-3988.03842	-3987.05131
V2META14582-42-Calc_Hmm10-BMGE05	tr2	-5194.7863	-5189.663466	-5194.63356
V2META14583-42-Calc_Hmm10-BMGE05	tr3	-5228.151323	-5228.961648	-5227.334144
V2META14584-42-Calc_Hmm10-BMGE05	tr2	-5341.318115	-5339.800502	-5341.685302
V2META14585-42-Calc_Hmm10-BMGE05	tr3	-5454.151349	-5453.962592	-5452.029786
V2META14586-42-Calc_Hmm10-BMGE05	tr3	-15625.64941	-15625.744659	-15625.170233
V2META14587-42-Calc_Hmm10-BMGE05	tr2	-5759.600745	-5759.073619	-5759.615633
V2META14589-42-Calc_Hmm10-BMGE05	tr2	-13832.375032	-13824.620447	-13829.886383
V2META14590-42-Calc_Hmm10-BMGE05	tr1	-10254.457119	-10254.978642	-10254.696476
V2META14594-42-Calc_Hmm10-BMGE05	tr2	-9023.51004700001	-9020.818862	-9022.65497000001
V2META14599-42-Calc_Hmm10-BMGE05	tr2	-6596.28854	-6591.847079	-6597.233014
V2META14600-42-Calc_Hmm10-BMGE05	tr1	-3934.272148	-3942.983933	-3936.294562
V2META14601-42-Calc_Hmm10-BMGE05	tr2	-21786.236286	-21762.93477	-21784.801598
V2META14602-42-Calc_Hmm10-BMGE05	tr2	-8308.254043	-8306.964267	-8309.404849
V2META14604-42-Calc_Hmm10-BMGE05	tr3	-5929.05759	-5932.157069	-5927.95432
V2META14605-42-Calc_Hmm10-BMGE05	tr2	-8098.076192	-8091.429536	-8098.598096
V2META14606-42-Calc_Hmm10-BMGE05	tr1	-5903.209083	-5906.136613	-5903.464196
V2META14609-42-Calc_Hmm10-BMGE05	tr1	-11237.977091	-11239.213267	-11238.821365
V2META14612-42-Calc_Hmm10-BMGE05	tr2	-11337.946846	-11336.190255	-11337.660765
V2META14614-42-Calc_Hmm10-BMGE05	tr2	-11117.847086	-11116.43829	-11117.696088
V2META14615-42-Calc_Hmm10-BMGE05	tr2	-4969.754538	-4960.307715	-4969.997724
V2META14616-42-Calc_Hmm10-BMGE05	tr1	-6175.746111	-6178.896685	-6175.996728
V2META14619-42-Calc_Hmm10-BMGE05	tr2	-10512.148928	-10508.567525	-10511.87951
V2META14628-42-Calc_Hmm10-BMGE05	tr2	-13256.369845	-13248.610571	-13257.653389
V2META14668-42-Calc_Hmm10-BMGE05	tr1	-9882.910926	-9886.081908	-9884.510967
V2META14671-42-Calc_Hmm10-BMGE05	tr2	-15891.464742	-15888.747003	-15890.006956
V2META14672-42-Calc_Hmm10-BMGE05	tr3	-22637.293093	-22639.000607	-22636.77709
V2META14673-42-Calc_Hmm10-BMGE05	tr2	-9676.788226	-9675.62463400001	-9678.73427800001
V2META14675-42-Calc_Hmm10-BMGE05	tr2	-13655.203075	-13643.561263	-13657.897555
V2META14680-42-Calc_Hmm10-BMGE05	tr2	-3666.473493	-3664.007082	-3666.61061
V2META14698-42-Calc_Hmm10-BMGE05	tr2	-9244.47572	-9236.163162	-9244.956309
V2META14701-42-Calc_Hmm10-BMGE05	tr2	-14037.056421	-14030.644417	-14039.230439
V2META14718-42-Calc_Hmm10-BMGE05	tr2	-7079.324924	-7078.889637	-7080.641292
V2META14725-42-Calc_Hmm10-BMGE05	tr2	-12483.958824	-12480.548985	-12483.23141
V2META14735-42-Calc_Hmm10-BMGE05	tr2	-5038.840576	-5038.330892	-5038.721002
V2META14736-42-Calc_Hmm10-BMGE05	tr2	-13367.626519	-13359.398742	-13367.390669
V2META14746-42-Calc_Hmm10-BMGE05	tr3	-5218.078135	-5217.576289	-5216.573117
V2META14755-42-Calc_Hmm10-BMGE05	tr3	-8275.023214	-8277.314918	-8274.542186
V2META14756-42-Calc_Hmm10-BMGE05	tr2	-6722.285433	-6720.186162	-6722.924194
V2META14757-42-Calc_Hmm10-BMGE05	tr2	-14091.202326	-14087.105061	-14090.224868
V2META14759-42-Calc_Hmm10-BMGE05	tr2	-10843.360307	-10839.946098	-10843.44175
V2META14760-42-Calc_Hmm10-BMGE05	tr1	-6808.11435	-6808.549827	-6808.211286
V2META14766-42-Calc_Hmm10-BMGE05	tr2	-5660.339213	-5658.796598	-5659.32032
V2META14767-42-Calc_Hmm10-BMGE05	tr2	-7828.722806	-7822.866458	-7828.518198
V2META14775-42-Calc_Hmm10-BMGE05	tr2	-4383.214218	-4375.591966	-4384.178509
V2META14776-42-Calc_Hmm10-BMGE05	tr2	-6692.483372	-6689.558279	-6690.647955
V2META14779-42-Calc_Hmm10-BMGE05	tr2	-6107.543822	-6106.662193	-6107.31800599999
V2META14784-42-Calc_Hmm10-BMGE05	tr2	-9053.96433700001	-9051.13426500001	-9051.51217
V2META14788-42-Calc_Hmm10-BMGE05	tr1	-4604.216041	-4609.620488	-4607.740971
V2META14789-42-Calc_Hmm10-BMGE05	tr2	-7323.3812	-7321.941987	-7323.643655
V2META14791-42-Calc_Hmm10-BMGE05	tr3	-5816.969558	-5820.160432	-5811.483786
V2META14800-42-Calc_Hmm10-BMGE05	tr2	-9498.43620099999	-9492.962994	-9498.596142
V2META14805-42-Calc_Hmm10-BMGE05	tr2	-12157.111495	-12148.601658	-12156.582362
V2META14806-42-Calc_Hmm10-BMGE05	tr3	-8995.287943	-8995.810075	-8992.60544
V2META14808-42-Calc_Hmm10-BMGE05	tr2	-8434.76444699999	-8431.612423	-8437.725834
V2META14810-42-Calc_Hmm10-BMGE05	tr2	-14079.474594	-14073.658016	-14078.789996
V2META14818-42-Calc_Hmm10-BMGE05	tr2	-11822.214869	-11811.701765	-11821.86726
V2META14820-42-Calc_Hmm10-BMGE05	tr1	-19262.598499	-19263.96473	-19263.719217
V2META14828-42-Calc_Hmm10-BMGE05	tr2	-12217.740402	-12214.378852	-12216.845009
V2META14830-42-Calc_Hmm10-BMGE05	tr2	-4397.565349	-4396.730482	-4397.060681
V2META14831-42-Calc_Hmm10-BMGE05	tr2	-6617.470895	-6614.880702	-6618.429471
V2META14832-42-Calc_Hmm10-BMGE05	tr3	-9181.882213	-9181.734677	-9180.540582
V2META14838-42-Calc_Hmm10-BMGE05	tr1	-4663.862143	-4664.727542	-4663.927593
V2META14841-42-Calc_Hmm10-BMGE05	tr2	-9435.019377	-9434.340888	-9435.395181
V2META14844-42-Calc_Hmm10-BMGE05	tr1	-6512.198424	-6513.212386	-6512.688534
V2META14845-42-Calc_Hmm10-BMGE05	tr1	-5814.140875	-5817.083263	-5816.672808
V2META14853-42-Calc_Hmm10-BMGE05	tr2	-9500.180771	-9498.113241	-9500.257971
V2META14859-42-Calc_Hmm10-BMGE05	tr2	-14261.240124	-14260.902253	-14262.513114
V2META14863-42-Calc_Hmm10-BMGE05	tr1	-6033.975864	-6035.754206	-6036.939616
V2META14866-2-42-Calc_Hmm10-BMGE05	tr1	-13355.238001	-13355.447956	-13355.251887
V2META14870-42-Calc_Hmm10-BMGE05	tr1	-5723.101388	-5726.119067	-5724.198105
V2META14875-42-Calc_Hmm10-BMGE05	tr2	-10819.482745	-10814.406843	-10820.247088
V2META14876-42-Calc_Hmm10-BMGE05	tr1	-6310.626125	-6312.158356	-6311.288411
V2META14882-42-Calc_Hmm10-BMGE05	tr1	-14630.926841	-14631.53076	-14631.580293
V2META14886-42-Calc_Hmm10-BMGE05	tr2	-7446.46491	-7444.823904	-7447.199346
V2META14888-42-Calc_Hmm10-BMGE05	tr1	-6394.79150400001	-6394.963235	-6395.678498
V2META14889-42-Calc_Hmm10-BMGE05	tr1	-11236.490811	-11237.405643	-11238.100074
V2META14890-42-Calc_Hmm10-BMGE05	tr2	-6268.723346	-6266.438254	-6268.801896
V2META14894-42-Calc_Hmm10-BMGE05	tr2	-19504.649646	-19500.022691	-19504.729046
V2META14895-42-Calc_Hmm10-BMGE05	tr3	-6980.027389	-6980.255047	-6978.397326
V2META14897-42-Calc_Hmm10-BMGE05	tr2	-8942.906462	-8935.271866	-8942.133436
V2META14898-42-Calc_Hmm10-BMGE05	tr2	-5980.662658	-5979.764351	-5981.466276
V2META14899-42-Calc_Hmm10-BMGE05	tr2	-14985.612609	-14977.087915	-14984.777063
V2META14900-42-Calc_Hmm10-BMGE05	tr1	-4021.929711	-4023.032984	-4022.566091
V2META14903-42-Calc_Hmm10-BMGE05	tr3	-8632.993631	-8633.778096	-8630.311108
V2META14909-42-Calc_Hmm10-BMGE05	tr1	-6164.185013	-6164.405986	-6164.361291
V2META14914-42-Calc_Hmm10-BMGE05	tr2	-7319.080604	-7318.640805	-7319.425033
V2META14915-42-Calc_Hmm10-BMGE05	tr1	-13058.028719	-13058.571681	-13059.594703
V2META14916-42-Calc_Hmm10-BMGE05	tr1	-6523.284366	-6525.633265	-6525.709362
V2META14917-42-Calc_Hmm10-BMGE05	tr1	-13858.06001	-13862.505251	-13858.229626
V2META14918-42-Calc_Hmm10-BMGE05	tr2	-8291.851982	-8289.276175	-8290.452526
V2META14919-42-Calc_Hmm10-BMGE05	tr2	-12754.97916	-12751.095106	-12754.198159
V2META14921-42-Calc_Hmm10-BMGE05	tr2	-5779.759553	-5775.255803	-5778.576961
V2META14923-42-Calc_Hmm10-BMGE05	tr1	-5519.811562	-5524.547935	-5521.236183
V2META14928-42-Calc_Hmm10-BMGE05	tr1	-6605.435166	-6607.096315	-6606.333621
V2META14933-42-Calc_Hmm10-BMGE05	tr2	-7732.338154	-7731.037344	-7732.111805
V2META14934-42-Calc_Hmm10-BMGE05	tr1	-5273.854106	-5274.309846	-5273.972494
V2META14936-42-Calc_Hmm10-BMGE05	tr2	-5573.024381	-5570.116103	-5570.861651
V2META14937-42-Calc_Hmm10-BMGE05	tr2	-8663.918402	-8662.305137	-8663.21598200001
V2META14938-42-Calc_Hmm10-BMGE05	tr3	-9356.654244	-9358.72962	-9354.901734
V2META14940-42-Calc_Hmm10-BMGE05	tr2	-7165.873853	-7165.016839	-7165.837645
V2META14941-42-Calc_Hmm10-BMGE05	tr2	-10342.700038	-10339.924932	-10342.507381
V2META14945-42-Calc_Hmm10-BMGE05	tr2	-5776.377086	-5775.145121	-5776.298597
V2META14946-42-Calc_Hmm10-BMGE05	tr2	-8129.933922	-8128.279778	-8129.804032
V2META14948-42-Calc_Hmm10-BMGE05	tr2	-6325.499487	-6323.138873	-6326.059313
V2META14952-42-Calc_Hmm10-BMGE05	tr1	-5739.635024	-5743.20825	-5743.442738
V2META14953-42-Calc_Hmm10-BMGE05	tr2	-5598.352115	-5595.607131	-5598.392455
V2META14955-42-Calc_Hmm10-BMGE05	tr3	-8097.104054	-8096.691314	-8096.055696
V2META14956-42-Calc_Hmm10-BMGE05	tr2	-8191.923039	-8185.274126	-8190.906834
V2META14957-42-Calc_Hmm10-BMGE05	tr1	-9986.178639	-9988.382689	-9988.700398
V2META14964-42-Calc_Hmm10-BMGE05	tr3	-8002.499645	-8005.162141	-8001.24366600001
V2META14972-42-Calc_Hmm10-BMGE05	tr1	-5562.282059	-5564.994182	-5564.150409
V2META14974-42-Calc_Hmm10-BMGE05	tr2	-8355.35321900001	-8351.267177	-8359.363621
V2META14975-42-Calc_Hmm10-BMGE05	tr1	-6137.819542	-6138.758656	-6139.601733
V2META14976-42-Calc_Hmm10-BMGE05	tr2	-5208.257688	-5206.616355	-5208.617736
V2META14978-42-Calc_Hmm10-BMGE05	tr2	-6255.97096	-6254.716503	-6254.752238
V2META14979-42-Calc_Hmm10-BMGE05	tr2	-5352.964325	-5349.132933	-5352.668214
V2META14982-42-Calc_Hmm10-BMGE05	tr2	-5880.553993	-5878.17804	-5879.562825
V2META14986-42-Calc_Hmm10-BMGE05	tr3	-7969.113994	-7970.81340800001	-7968.847145
V2META14987-42-Calc_Hmm10-BMGE05	tr2	-11929.678472	-11926.702767	-11929.549385
V2META14999-42-Calc_Hmm10-BMGE05	tr2	-9160.355724	-9159.67310899999	-9160.259749
V2META15030-42-Calc_Hmm10-BMGE05	tr1	-4195.964715	-4198.101115	-4198.190276
V2META15039-42-Calc_Hmm10-BMGE05	tr2	-5058.237076	-5053.930484	-5056.901749
V2META15040-42-Calc_Hmm10-BMGE05	tr1	-5042.288774	-5042.938046	-5042.47948
V2META15044-42-Calc_Hmm10-BMGE05	tr2	-10435.46399	-10431.28043	-10437.461383
V2META15045-42-Calc_Hmm10-BMGE05	tr2	-10160.08487	-10158.381728	-10159.26592
V2META15048-42-Calc_Hmm10-BMGE05	tr1	-6092.048343	-6094.332276	-6092.938562
V2META15050-42-Calc_Hmm10-BMGE05	tr2	-7558.18433400001	-7553.068173	-7557.85336
V2META15084-42-Calc_Hmm10-BMGE05	tr3	-12201.763421	-12201.464916	-12199.886127
V2META15120-42-Calc_Hmm10-BMGE05	tr2	-5405.885081	-5404.430764	-5406.002953
V2META15121-42-Calc_Hmm10-BMGE05	tr3	-6191.236727	-6190.225743	-6189.444503
V2META15123-42-Calc_Hmm10-BMGE05	tr2	-4766.800938	-4765.287331	-4766.249073
V2META15136-42-Calc_Hmm10-BMGE05	tr2	-7082.140547	-7080.515472	-7085.023198
V2META15137-42-Calc_Hmm10-BMGE05	tr2	-8861.211159	-8858.127994	-8861.806662
V2META15144-42-Calc_Hmm10-BMGE05	tr2	-8091.25736	-8088.058616	-8092.760449
V2META15146-42-Calc_Hmm10-BMGE05	tr2	-6314.806769	-6313.16343	-6314.794105
V2META15149-42-Calc_Hmm10-BMGE05	tr3	-6984.250922	-6985.010172	-6982.476843
V2META15158-42-Calc_Hmm10-BMGE05	tr2	-6613.038681	-6610.420648	-6613.928631
V2META15160-42-Calc_Hmm10-BMGE05	tr2	-5975.82871	-5975.166697	-5975.278635
V2META15173-42-Calc_Hmm10-BMGE05	tr2	-20587.695505	-20583.571873	-20587.931417
V2META15191-42-Calc_Hmm10-BMGE05	tr2	-8155.966744	-8154.0379	-8154.80039
V2META15192-42-Calc_Hmm10-BMGE05	tr2	-20665.525563	-20658.406519	-20665.407069
V2META15196-42-Calc_Hmm10-BMGE05	tr2	-5689.942556	-5682.624465	-5688.776772
V2META15198-42-Calc_Hmm10-BMGE05	tr2	-5813.309297	-5808.384188	-5813.363825
V2META15211-42-Calc_Hmm10-BMGE05	tr1	-11073.612462	-11074.366765	-11076.996418
V2META15216-42-Calc_Hmm10-BMGE05	tr2	-7959.531924	-7956.393795	-7957.420289
V2META15218-42-Calc_Hmm10-BMGE05	tr2	-4870.794178	-4866.284101	-4871.416862
V2META15223-42-Calc_Hmm10-BMGE05	tr3	-10606.225541	-10605.231043	-10601.683354
V2META15225-42-Calc_Hmm10-BMGE05	tr3	-15160.272978	-15160.932887	-15157.739536
V2META15228-42-Calc_Hmm10-BMGE05	tr2	-10751.056927	-10745.21328	-10751.386703
V2META15231-42-Calc_Hmm10-BMGE05	tr2	-8134.190136	-8130.29423	-8131.60556
V2META15237-42-Calc_Hmm10-BMGE05	tr3	-5723.337484	-5724.323142	-5722.768926
V2META15238-42-Calc_Hmm10-BMGE05	tr2	-11543.671566	-11539.486568	-11542.6361
V2META15241-42-Calc_Hmm10-BMGE05	tr1	-8327.540371	-8331.625381	-8328.40431
V2META15245-42-Calc_Hmm10-BMGE05	tr2	-9820.62166500001	-9815.10455600001	-9821.480307
V2META15260-42-Calc_Hmm10-BMGE05	tr1	-8007.776349	-8009.333197	-8007.98874400001
V2META15263-42-Calc_Hmm10-BMGE05	tr2	-8632.22323699999	-8628.534525	-8631.970515
V2META15266-42-Calc_Hmm10-BMGE05	tr2	-4362.347113	-4360.199833	-4362.41369
V2META15267-42-Calc_Hmm10-BMGE05	tr2	-7282.303631	-7276.768839	-7282.640382
V2META15275-42-Calc_Hmm10-BMGE05	tr3	-5230.109612	-5232.900297	-5228.894355
V2META15287-42-Calc_Hmm10-BMGE05	tr1	-7685.668339	-7689.994206	-7688.557497
V2META15291-42-Calc_Hmm10-BMGE05	tr3	-5448.070052	-5449.462954	-5447.994592
V2META15292-42-Calc_Hmm10-BMGE05	tr2	-5054.729081	-5052.590773	-5053.301418
V2META15296-42-Calc_Hmm10-BMGE05	tr2	-5730.135169	-5727.044399	-5730.942793
V2META15298-42-Calc_Hmm10-BMGE05	tr3	-5274.604963	-5274.428651	-5271.852761
V2META15299-42-Calc_Hmm10-BMGE05	tr1	-6804.976376	-6805.23961799999	-6805.120873
V2META15306-42-Calc_Hmm10-BMGE05	tr2	-11947.54436	-11944.870263	-11947.934858
V2META15314-42-Calc_Hmm10-BMGE05	tr1	-7140.808604	-7141.697558	-7141.643833
V2META15321-42-Calc_Hmm10-BMGE05	tr3	-7007.49139	-7007.232004	-7006.249895
V2META15322-42-Calc_Hmm10-BMGE05	tr3	-4887.503539	-4886.928761	-4884.958791
V2META15326-42-Calc_Hmm10-BMGE05	tr3	-4854.233335	-4853.429927	-4851.663823
V2META15328-42-Calc_Hmm10-BMGE05	tr3	-4081.776896	-4081.950293	-4080.157528
V2META15329-42-Calc_Hmm10-BMGE05	tr2	-7512.564544	-7509.461796	-7512.863741
V2META15330-42-Calc_Hmm10-BMGE05	tr2	-7942.554734	-7941.827472	-7943.438614
V2META15333-42-Calc_Hmm10-BMGE05	tr2	-6353.598927	-6344.465637	-6353.956671
V2META15341-42-Calc_Hmm10-BMGE05	tr1	-4674.165957	-4676.319571	-4675.280828
V2META15342-42-Calc_Hmm10-BMGE05	tr1	-6665.230409	-6668.249755	-6667.668849
V2META15344-42-Calc_Hmm10-BMGE05	tr2	-6538.939874	-6536.646217	-6538.68368
V2META15346-42-Calc_Hmm10-BMGE05	tr2	-5758.032932	-5757.695356	-5758.747817
V2META15351-42-Calc_Hmm10-BMGE05	tr3	-6231.77096	-6233.420492	-6230.353606
V2META15352-42-Calc_Hmm10-BMGE05	tr3	-10089.847903	-10090.552747	-10089.23359
V2META15354-42-Calc_Hmm10-BMGE05	tr1	-10122.93951	-10124.958955	-10124.470507
V2META15356-42-Calc_Hmm10-BMGE05	tr1	-8516.779442	-8517.404076	-8517.505325
V2META15361-42-Calc_Hmm10-BMGE05	tr1	-5202.275712	-5205.646497	-5203.808042
V2META15366-42-Calc_Hmm10-BMGE05	tr3	-9044.430473	-9043.432406	-9041.98518100001
V2META15367-42-Calc_Hmm10-BMGE05	tr1	-9337.132521	-9339.779713	-9337.234815
V2META15368-42-Calc_Hmm10-BMGE05	tr2	-7775.879239	-7771.915074	-7773.860739
V2META15377-42-Calc_Hmm10-BMGE05	tr2	-5580.510112	-5578.407979	-5579.69747
V2META15379-42-Calc_Hmm10-BMGE05	tr2	-5907.940117	-5906.558346	-5908.680484
V2META15389-42-Calc_Hmm10-BMGE05	tr1	-8181.77971199999	-8184.287456	-8185.533524
V2META15413-42-Calc_Hmm10-BMGE05	tr2	-7923.819708	-7920.438238	-7924.892524
V2META15421-42-Calc_Hmm10-BMGE05	tr3	-3331.490818	-3331.764353	-3331.138113
V2META15423-42-Calc_Hmm10-BMGE05	tr1	-8906.90114999999	-8909.595243	-8908.841164
V2META15427-42-Calc_Hmm10-BMGE05	tr2	-4730.481634	-4730.446502	-4730.594237
V2META15429-42-Calc_Hmm10-BMGE05	tr1	-13325.959054	-13326.261232	-13330.087799
V2META15433-42-Calc_Hmm10-BMGE05	tr1	-5253.059291	-5253.754239	-5253.670171
V2META15434-42-Calc_Hmm10-BMGE05	tr1	-10975.379033	-10977.84507	-10977.305665
V2META15435-42-Calc_Hmm10-BMGE05	tr2	-7996.713062	-7995.063269	-7996.741706
V2META15436-42-Calc_Hmm10-BMGE05	tr1	-3952.311384	-3953.903869	-3954.421741
V2META15438-42-Calc_Hmm10-BMGE05	tr2	-10271.91108	-10267.871069	-10270.906284
V2META15461-42-Calc_Hmm10-BMGE05	tr2	-7394.51634	-7393.227318	-7393.672434
V2META15464-42-Calc_Hmm10-BMGE05	tr2	-13973.723648	-13972.116606	-13974.114067
V2META15489-42-Calc_Hmm10-BMGE05	tr1	-5444.438581	-5445.826089	-5446.529586
V2META15519-42-Calc_Hmm10-BMGE05	tr2	-3856.964049	-3855.766123	-3856.296227
V2META15530-42-Calc_Hmm10-BMGE05	tr2	-5757.721233	-5756.669914	-5758.039116
V2META15537-42-Calc_Hmm10-BMGE05	tr2	-6271.294527	-6264.64385	-6268.565457
V2META15542-42-Calc_Hmm10-BMGE05	tr2	-3761.834287	-3755.700601	-3761.582509
V2META15545-42-Calc_Hmm10-BMGE05	tr3	-7444.421597	-7441.290717	-7435.018606
V2META15548-42-Calc_Hmm10-BMGE05	tr3	-7148.97653	-7145.600372	-7143.6122
V2META15551-42-Calc_Hmm10-BMGE05	tr3	-5221.092967	-5221.722834	-5220.021409
V2META15573-42-Calc_Hmm10-BMGE05	tr2	-7182.178334	-7181.323222	-7181.811984
V2META15589-42-Calc_Hmm10-BMGE05	tr2	-8266.304277	-8263.113266	-8266.812113
V2META15597-42-Calc_Hmm10-BMGE05	tr2	-8396.409746	-8396.364196	-8397.042887
V2META15604-42-Calc_Hmm10-BMGE05	tr1	-5803.229278	-5803.563332	-5804.696521
V2META15605-42-Calc_Hmm10-BMGE05	tr2	-13603.943707	-13601.324859	-13605.176402
V2META15608-42-Calc_Hmm10-BMGE05	tr1	-6116.358062	-6119.264752	-6117.350533
V2META15610-42-Calc_Hmm10-BMGE05	tr2	-6742.017298	-6739.84974	-6740.578206
V2META15618-42-Calc_Hmm10-BMGE05	tr2	-5937.435009	-5934.856985	-5938.005353
V2META15619-42-Calc_Hmm10-BMGE05	tr1	-17669.36274	-17674.786393	-17671.886201
