gene_id	tree_supported	tr1_log-likelihood	tr2_log-likelihood	tr3_log-likelihood
V2META10960-1-42-Calc_Hmm10-BMGE05	tr2	-11932.258537	-11929.730347	-11931.938245
V2META10960-2-42-Calc_Hmm10-BMGE05	tr2	-15071.219908	-15065.964155	-15073.385875
V2META10979-1-42-Calc_Hmm10-BMGE05	tr2	-17421.006819	-17419.804288	-17420.551166
V2META10979-2-42-Calc_Hmm10-BMGE05	tr2	-25611.731859	-25611.020428	-25613.006961
V2META10985-1-42-Calc_Hmm10-BMGE05	tr1	-18255.678709	-18259.92045	-18256.242403
V2META10986-2-42-Calc_Hmm10-BMGE05	tr2	-10686.021541	-10682.083649	-10686.656351
V2META10995-1-42-Calc_Hmm10-BMGE05	tr2	-5079.351504	-5076.703043	-5079.26893
V2META11011-1-42-Calc_Hmm10-BMGE05	tr2	-17880.868773	-17878.522636	-17879.965615
V2META11011-2-42-Calc_Hmm10-BMGE05	tr2	-18261.337616	-18257.203332	-18259.798262
V2META11012-2-42-Calc_Hmm10-BMGE05	tr2	-15508.295208	-15505.631526	-15509.330754
V2META11019-2-42-Calc_Hmm10-BMGE05	tr1	-8118.928349	-8120.100174	-8119.497728
V2META11022-1-42-Calc_Hmm10-BMGE05	tr2	-13511.615276	-13506.046365	-13511.54226
V2META11029-2-42-Calc_Hmm10-BMGE05	tr2	-13317.02638	-13310.813897	-13316.266803
V2META11031-2-2-42-Calc_Hmm10-BMGE05	tr2	-17945.675131	-17945.26763	-17945.365132
V2META11035-1-42-Calc_Hmm10-BMGE05	tr2	-30010.925869	-30008.014953	-30014.032877
V2META11039-1-2-42-Calc_Hmm10-BMGE05	tr2	-14207.08167	-14204.099436	-14206.448782
V2META11061-1-42-Calc_Hmm10-BMGE05	tr2	-24002.162002	-23993.85844	-24002.666098
V2META11065-1-42-Calc_Hmm10-BMGE05	tr2	-7187.493627	-7183.721412	-7187.055298
V2META11065-2-42-Calc_Hmm10-BMGE05	tr2	-13386.717292	-13382.473507	-13383.933784
V2META11066-1-42-Calc_Hmm10-BMGE05	tr2	-5516.49896	-5516.393968	-5516.901927
V2META11069-1-2-42-Calc_Hmm10-BMGE05	tr2	-3605.308559	-3604.893891	-3605.751284
V2META11079-1-42-Calc_Hmm10-BMGE05	tr2	-6010.533371	-6010.142132	-6010.46917
V2META11079-2-42-Calc_Hmm10-BMGE05	tr3	-12574.569411	-12573.828906	-12570.860737
V2META11095-2-42-Calc_Hmm10-BMGE05	tr3	-11072.1612	-11072.357966	-11071.933917
V2META11101-1-42-Calc_Hmm10-BMGE05	tr2	-13354.821983	-13348.059476	-13354.46013
V2META11133-1-42-Calc_Hmm10-BMGE05	tr2	-4701.729007	-4700.587835	-4701.928521
V2META11133-2-42-Calc_Hmm10-BMGE05	tr1	-8745.09182100001	-8747.192263	-8747.516298
V2META11137-1-42-Calc_Hmm10-BMGE05	tr3	-24037.523204	-24039.651236	-24037.124619
V2META11140-2-42-Calc_Hmm10-BMGE05	tr2	-10299.513006	-10298.048791	-10300.193827
V2META11141-2-42-Calc_Hmm10-BMGE05	tr2	-13913.274378	-13907.660467	-13915.452543
V2META11142-42-Calc_Hmm10-BMGE05	tr3	-7324.785317	-7325.768155	-7324.623145
V2META11153-1-42-Calc_Hmm10-BMGE05	tr2	-20683.642544	-20680.628223	-20686.515459
V2META11153-2-42-Calc_Hmm10-BMGE05	tr1	-7966.627575	-7969.567104	-7966.64682
V2META11175-42-Calc_Hmm10-BMGE05	tr1	-15078.685939	-15079.337162	-15081.616096
V2META11191-1-42-Calc_Hmm10-BMGE05	tr3	-6280.981505	-6281.246463	-6276.735607
V2META11192-2-42-Calc_Hmm10-BMGE05	tr2	-13867.111678	-13858.023339	-13866.795947
V2META11196-1-42-Calc_Hmm10-BMGE05	tr3	-5447.818632	-5447.83809	-5441.403749
V2META11199-2-42-Calc_Hmm10-BMGE05	tr3	-13429.508694	-13430.118756	-13427.284459
V2META11201-42-Calc_Hmm10-BMGE05	tr1	-49944.766247	-49945.470842	-49947.872525
V2META11211-42-Calc_Hmm10-BMGE05	tr3	-11748.574083	-11749.409741	-11747.71763
V2META11216-1-42-Calc_Hmm10-BMGE05	tr2	-16436.420436	-16428.668848	-16436.538189
V2META11219-1-42-Calc_Hmm10-BMGE05	tr2	-28406.104033	-28404.592044	-28407.895701
V2META11232-2-42-Calc_Hmm10-BMGE05	tr2	-16139.247533	-16133.562295	-16139.932815
V2META11239-1-42-Calc_Hmm10-BMGE05	tr1	-10982.272852	-10983.460227	-10982.529606
V2META11240-1-42-Calc_Hmm10-BMGE05	tr1	-14942.486807	-14944.102054	-14946.214797
V2META11247-2-42-Calc_Hmm10-BMGE05	tr2	-12401.878117	-12397.608895	-12401.524982
V2META11271-1-42-Calc_Hmm10-BMGE05	tr1	-6566.278606	-6566.644283	-6566.550127
V2META11271-2-42-Calc_Hmm10-BMGE05	tr2	-5612.010609	-5610.55005	-5612.452681
V2META11289-1-42-Calc_Hmm10-BMGE05	tr3	-10600.269564	-10600.83718	-10600.197835
V2META11295-1-42-Calc_Hmm10-BMGE05	tr2	-7510.724619	-7508.505656	-7509.429418
V2META11299-2-42-Calc_Hmm10-BMGE05	tr3	-30363.8850689999	-30361.3904369999	-30361.2762969999
V2META11302-42-Calc_Hmm10-BMGE05	tr1	-9414.189124	-9417.687913	-9416.72960099999
V2META11305-1-42-Calc_Hmm10-BMGE05	tr2	-4137.467274	-4133.654327	-4136.604666
V2META11305-2-42-Calc_Hmm10-BMGE05	tr2	-9015.54760400001	-9013.99983500001	-9014.37270500001
V2META11310-1-42-Calc_Hmm10-BMGE05	tr2	-4395.019408	-4392.216282	-4395.227582
V2META11358-2-42-Calc_Hmm10-BMGE05	tr2	-18857.345553	-18856.502398	-18857.121055
V2META11374-1-42-Calc_Hmm10-BMGE05	tr2	-13010.914293	-12996.461185	-13011.99725
V2META11376-2-42-Calc_Hmm10-BMGE05	tr2	-9283.460688	-9279.70781200001	-9284.674926
V2META11377-2-42-Calc_Hmm10-BMGE05	tr3	-6001.199257	-6001.5326	-5998.540225
V2META11380-42-Calc_Hmm10-BMGE05	tr2	-27827.837824	-27824.646493	-27826.868486
V2META11383-2-42-Calc_Hmm10-BMGE05	tr1	-10599.568393	-10607.577355	-10607.974937
V2META11387-1-42-Calc_Hmm10-BMGE05	tr2	-11185.779815	-11185.492397	-11187.195872
V2META11387-2-42-Calc_Hmm10-BMGE05	tr3	-9128.499366	-9129.735074	-9127.552376
V2META11388-2-42-Calc_Hmm10-BMGE05	tr2	-5462.720038	-5457.315844	-5461.512572
V2META11390-42-Calc_Hmm10-BMGE05	tr2	-20230.734289	-20225.323459	-20231.905816
V2META11392-2-42-Calc_Hmm10-BMGE05	tr3	-7067.770918	-7066.876076	-7065.706136
V2META11411-42-Calc_Hmm10-BMGE05	tr1	-5939.329103	-5940.345495	-5940.808529
V2META11413-42-Calc_Hmm10-BMGE05	tr3	-13047.036821	-13047.254225	-13046.453424
V2META11444-1-42-Calc_Hmm10-BMGE05	tr2	-20595.963649	-20593.947989	-20598.306694
V2META11459-1-42-Calc_Hmm10-BMGE05	tr3	-8630.290243	-8630.390102	-8630.169799
V2META11461-42-Calc_Hmm10-BMGE05	tr2	-11940.188569	-11934.953862	-11940.121131
V2META11462-1-42-Calc_Hmm10-BMGE05	tr2	-6325.000953	-6323.349801	-6325.765484
V2META11491-1-42-Calc_Hmm10-BMGE05	tr2	-6051.332441	-6050.27238	-6050.35798
V2META11492-2-42-Calc_Hmm10-BMGE05	tr3	-10868.453574	-10867.619748	-10867.227224
V2META11493-2-42-Calc_Hmm10-BMGE05	tr3	-5632.28809	-5632.889061	-5632.277935
V2META11510-1-42-Calc_Hmm10-BMGE05	tr3	-8314.014737	-8315.426	-8313.592233
V2META11518-42-Calc_Hmm10-BMGE05	tr2	-6305.962528	-6302.560238	-6305.775726
V2META11538-2-42-Calc_Hmm10-BMGE05	tr1	-11501.516358	-11505.632228	-11505.508052
V2META11539-42-Calc_Hmm10-BMGE05	tr1	-17021.283086	-17028.859995	-17025.979203
V2META11543-42-Calc_Hmm10-BMGE05	tr2	-13667.869073	-13665.238858	-13668.552709
V2META11559-42-Calc_Hmm10-BMGE05	tr2	-17499.791842	-17492.150508	-17497.032637
V2META11562-42-Calc_Hmm10-BMGE05	tr2	-28615.714776	-28613.973745	-28614.933879
V2META11594-42-Calc_Hmm10-BMGE05	tr2	-25355.330844	-25349.221186	-25354.074734
V2META11604-42-Calc_Hmm10-BMGE05	tr1	-14702.473748	-14703.204398	-14708.667498
V2META11626-42-Calc_Hmm10-BMGE05	tr2	-9490.24774300001	-9479.953231	-9489.351782
V2META11636-1-42-Calc_Hmm10-BMGE05	tr1	-6585.861762	-6585.886745	-6585.901317
V2META11656-42-Calc_Hmm10-BMGE05	tr2	-10126.844664	-10121.291888	-10125.619174
V2META11663-2-42-Calc_Hmm10-BMGE05	tr2	-19311.561901	-19307.595942	-19310.258326
V2META11672-2-42-Calc_Hmm10-BMGE05	tr3	-7042.696135	-7043.695947	-7040.59129299999
V2META11673-42-Calc_Hmm10-BMGE05	tr2	-5567.715227	-5565.085351	-5567.41552
V2META11684-1-42-Calc_Hmm10-BMGE05	tr1	-14585.593613	-14587.39738	-14588.383019
V2META11688-1-42-Calc_Hmm10-BMGE05	tr1	-8778.28868300001	-8780.67178800001	-8778.615684
V2META11692-42-Calc_Hmm10-BMGE05	tr1	-19143.929291	-19145.275742	-19148.418011
V2META11711-42-Calc_Hmm10-BMGE05	tr1	-10335.717269	-10339.685056	-10338.436817
V2META11712-42-Calc_Hmm10-BMGE05	tr2	-6206.074791	-6202.878322	-6208.010211
V2META11713-42-Calc_Hmm10-BMGE05	tr2	-13245.03051	-13241.147188	-13245.124452
V2META11729-42-Calc_Hmm10-BMGE05	tr2	-5636.349086	-5632.626936	-5633.599381
V2META11730-2-42-Calc_Hmm10-BMGE05	tr2	-15969.885191	-15962.578192	-15969.7854
V2META11732-42-Calc_Hmm10-BMGE05	tr1	-13334.444845	-13337.585272	-13335.183413
V2META11735-2-42-Calc_Hmm10-BMGE05	tr2	-9345.689955	-9339.934056	-9344.809273
V2META11741-42-Calc_Hmm10-BMGE05	tr3	-6241.448075	-6241.197147	-6240.752915
V2META11751-42-Calc_Hmm10-BMGE05	tr2	-9308.10895	-9307.622666	-9309.619647
V2META11753-42-Calc_Hmm10-BMGE05	tr3	-15653.866889	-15657.444526	-15653.620696
V2META11754-42-Calc_Hmm10-BMGE05	tr2	-16997.679313	-16991.716546	-17000.275501
V2META11763-42-Calc_Hmm10-BMGE05	tr2	-9382.743207	-9371.22878	-9383.901212
V2META11780-42-Calc_Hmm10-BMGE05	tr1	-12926.041767	-12928.6928	-12926.909767
V2META11782-42-Calc_Hmm10-BMGE05	tr1	-4832.21317	-4833.773569	-4834.2457
V2META11793-42-Calc_Hmm10-BMGE05	tr1	-17319.196739	-17320.850271	-17319.598497
V2META11798-42-Calc_Hmm10-BMGE05	tr3	-7601.240757	-7601.35424299999	-7595.6148
V2META11799-42-Calc_Hmm10-BMGE05	tr2	-21209.620691	-21202.272318	-21210.297839
V2META11800-42-Calc_Hmm10-BMGE05	tr2	-8042.69909	-8038.269657	-8042.81178
V2META11809-42-Calc_Hmm10-BMGE05	tr2	-10075.274109	-10071.459524	-10074.920101
V2META11811-2-42-Calc_Hmm10-BMGE05	tr2	-20124.719578	-20116.132401	-20122.253532
V2META11830-42-Calc_Hmm10-BMGE05	tr3	-23620.276979	-23616.690639	-23613.079877
V2META11831-42-Calc_Hmm10-BMGE05	tr3	-20286.634062	-20285.892028	-20281.116094
V2META11832-42-Calc_Hmm10-BMGE05	tr2	-17391.831058	-17388.99803	-17391.97576
V2META11861-42-Calc_Hmm10-BMGE05	tr3	-10878.911467	-10881.548271	-10878.220303
V2META11869-42-Calc_Hmm10-BMGE05	tr2	-19634.687878	-19633.139657	-19634.116961
V2META11890-42-Calc_Hmm10-BMGE05	tr1	-8380.72795	-8382.21796	-8381.20719700001
V2META11898-42-Calc_Hmm10-BMGE05	tr3	-6790.217987	-6789.328365	-6789.317427
V2META11908-2-42-Calc_Hmm10-BMGE05	tr1	-12717.357868	-12719.972562	-12718.07542
V2META11909-42-Calc_Hmm10-BMGE05	tr2	-15367.676025	-15365.442648	-15366.118991
V2META11914-42-Calc_Hmm10-BMGE05	tr2	-31199.842783	-31197.896062	-31198.960729
V2META11917-42-Calc_Hmm10-BMGE05	tr2	-9602.691317	-9597.930291	-9602.04852199999
V2META11933-42-Calc_Hmm10-BMGE05	tr1	-4653.735007	-4654.991695	-4654.644899
V2META11935-42-Calc_Hmm10-BMGE05	tr2	-16161.282086	-16159.681212	-16161.88872
V2META11937-42-Calc_Hmm10-BMGE05	tr1	-5482.394037	-5483.592273	-5482.845245
V2META11973-42-Calc_Hmm10-BMGE05	tr1	-13637.39482	-13638.322758	-13637.49999
V2META11981-42-Calc_Hmm10-BMGE05	tr3	-13996.91749	-13994.692498	-13993.112388
V2META11982-42-Calc_Hmm10-BMGE05	tr3	-14792.845561	-14793.295347	-14788.698253
V2META11985-2-42-Calc_Hmm10-BMGE05	tr2	-3661.096415	-3658.11837	-3659.433339
V2META11988-42-Calc_Hmm10-BMGE05	tr3	-4053.386729	-4053.505161	-4051.667754
V2META11989-42-Calc_Hmm10-BMGE05	tr2	-9014.429815	-9009.525347	-9014.251165
V2META11998-42-Calc_Hmm10-BMGE05	tr2	-8160.111263	-8154.807188	-8160.715417
V2META12005-42-Calc_Hmm10-BMGE05	tr1	-11030.414924	-11034.146068	-11032.528152
V2META12014-2-42-Calc_Hmm10-BMGE05	tr3	-13750.882068	-13752.855984	-13746.833014
V2META12016-42-Calc_Hmm10-BMGE05	tr2	-13332.963779	-13332.352063	-13332.901874
V2META12019-2-42-Calc_Hmm10-BMGE05	tr1	-4312.021981	-4313.831458	-4314.123924
V2META12026-42-Calc_Hmm10-BMGE05	tr2	-42554.148855	-42542.567173	-42559.009435
V2META12036-42-Calc_Hmm10-BMGE05	tr2	-19245.491529	-19239.950732	-19245.649211
V2META12041-42-Calc_Hmm10-BMGE05	tr2	-5972.430005	-5970.545207	-5972.01447
V2META12042-42-Calc_Hmm10-BMGE05	tr2	-4515.208649	-4514.015282	-4514.443856
V2META12049-42-Calc_Hmm10-BMGE05	tr3	-3483.317995	-3483.971156	-3482.291436
V2META12052-42-Calc_Hmm10-BMGE05	tr2	-10795.616299	-10792.842481	-10795.363158
V2META12074-42-Calc_Hmm10-BMGE05	tr2	-6156.254284	-6152.147813	-6155.657176
V2META12078-42-Calc_Hmm10-BMGE05	tr2	-4804.600703	-4802.850633	-4804.588919
V2META12107-42-Calc_Hmm10-BMGE05	tr2	-6729.868602	-6725.365996	-6727.911748
V2META12111-42-Calc_Hmm10-BMGE05	tr1	-7810.903504	-7811.903968	-7812.273994
V2META12119-42-Calc_Hmm10-BMGE05	tr1	-11293.849115	-11294.626956	-11294.942876
V2META12120-2-42-Calc_Hmm10-BMGE05	tr3	-13030.951493	-13031.046529	-13028.455217
V2META12122-42-Calc_Hmm10-BMGE05	tr2	-4348.355046	-4347.928963	-4349.147538
V2META12124-42-Calc_Hmm10-BMGE05	tr3	-3260.234004	-3261.595465	-3259.873795
V2META12131-42-Calc_Hmm10-BMGE05	tr2	-9342.032914	-9341.615439	-9343.781644
V2META12136-42-Calc_Hmm10-BMGE05	tr2	-31570.498803	-31569.721667	-31571.881776
V2META12137-42-Calc_Hmm10-BMGE05	tr1	-22880.148016	-22883.847748	-22883.287289
V2META12139-42-Calc_Hmm10-BMGE05	tr3	-23036.857838	-23039.085663	-23029.62672
V2META12150-1-42-Calc_Hmm10-BMGE05	tr1	-13173.775276	-13184.006974	-13178.01135
V2META12166-42-Calc_Hmm10-BMGE05	tr2	-34569.074026	-34554.735955	-34567.116207
V2META12171-42-Calc_Hmm10-BMGE05	tr2	-4760.33624	-4756.557102	-4760.00631
V2META12172-42-Calc_Hmm10-BMGE05	tr1	-38762.355992	-38762.494965	-38764.295508
V2META12174-42-Calc_Hmm10-BMGE05	tr3	-15647.745848	-15648.639544	-15645.283919
V2META12180-42-Calc_Hmm10-BMGE05	tr3	-6619.25219	-6620.174892	-6617.11217
V2META12188-42-Calc_Hmm10-BMGE05	tr3	-9501.035782	-9500.906707	-9497.948892
V2META12200-42-Calc_Hmm10-BMGE05	tr3	-8048.679763	-8048.65921	-8048.430228
V2META12203-42-Calc_Hmm10-BMGE05	tr2	-12404.499677	-12402.842864	-12405.811834
V2META12207-42-Calc_Hmm10-BMGE05	tr2	-13335.663303	-13334.221468	-13337.085274
V2META12229-42-Calc_Hmm10-BMGE05	tr1	-12782.279052	-12786.100674	-12786.148838
V2META12234-42-Calc_Hmm10-BMGE05	tr2	-10582.119484	-10581.558737	-10583.59729
V2META12235-42-Calc_Hmm10-BMGE05	tr2	-17156.810566	-17149.65207	-17155.025076
V2META12240-42-Calc_Hmm10-BMGE05	tr1	-3193.187136	-3193.492579	-3193.284074
V2META12254-42-Calc_Hmm10-BMGE05	tr2	-12397.948274	-12392.059731	-12396.151182
V2META12260-42-Calc_Hmm10-BMGE05	tr1	-13614.92274	-13615.460551	-13617.22728
V2META12269-42-Calc_Hmm10-BMGE05	tr1	-13260.078064	-13260.647677	-13264.049819
V2META12271-2-42-Calc_Hmm10-BMGE05	tr3	-11699.439784	-11699.875677	-11695.145343
V2META12286-42-Calc_Hmm10-BMGE05	tr1	-16683.355052	-16685.271396	-16687.759311
V2META12290-42-Calc_Hmm10-BMGE05	tr2	-5961.12591	-5959.113319	-5961.693141
V2META12291-2-42-Calc_Hmm10-BMGE05	tr2	-19221.823209	-19219.621675	-19219.981903
V2META12296-42-Calc_Hmm10-BMGE05	tr2	-14196.783004	-14192.851367	-14198.664064
V2META12298-42-Calc_Hmm10-BMGE05	tr2	-10865.900836	-10863.120513	-10863.796847
V2META12300-42-Calc_Hmm10-BMGE05	tr2	-8470.75566	-8469.047558	-8473.561036
V2META12301-42-Calc_Hmm10-BMGE05	tr1	-17803.431571	-17806.11596	-17805.891571
V2META12311-42-Calc_Hmm10-BMGE05	tr2	-20385.661544	-20382.911886	-20384.241007
V2META12313-42-Calc_Hmm10-BMGE05	tr3	-13285.346825	-13286.202301	-13284.383136
V2META12315-42-Calc_Hmm10-BMGE05	tr1	-14182.942267	-14186.303507	-14187.776466
V2META12318-42-Calc_Hmm10-BMGE05	tr2	-23657.56109	-23641.846452	-23657.445393
V2META12325-42-Calc_Hmm10-BMGE05	tr3	-14742.450365	-14741.622588	-14741.281254
V2META12336-42-Calc_Hmm10-BMGE05	tr1	-11195.891489	-11200.516058	-11198.096097
V2META12339-42-Calc_Hmm10-BMGE05	tr1	-12188.615996	-12188.935757	-12192.42155
V2META12359-42-Calc_Hmm10-BMGE05	tr2	-14628.615382	-14612.69613	-14629.200543
V2META12365-42-Calc_Hmm10-BMGE05	tr2	-43030.040513	-43008.109368	-43030.009812
V2META12368-42-Calc_Hmm10-BMGE05	tr2	-21002.484406	-20997.6032	-21000.189218
V2META12396-42-Calc_Hmm10-BMGE05	tr2	-32564.446297	-32549.320166	-32557.509078
V2META12398-42-Calc_Hmm10-BMGE05	tr3	-9472.083153	-9474.069425	-9472.01623200001
V2META12404-42-Calc_Hmm10-BMGE05	tr3	-21382.010947	-21386.37945	-21381.446948
V2META12413-42-Calc_Hmm10-BMGE05	tr1	-14542.192086	-14544.615814	-14544.344138
V2META12414-42-Calc_Hmm10-BMGE05	tr3	-3207.889285	-3207.855119	-3207.85422
V2META12416-42-Calc_Hmm10-BMGE05	tr3	-6159.362594	-6160.525933	-6159.275525
V2META12417-42-Calc_Hmm10-BMGE05	tr2	-10484.557124	-10483.623372	-10483.643415
V2META12427-42-Calc_Hmm10-BMGE05	tr3	-6875.564407	-6875.906703	-6875.342304
V2META12437-42-Calc_Hmm10-BMGE05	tr2	-13216.495145	-13216.321785	-13217.422525
V2META12442-42-Calc_Hmm10-BMGE05	tr2	-13195.407395	-13189.956649	-13196.120935
V2META12446-42-Calc_Hmm10-BMGE05	tr2	-14951.234581	-14941.163223	-14954.621965
V2META12452-42-Calc_Hmm10-BMGE05	tr2	-15207.361475	-15200.466318	-15208.628296
V2META12455-42-Calc_Hmm10-BMGE05	tr2	-8082.763495	-8072.020177	-8082.972444
V2META12462-42-Calc_Hmm10-BMGE05	tr2	-12956.401642	-12953.891907	-12956.736858
V2META12465-42-Calc_Hmm10-BMGE05	tr2	-6246.12857	-6245.114122	-6246.285774
V2META12467-42-Calc_Hmm10-BMGE05	tr2	-6988.96429	-6986.940583	-6988.312532
V2META12469-2-42-Calc_Hmm10-BMGE05	tr2	-5603.573942	-5602.442101	-5602.446591
V2META12471-42-Calc_Hmm10-BMGE05	tr1	-24205.632662	-24206.161237	-24207.906239
V2META12481-42-Calc_Hmm10-BMGE05	tr1	-10214.343614	-10214.814881	-10217.935798
V2META12484-42-Calc_Hmm10-BMGE05	tr3	-19022.97974	-19025.869936	-19021.743087
V2META12492-42-Calc_Hmm10-BMGE05	tr2	-7054.37441	-7050.712132	-7055.358801
V2META12496-42-Calc_Hmm10-BMGE05	tr1	-4476.141839	-4476.625485	-4476.690049
V2META12499-42-Calc_Hmm10-BMGE05	tr1	-13519.62536	-13528.27823	-13523.361044
V2META12503-42-Calc_Hmm10-BMGE05	tr1	-16005.232927	-16010.674988	-16005.256897
V2META12513-42-Calc_Hmm10-BMGE05	tr2	-23117.440426	-23115.960081	-23117.795657
V2META12516-42-Calc_Hmm10-BMGE05	tr2	-8752.84649999999	-8751.364085	-8753.411073
V2META12523-42-Calc_Hmm10-BMGE05	tr1	-14781.224386	-14782.479389	-14782.449766
V2META12524-42-Calc_Hmm10-BMGE05	tr3	-22544.013572	-22544.336855	-22543.593986
V2META12526-42-Calc_Hmm10-BMGE05	tr2	-11804.12949	-11797.675387	-11802.07502
V2META12530-42-Calc_Hmm10-BMGE05	tr1	-15458.421524	-15465.000927	-15462.155287
V2META12531-42-Calc_Hmm10-BMGE05	tr2	-12789.058186	-12777.68852	-12788.798053
V2META12538-42-Calc_Hmm10-BMGE05	tr2	-4523.379286	-4521.298612	-4523.719362
V2META12546-42-Calc_Hmm10-BMGE05	tr2	-11288.370661	-11286.917576	-11287.833845
V2META12552-42-Calc_Hmm10-BMGE05	tr1	-9648.921983	-9649.594908	-9650.200579
V2META12561-42-Calc_Hmm10-BMGE05	tr3	-9288.150841	-9288.276664	-9286.764538
V2META12566-42-Calc_Hmm10-BMGE05	tr3	-16289.838025	-16291.834084	-16288.450088
V2META12567-42-Calc_Hmm10-BMGE05	tr3	-31753.944502	-31750.93383	-31745.605419
V2META12573-42-Calc_Hmm10-BMGE05	tr1	-17567.81959	-17568.503122	-17568.895269
V2META12577-42-Calc_Hmm10-BMGE05	tr2	-11569.607719	-11566.096211	-11569.722254
V2META12581-42-Calc_Hmm10-BMGE05	tr3	-10639.109404	-10639.957881	-10638.952412
V2META12583-42-Calc_Hmm10-BMGE05	tr2	-8666.319086	-8663.885073	-8667.163705
V2META12591-42-Calc_Hmm10-BMGE05	tr2	-3623.597021	-3617.864285	-3623.395035
V2META12632-42-Calc_Hmm10-BMGE05	tr2	-9923.43709	-9919.645311	-9921.455001
V2META12634-42-Calc_Hmm10-BMGE05	tr2	-8621.983135	-8621.58180399999	-8621.644092
V2META12638-42-Calc_Hmm10-BMGE05	tr3	-3857.79067	-3857.459055	-3856.763162
V2META12641-42-Calc_Hmm10-BMGE05	tr2	-12655.731722	-12651.129153	-12655.440493
V2META12644-42-Calc_Hmm10-BMGE05	tr2	-4758.748915	-4755.858632	-4758.578865
V2META12647-42-Calc_Hmm10-BMGE05	tr1	-4459.365187	-4460.235104	-4459.383974
V2META12650-42-Calc_Hmm10-BMGE05	tr1	-10376.28198	-10378.786439	-10377.158605
V2META12652-42-Calc_Hmm10-BMGE05	tr1	-8254.881928	-8255.71224999999	-8256.80299499999
V2META12658-42-Calc_Hmm10-BMGE05	tr2	-11638.847633	-11633.859559	-11639.289796
V2META12664-42-Calc_Hmm10-BMGE05	tr2	-5442.924665	-5440.900433	-5443.174427
V2META12669-42-Calc_Hmm10-BMGE05	tr2	-13773.300298	-13769.439166	-13773.798132
V2META12672-42-Calc_Hmm10-BMGE05	tr1	-8680.846388	-8684.638596	-8682.681338
V2META12673-42-Calc_Hmm10-BMGE05	tr3	-10428.64174	-10427.892625	-10426.826995
V2META12674-42-Calc_Hmm10-BMGE05	tr2	-14255.428405	-14246.720614	-14252.53507
V2META12678-42-Calc_Hmm10-BMGE05	tr2	-6562.057891	-6555.196392	-6558.578425
V2META12682-42-Calc_Hmm10-BMGE05	tr2	-14585.130188	-14581.268328	-14586.154206
V2META12684-42-Calc_Hmm10-BMGE05	tr2	-11484.399582	-11482.216644	-11483.709133
V2META12691-42-Calc_Hmm10-BMGE05	tr2	-5666.02018	-5658.8087	-5667.465001
V2META12710-42-Calc_Hmm10-BMGE05	tr1	-9690.094967	-9691.65896	-9690.768256
V2META12715-42-Calc_Hmm10-BMGE05	tr3	-10514.080255	-10515.610349	-10513.607709
V2META12716-42-Calc_Hmm10-BMGE05	tr2	-24199.715141	-24182.968026	-24200.037406
V2META12717-42-Calc_Hmm10-BMGE05	tr3	-5938.447636	-5938.909604	-5938.431767
V2META12720-42-Calc_Hmm10-BMGE05	tr2	-12083.758344	-12081.54301	-12083.29766
V2META12723-42-Calc_Hmm10-BMGE05	tr1	-6960.977393	-6961.819452	-6964.652132
V2META12726-42-Calc_Hmm10-BMGE05	tr2	-15441.168336	-15438.96909	-15439.423763
V2META12727-42-Calc_Hmm10-BMGE05	tr2	-16746.558603	-16744.200169	-16746.593923
V2META12736-42-Calc_Hmm10-BMGE05	tr1	-18307.051104	-18308.979376	-18307.499263
V2META12738-42-Calc_Hmm10-BMGE05	tr2	-8908.377528	-8906.279626	-8907.822258
V2META12743-42-Calc_Hmm10-BMGE05	tr2	-12079.500733	-12076.967553	-12079.091101
V2META12745-1-42-Calc_Hmm10-BMGE05	tr2	-15737.007389	-15728.489696	-15737.539675
V2META12746-42-Calc_Hmm10-BMGE05	tr2	-22802.183406	-22784.604526	-22805.045534
V2META12747-42-Calc_Hmm10-BMGE05	tr1	-21609.738285	-21614.394444	-21610.319861
V2META12748-42-Calc_Hmm10-BMGE05	tr2	-11073.961151	-11068.768622	-11073.191968
V2META12751-42-Calc_Hmm10-BMGE05	tr2	-10263.964442	-10262.999315	-10265.283963
V2META12752-42-Calc_Hmm10-BMGE05	tr2	-11701.028602	-11699.763559	-11701.451667
V2META12753-42-Calc_Hmm10-BMGE05	tr2	-21373.072898	-21369.535294	-21374.002547
V2META12754-42-Calc_Hmm10-BMGE05	tr2	-13185.420426	-13177.44352	-13185.770767
V2META12756-42-Calc_Hmm10-BMGE05	tr2	-10838.036609	-10832.171827	-10836.995733
V2META12760-42-Calc_Hmm10-BMGE05	tr1	-6896.600466	-6898.578603	-6897.863072
V2META12761-42-Calc_Hmm10-BMGE05	tr2	-10553.632105	-10546.970159	-10552.808894
V2META12765-42-Calc_Hmm10-BMGE05	tr3	-7109.18118	-7108.06985	-7107.713247
V2META12782-42-Calc_Hmm10-BMGE05	tr2	-13750.540198	-13747.698223	-13750.363424
V2META12785-2-42-Calc_Hmm10-BMGE05	tr2	-6087.099374	-6085.291863	-6087.253869
V2META12790-42-Calc_Hmm10-BMGE05	tr2	-9114.979586	-9112.566053	-9115.064537
V2META12791-42-Calc_Hmm10-BMGE05	tr2	-4523.521405	-4522.855582	-4523.3543
V2META12792-42-Calc_Hmm10-BMGE05	tr3	-5638.647413	-5638.988401	-5637.633491
V2META12793-42-Calc_Hmm10-BMGE05	tr2	-5838.459829	-5836.320532	-5837.965987
